"","SLB.Open","SLB.High","SLB.Low","SLB.Close","SLB.Volume","SLB.Adjusted"
"2016-01-20",61.400002,62.27,59.599998,61.060001,16075400,53.656151
"2016-01-21",61.209999,63.470001,60.369999,61.450001,12999400,53.998867
"2016-01-22",64.519997,66.25,62.970001,65.199997,19387700,57.294147
"2016-01-25",63.900002,66.129997,63.23,63.299999,13865300,55.624542
"2016-01-26",64.389999,65.769997,63.419998,65.330002,13829900,57.408382
"2016-01-27",65.339996,67.129997,64.580002,65.550003,12629000,57.601723
"2016-01-28",68.230003,69.599998,67.239998,69.510002,16450700,61.081539
"2016-01-29",69.980003,72.5,69.57,72.269997,18255300,63.506878
"2016-02-01",71.120003,71.669998,70.040001,71.459999,12047100,62.795086
"2016-02-02",69.32,69.980003,68.370003,68.839996,13600800,60.492775
"2016-02-03",70.029999,70.860001,67.639999,70.830002,12837100,62.241478
"2016-02-04",71.529999,72.870003,70.309998,70.540001,10892700,61.986637
"2016-02-05",69.739998,70.07,68.089996,68.809998,16470500,60.466412
"2016-02-08",68.029999,70.260002,67.339996,69.779999,12547500,61.31881
"2016-02-09",68.910004,69.709999,67,67.800003,11138200,59.578899
"2016-02-10",67.769997,68.949997,67.389999,67.730003,8324500,59.51738
"2016-02-11",66.300003,69.449997,66.099998,68.830002,12122900,60.48399
"2016-02-12",68.879997,70.809998,68.769997,70.309998,10756300,62.236629
"2016-02-16",71.349998,72.239998,70.389999,71.75,9571800,63.511292
"2016-02-17",72.550003,73.690002,72.169998,72.93,10132100,64.555794
"2016-02-18",73.730003,73.730003,72.32,72.68,8123700,64.334511
"2016-02-19",71.970001,72.889999,71.779999,72.870003,8339000,64.502693
"2016-02-22",73.82,74.629997,73.580002,74.370003,7649900,65.830444
"2016-02-23",73.879997,74.769997,71.860001,72.080002,8201900,63.803387
"2016-02-24",70.889999,72.32,70.400002,72.209999,7857700,63.918461
"2016-02-25",71.93,72.349998,70.650002,72.349998,6358300,64.042397
"2016-02-26",73.120003,73.610001,72.199997,72.470001,6000700,64.148628
"2016-02-29",72.349998,73.389999,71.690002,71.720001,7726100,63.484734
"2016-03-01",72.459999,74.059998,72.279999,74.010002,8321000,65.511795
"2016-03-02",73.470001,74.440002,72.470001,74.410004,8584000,65.865852
"2016-03-03",74.040001,74.970001,73.779999,74.849998,7811500,66.255348
"2016-03-04",75.110001,76.010002,73.809998,74.830002,11415900,66.237625
"2016-03-07",74.309998,76.160004,73.25,76.160004,9614000,67.414909
"2016-03-08",75.260002,75.720001,72.68,72.699997,8727100,64.352203
"2016-03-09",73.75,73.93,72.599998,72.75,6966600,64.396461
"2016-03-10",72.800003,73.349998,72.120003,73.18,7058400,64.777092
"2016-03-11",73.900002,75.139999,73.309998,75,8054500,66.388107
"2016-03-14",73.970001,74.370003,73.010002,73.440002,5949500,65.00724
"2016-03-15",72.480003,73.25,71.940002,73.230003,6815400,64.821342
"2016-03-16",73.68,73.849998,72.160004,73.349998,7173100,64.927574
"2016-03-17",74.110001,75,73.540001,74.540001,7072100,65.980934
"2016-03-18",75.010002,75.010002,73.269997,73.519997,9549100,65.078041
"2016-03-21",72.370003,75.040001,72.18,74.889999,7508500,66.290733
"2016-03-22",74.050003,75.230003,73.540001,73.610001,6230700,65.157722
"2016-03-23",73.040001,73.519997,72.629997,72.959999,5923600,64.582359
"2016-03-24",71.910004,72.660004,71.5,72.580002,8185200,64.245995
"2016-03-28",72.889999,73.029999,71.980003,72.800003,8008800,64.440727
"2016-03-29",71.580002,73.089996,71.339996,73,10450200,64.61776
"2016-03-30",73.669998,74.620003,73.269997,74.410004,8328700,65.865852
"2016-03-31",74.290001,75.029999,73.480003,73.75,8608700,65.281639
"2016-04-01",72.370003,73.199997,71.760002,72.120003,21467800,63.838825
"2016-04-04",72.440002,72.919998,71.900002,72.639999,9265300,64.29911
"2016-04-05",72.010002,73.150002,71.959999,72.660004,9575200,64.316803
"2016-04-06",73,74.419998,71.900002,73.160004,10080700,64.759384
"2016-04-07",72.510002,72.940002,71.690002,72.010002,7505800,63.741425
"2016-04-08",73.440002,74.269997,73.029999,73.849998,6129600,65.370163
"2016-04-11",74.360001,74.910004,73.870003,73.879997,7465100,65.396706
"2016-04-12",74.169998,76.160004,73.860001,75.900002,8227600,67.184769
"2016-04-13",75.980003,77.550003,75.699997,77.370003,8647500,68.48597
"2016-04-14",77.459999,77.660004,76.57,77.160004,5349700,68.300095
"2016-04-15",77.160004,77.160004,75.949997,76.260002,6869900,67.503433
"2016-04-18",74.739998,77.5,74.440002,77.449997,5947500,68.556793
"2016-04-19",77.989998,79.660004,77.849998,79.639999,10334200,70.495331
"2016-04-20",79.150002,81.900002,79.150002,81.099998,12106100,71.787682
"2016-04-21",80.879997,81.959999,80.160004,80.269997,8294100,71.052963
"2016-04-22",77.720001,81.019997,77.720001,79.93,9933400,70.752022
"2016-04-25",79.559998,79.800003,77.959999,78.769997,6684400,69.72522
"2016-04-26",79.129997,79.349998,78.419998,79.199997,5452600,70.105835
"2016-04-27",79.779999,81.18,79.599998,80.599998,7311700,71.345085
"2016-04-28",79.989998,81.32,79.43,79.779999,6661100,70.61924
"2016-04-29",79.989998,81.269997,79.050003,80.339996,8606600,71.114952
"2016-05-02",79.949997,80.720001,78.290001,79.400002,7388100,70.28289
"2016-05-03",78.330002,78.43,76.489998,77.230003,8861400,68.362053
"2016-05-04",77.209999,77.690002,75.199997,75.730003,7859000,67.034286
"2016-05-05",76.760002,76.910004,74.93,75.400002,7306900,66.74218
"2016-05-06",75.029999,76.010002,74.599998,75.120003,8083800,66.494339
"2016-05-09",73.489998,74.290001,72.349998,72.769997,10161700,64.414169
"2016-05-10",73.330002,74.540001,73.089996,74.260002,7380900,65.733078
"2016-05-11",74.010002,74.849998,73.470001,73.809998,5815800,65.334755
"2016-05-12",74.239998,74.839996,73.599998,74.089996,5058100,65.582588
"2016-05-13",73.559998,74.300003,72.419998,72.43,6090400,64.113213
"2016-05-16",73.300003,74.449997,73.019997,74,5407100,65.502922
"2016-05-17",74.239998,75.239998,74.099998,74.879997,7226300,66.281891
"2016-05-18",74.5,74.699997,72.650002,73.169998,6077900,64.768234
"2016-05-19",72.57,74.360001,72,74.199997,8874800,65.679955
"2016-05-20",74.669998,75.139999,74.18,74.959999,7389400,66.352699
"2016-05-23",75.519997,75.660004,74.379997,75.010002,6250900,66.396973
"2016-05-24",75.5,76.050003,75.110001,75.620003,6500600,66.936928
"2016-05-25",76,78,75.919998,77.910004,7489300,68.963966
"2016-05-26",78.379997,78.970001,77.68,77.879997,7932200,68.937408
"2016-05-27",77.050003,77.25,76.379997,77.169998,5050300,68.750328
"2016-05-31",77.07,77.599998,75.809998,76.300003,5780000,67.975243
"2016-06-01",76.300003,76.339996,74.910004,75.860001,5542200,67.583244
"2016-06-02",75.470001,75.709999,74.610001,75.449997,4827300,67.217987
"2016-06-03",75.699997,76.099998,74.860001,75.629997,4342200,67.378349
"2016-06-06",76.559998,79.279999,76.220001,79.089996,8019200,70.460846
"2016-06-07",79.449997,80.370003,79.279999,80.099998,8546400,71.360649
"2016-06-08",80.730003,81.410004,80.010002,80.809998,6979900,71.993179
"2016-06-09",79.470001,80.120003,79.309998,79.959999,5030200,71.235924
"2016-06-10",78.690002,79.489998,78.260002,78.529999,5585100,69.961945
"2016-06-13",78.010002,78.940002,77.57,77.639999,5115400,69.169044
"2016-06-14",77.18,77.889999,76.620003,77.459999,5361900,69.00869
"2016-06-15",77.18,77.889999,76.730003,76.849998,5384800,68.465233
"2016-06-16",76.150002,76.480003,74.919998,76.339996,6033100,68.01088
"2016-06-17",76.879997,77.790001,76.220001,77.5,6583900,69.044312
"2016-06-20",78.879997,79.120003,77.519997,77.589996,5257200,69.124504
"2016-06-21",77.5,78.970001,77.18,78.519997,5634800,69.953033
"2016-06-22",79.010002,79.139999,78.199997,78.269997,5274000,69.730309
"2016-06-23",78.989998,79.589996,78.690002,79.589996,4734400,70.906288
"2016-06-24",76.629997,77.769997,76.230003,76.660004,9561500,68.295982
"2016-06-27",75.410004,75.699997,74.529999,75.07,7036800,66.87944
"2016-06-28",75.959999,76.730003,75.519997,76.629997,5555300,68.269241
"2016-06-29",77.529999,78.889999,77.400002,77.830002,5854500,69.33831
"2016-06-30",77.959999,79.139999,77.849998,79.080002,4941300,70.45192
"2016-07-01",79.139999,79.910004,79.010002,79.519997,4050100,70.843918
"2016-07-05",78.730003,78.959999,76.879997,77.629997,5656900,69.160141
"2016-07-06",77.43,78.110001,76.830002,78.059998,4562800,69.543221
"2016-07-07",78.300003,79.220001,77.010002,77.699997,4922500,69.222504
"2016-07-08",78.32,78.970001,78.120003,78.739998,4217400,70.149025
"2016-07-11",79,79.209999,77.959999,78.019997,4702800,69.507576
"2016-07-12",79.139999,80.160004,78.690002,79.650002,6356300,70.95974
"2016-07-13",79.650002,80.129997,78.309998,78.879997,5328900,70.273743
"2016-07-14",79.769997,79.93,78.980003,79.099998,3817600,70.469757
"2016-07-15",79.82,79.959999,79.029999,79.349998,4723400,70.692474
"2016-07-18",78.809998,79.709999,78.480003,79.699997,4333600,71.00428
"2016-07-19",79.589996,80.300003,79.510002,79.809998,5780700,71.102287
"2016-07-20",79.43,80.830002,78.870003,80.599998,5937900,71.806084
"2016-07-21",80.510002,81.360001,79.660004,80.019997,6140700,71.289383
"2016-07-22",80.019997,81.610001,78.870003,81.610001,10027500,72.705887
"2016-07-25",81.300003,81.5,80.099998,80.709999,11223400,71.904076
"2016-07-26",79.900002,80.610001,78.949997,80.599998,11685500,71.806084
"2016-07-27",80.68,80.970001,79.660004,79.879997,8415100,71.16465
"2016-07-28",79.769997,80.510002,78.599998,79.050003,5567300,70.425209
"2016-07-29",78.230003,80.620003,78.110001,80.519997,6200600,71.734818
"2016-08-01",79.790001,79.879997,78.080002,78.459999,8197800,69.899582
"2016-08-02",78.809998,78.919998,77.910004,78.889999,6648300,70.282661
"2016-08-03",78.709999,79.639999,78.269997,79.620003,5416300,70.933014
"2016-08-04",79.599998,80.410004,79.110001,80.389999,8183100,71.619011
"2016-08-05",80.620003,81.419998,80.019997,81.199997,6838600,72.340614
"2016-08-08",81.639999,82.989998,81.57,82.5,6213900,73.498779
"2016-08-09",83.029999,83.040001,81.480003,81.830002,4143800,72.901901
"2016-08-10",82.029999,82.339996,80.639999,80.849998,3863100,72.028816
"2016-08-11",81.139999,82.410004,80.970001,81.5,4385400,72.607895
"2016-08-12",81.800003,82.089996,80.93,81.199997,3902400,72.340614
"2016-08-15",81.75,82.129997,81.089996,82.040001,4016000,73.088982
"2016-08-16",81.93,82.379997,81.449997,81.919998,3584400,72.982079
"2016-08-17",81.599998,82.25,81.220001,82.209999,3905500,73.240425
"2016-08-18",82.480003,83.970001,82.360001,83.860001,5467000,74.710403
"2016-08-19",83.510002,83.669998,82.720001,83.309998,5185600,74.220421
"2016-08-22",82.650002,82.709999,81.610001,82.050003,5091600,73.097885
"2016-08-23",82.169998,82.400002,81.540001,81.75,4473700,72.83062
"2016-08-24",81.480003,81.82,81.110001,81.330002,4462500,72.456451
"2016-08-25",81.389999,81.730003,81.029999,81.339996,3767100,72.465355
"2016-08-26",81.279999,82.029999,80.470001,80.900002,4535400,72.073349
"2016-08-29",80.610001,81.5,80.610001,81.139999,3359000,72.28717
"2016-08-30",81.669998,81.900002,80.489998,80.639999,7873600,71.841728
"2016-08-31",80.150002,80.339996,78.629997,79,8306100,70.380669
"2016-09-01",78.440002,79.129997,78.239998,78.959999,6705200,70.345032
"2016-09-02",79.25,79.699997,78.510002,78.550003,4912100,70.42572
"2016-09-06",78.660004,78.949997,78.25,78.779999,5560900,70.63192
"2016-09-07",78.830002,79.050003,78.480003,78.610001,3970700,70.479515
"2016-09-08",78.989998,79.760002,78.230003,79.379997,4845300,71.169861
"2016-09-09",78.760002,79.220001,77.559998,77.559998,7626600,69.538116
"2016-09-12",77.809998,79.269997,77.099998,78.800003,6343100,70.649864
"2016-09-13",77.980003,78.099998,76.879997,77.080002,7482000,69.10775
"2016-09-14",76.900002,77.900002,76.169998,76.370003,5190400,68.471207
"2016-09-15",76.160004,77.150002,76.089996,76.800003,5177400,68.856712
"2016-09-16",76.099998,77.099998,75.93,76.330002,7243200,68.435333
"2016-09-19",76.839996,77.400002,75.93,75.959999,5925000,68.103592
"2016-09-20",76.080002,76.199997,75.370003,75.370003,6821800,67.574623
"2016-09-21",76,76.709999,75.860001,76.559998,7152500,68.641548
"2016-09-22",77.199997,77.639999,76.910004,77.010002,5639400,69.045006
"2016-09-23",76.690002,77.059998,75.57,75.919998,6847400,68.067734
"2016-09-26",76.129997,76.610001,75.480003,75.580002,5499300,67.762901
"2016-09-27",75.129997,75.459999,74.330002,75.330002,6457200,67.538765
"2016-09-28",75.589996,78.099998,75.07,78.010002,9420800,69.941574
"2016-09-29",78.110001,78.970001,77.370003,77.370003,9859500,69.36776
"2016-09-30",77.839996,78.989998,77.610001,78.639999,6485700,70.506416
"2016-10-03",78.82,79.059998,78.349998,78.900002,4854700,70.739525
"2016-10-04",78.980003,79.099998,78.339996,78.540001,5211100,70.41674
"2016-10-05",79.410004,80.949997,79.059998,80.150002,7249400,71.860229
"2016-10-06",80.43,81.589996,80.269997,81.419998,6469500,72.998878
"2016-10-07",81.790001,82.099998,80.980003,81.309998,5305300,72.900261
"2016-10-10",81.730003,82.440002,81.730003,82.330002,4565100,73.814766
"2016-10-11",82.080002,82.230003,81.160004,81.690002,5063000,73.240959
"2016-10-12",81.760002,81.790001,81.029999,81.440002,4059400,73.016815
"2016-10-13",81.019997,81.919998,80.620003,81.529999,4656600,73.097504
"2016-10-14",81.970001,82.360001,81.309998,81.32,4681500,72.909218
"2016-10-17",81.32,81.760002,80.690002,80.980003,3710900,72.604385
"2016-10-18",81.580002,81.800003,80.669998,81.389999,3956800,72.971977
"2016-10-19",82,84.300003,82,83.440002,9926100,74.809959
"2016-10-20",82.75,83.360001,81.879997,82.989998,7773200,74.406487
"2016-10-21",81.849998,82.419998,79.68,80.470001,10221800,72.147141
"2016-10-24",80.559998,80.739998,79.510002,80.309998,5617400,72.003685
"2016-10-25",80.349998,81.5,79.919998,80.220001,5436600,71.922989
"2016-10-26",79.489998,80.650002,79.32,80.019997,4238200,71.743675
"2016-10-27",80.400002,80.580002,79.529999,79.599998,3919600,71.367126
"2016-10-28",79.760002,80.190002,78.629997,79.199997,5001000,71.008499
"2016-10-31",78.879997,79.099998,78.029999,78.230003,6225100,70.138824
"2016-11-01",78.660004,78.809998,77.709999,78.699997,6825500,70.560211
"2016-11-02",78.080002,78.220001,76.919998,77.760002,6395900,69.71743
"2016-11-03",77.93,78.660004,77.800003,78.459999,4935800,70.345032
"2016-11-04",78.519997,78.93,77.660004,77.839996,5178300,69.789146
"2016-11-07",78.900002,79.800003,78.709999,79.75,4756400,71.501595
"2016-11-08",79.330002,80.489998,79.129997,79.839996,4012600,71.582291
"2016-11-09",79.260002,80.43,78.849998,79.940002,6737600,71.671951
"2016-11-10",79.480003,80.709999,79.480003,79.879997,6798600,71.618156
"2016-11-11",79.199997,79.43,78.07,78.660004,4955700,70.524345
"2016-11-14",78.400002,78.919998,77.480003,78.709999,6060900,70.569176
"2016-11-15",79.440002,81.559998,79.400002,81.160004,5833900,72.76577
"2016-11-16",81.019997,81.900002,80.769997,81.040001,4501300,72.658188
"2016-11-17",81.510002,81.870003,79.870003,80.099998,4733600,71.815399
"2016-11-18",80.099998,80.519997,79.720001,80,3951100,71.725746
"2016-11-21",81.110001,81.910004,81.029999,81.709999,5202100,73.258881
"2016-11-22",81.980003,82,80.279999,81.5,4646400,73.07061
"2016-11-23",81.07,81.919998,81.010002,81.400002,3122000,72.980942
"2016-11-25",81.029999,81.389999,80.75,81.290001,1819700,72.882324
"2016-11-28",81.410004,82.029999,80.830002,81.059998,5909400,72.676117
"2016-11-29",79.610001,80.290001,78.739998,79.919998,6326400,71.654015
"2016-11-30",82.470001,84.370003,82.050003,84.050003,13534300,75.356873
"2016-12-01",84.989998,86.410004,84.370003,84.610001,7991700,75.85894
"2016-12-02",84.599998,85.440002,84.260002,85.010002,5090300,76.217583
"2016-12-05",84.919998,85.18,84.230003,84.43,5976100,76.145416
"2016-12-06",83.760002,84.290001,83.160004,83.959999,4878600,75.72155
"2016-12-07",84.050003,84.800003,83.559998,84.349998,5138900,76.07328
"2016-12-08",84.440002,84.760002,83.800003,84.470001,4848400,76.181496
"2016-12-09",84.870003,84.980003,83.940002,84.779999,4829000,76.461082
"2016-12-12",86.089996,86.82,84.669998,85.010002,8233600,76.668518
"2016-12-13",85.730003,86.730003,85.050003,86.129997,6273400,77.678612
"2016-12-14",85.529999,86.459999,84.809998,85.160004,5858700,76.803787
"2016-12-15",84.5,85.699997,84.300003,85.279999,6171000,76.912018
"2016-12-16",85.5,85.550003,84.980003,85.5,9524800,77.110435
"2016-12-19",85.400002,85.699997,84.970001,85.120003,3155900,76.767715
"2016-12-20",85.610001,85.879997,85.029999,85.279999,5185600,76.912018
"2016-12-21",85.57,86.260002,85.059998,86.160004,4825200,77.705681
"2016-12-22",85.790001,87,85.589996,86.379997,3991700,77.904076
"2016-12-23",86.029999,86.269997,85.230003,85.510002,2894200,77.119438
"2016-12-27",85.800003,85.949997,85.230003,85.440002,2634200,77.056313
"2016-12-28",85.279999,85.480003,84.410004,84.629997,4222700,76.325798
"2016-12-29",84.260002,84.849998,83.790001,84.199997,3535400,75.937988
"2016-12-30",84.300003,84.5,83.660004,83.949997,4149700,75.712517
"2017-01-03",84.860001,85.110001,83.709999,84.800003,6667100,76.479118
"2017-01-04",85,85.709999,84.540001,85.43,4655400,77.047295
"2017-01-05",85.580002,85.870003,85.190002,85.300003,4543000,76.930061
"2017-01-06",85.480003,86.830002,84.839996,86.480003,5689900,77.99427
"2017-01-09",85.989998,86.400002,85.43,85.769997,4336500,77.353928
"2017-01-10",85.690002,85.709999,84.580002,84.599998,4306200,76.298744
"2017-01-11",84.989998,85.809998,84.620003,85.660004,4149600,77.25473
"2017-01-12",85.690002,85.699997,84.650002,85.330002,4286500,76.957108
"2017-01-13",84.949997,85.739998,84.779999,84.82,5117000,76.497139
"2017-01-17",84.809998,86.529999,84.800003,86.43,5795300,77.949181
"2017-01-18",85.790001,87.540001,85.790001,87.480003,8744900,78.896149
"2017-01-19",87.050003,87.839996,86.910004,87.199997,7261400,78.643608
"2017-01-20",87.120003,87.779999,85.57,86.489998,10368600,78.003288
"2017-01-23",85.849998,85.93,83.900002,84.269997,6870200,76.001129
"2017-01-24",84.389999,84.900002,83.800003,84.580002,6027400,76.280693
"2017-01-25",85.080002,85.690002,84.650002,85.510002,5939500,77.119438
"2017-01-26",85.93,86.050003,84.43,84.879997,5623600,76.551262
"2017-01-27",84.860001,85.190002,84.309998,84.5,4758200,76.208557
"2017-01-30",84.169998,84.470001,83.199997,83.610001,5550700,75.405884
"2017-01-31",83.900002,84.25,83.110001,83.709999,4567900,75.496078
"2017-02-01",84.059998,84.440002,82.699997,83.169998,5193600,75.009071
"2017-02-02",83.599998,83.610001,81.57,82.440002,8857700,74.350708
"2017-02-03",82.639999,83.209999,82.389999,82.5,5084000,74.4048
"2017-02-06",82.550003,82.970001,81.459999,81.690002,5958000,73.674286
"2017-02-07",81.209999,81.739998,80.489998,81.07,5841700,73.115112
"2017-02-08",80.610001,81.190002,79.519997,81.120003,5366400,73.160217
"2017-02-09",81.120003,81.760002,81.120003,81.209999,6119000,73.241379
