"","IR.Open","IR.High","IR.Low","IR.Close","IR.Volume","IR.Adjusted"
"2005-10-21",29.640575,30.095846,28.99361,29.337061,2755600,23.082993
"2005-10-24",29.520767,30.239616,29.448881,30.183706,2679700,23.749151
"2005-10-25",30.271566,30.750799,29.85623,30.19968,1884000,23.76173
"2005-10-26",30.19968,30.630991,30.119808,30.247604,1676000,23.799433
"2005-10-27",30.215654,30.23163,29.600639,29.864218,2042300,23.497776
"2005-10-28",30.023962,30.047924,29.608625,29.960064,2986300,23.573185
"2005-10-31",29.960064,30.343451,29.960064,30.183706,2969100,23.749151
"2005-11-01",30.047924,30.079872,29.496805,29.752396,3341800,23.409782
"2005-11-02",29.832268,30.063898,29.696486,30.063898,2969400,23.654888
"2005-11-03",30.351439,30.742811,30.295527,30.423323,3672100,23.937683
"2005-11-04",30.630991,30.654953,30.071884,30.191692,1821500,23.755444
"2005-11-07",30.359425,30.495207,30.215654,30.375399,2458400,23.899982
"2005-11-08",30.375399,30.798721,30.167732,30.654953,2408300,24.119938
"2005-11-09",30.479233,31.022364,30.471247,30.583067,1463800,24.164118
"2005-11-10",30.670927,31.253994,30.607029,31.142172,2432100,24.605875
"2005-11-11",31.309904,31.621407,31.166134,31.501598,1563300,24.889868
"2005-11-14",31.453674,31.461662,31.118212,31.166134,1288000,24.624804
"2005-11-15",31.070288,31.453674,31.070288,31.198084,1639300,24.650051
"2005-11-16",31.309904,31.533546,31.166134,31.357828,1207400,24.776266
"2005-11-17",31.525558,31.741215,31.325878,31.733227,1514900,25.072878
"2005-11-18",31.948881,32.044727,31.629393,31.757189,1623500,25.091803
"2005-11-21",31.932907,31.932907,31.501598,31.725239,1656800,25.066566
"2005-11-22",31.509584,32.052715,31.421724,32.044727,1641100,25.318998
"2005-11-23",31.940895,32.268372,31.765175,32.108627,2269700,25.36948
"2005-11-25",32.220448,32.268372,31.916933,31.948881,784700,25.243265
"2005-11-28",32.052715,32.132587,31.429712,31.517572,1362800,24.902491
"2005-11-29",31.869009,32.028755,31.621407,31.629393,1597800,24.990835
"2005-11-30",31.749201,31.900959,31.58147,31.653355,1527300,25.009768
"2005-12-01",31.940895,32.72364,31.829073,32.72364,2548400,25.855415
"2005-12-02",32.747604,32.755592,32.372204,32.507988,1794300,25.685022
"2005-12-05",32.428116,32.667732,32.204472,32.507988,2310900,25.685022
"2005-12-06",32.555912,32.61182,32.236423,32.308308,1635400,25.527262
"2005-12-07",32.292332,32.292332,31.357828,31.49361,1994100,24.883556
"2005-12-08",31.501598,31.821087,31.285942,31.477636,1431500,24.870928
"2005-12-09",31.757189,32.044727,31.629393,31.916933,2203600,25.218019
"2005-12-12",32.028755,32.316296,31.940895,31.980831,1127600,25.268511
"2005-12-13",31.964857,32.372204,31.932907,32.060703,1735800,25.331621
"2005-12-14",32.220448,32.627796,32.204472,32.396168,1629100,25.59667
"2005-12-15",32.547924,32.747604,32.316296,32.460064,2098700,25.647161
"2005-12-16",32.755592,33.130989,32.492012,32.627796,2593300,25.779684
"2005-12-19",32.739616,32.755592,31.980831,32.060703,1619700,25.331621
"2005-12-20",32.260384,32.603832,32.124599,32.284344,2409700,25.508314
"2005-12-21",32.627796,33.067093,32.492012,32.811501,1868600,25.924835
"2005-12-22",32.947285,33.099041,32.851437,32.931309,1284800,26.019493
"2005-12-23",32.827477,32.907349,32.595848,32.811501,684400,25.924835
"2005-12-27",32.835464,33.059105,32.372204,32.372204,935400,25.577744
"2005-12-28",32.380192,32.939297,32.27636,32.859425,1631700,25.962704
"2005-12-29",32.827477,32.939297,32.5,32.5,872200,25.678711
"2005-12-30",32.5,32.5,32.228436,32.244408,698700,25.476767
"2006-01-03",32.252396,32.364216,31.789137,32.332268,2609900,25.546185
"2006-01-04",32.252396,32.955273,31.980831,32.931309,2390500,26.019493
"2006-01-05",32.755592,32.947285,32.507988,32.763577,1716400,25.886969
"2006-01-06",33.083069,33.258785,32.747604,32.747604,2116700,25.874342
"2006-01-09",32.747604,33.562302,32.667732,33.554314,2154000,26.511738
"2006-01-10",33.354633,33.354633,32.899361,33.035145,1756000,26.101538
"2006-01-11",33.107029,33.48243,32.827477,33.450478,1457300,26.429708
"2006-01-12",33.282749,33.282749,32.771564,32.819489,2084800,25.931147
"2006-01-13",33.50639,34.329075,32.108627,32.244408,2640400,25.476767
"2006-01-17",31.54952,31.789137,31.253994,31.49361,3777900,24.883556
"2006-01-18",31.485622,31.509584,31.078276,31.23802,3120700,24.681595
"2006-01-19",31.54952,31.884985,31.40575,31.605431,3596200,24.971895
"2006-01-20",31.948881,31.948881,30.782747,30.902555,2871900,24.416555
"2006-01-23",31.070288,31.230032,30.686901,31.038338,2257900,24.523834
"2006-01-24",31.174122,31.861023,31.142172,31.797125,2320400,25.12336
"2006-01-25",31.845047,31.940895,31.389776,31.853035,3235900,25.167532
"2006-01-26",32.340256,32.348244,29.488817,30.471247,8756100,24.075768
"2006-01-27",30.766773,31.389776,30.734825,31.15016,6114600,24.612181
"2006-01-30",31.15016,31.781151,31.046326,31.701279,4128200,25.047638
"2006-01-31",31.509584,31.645367,31.253994,31.365814,4281500,24.782572
"2006-02-01",31.477636,31.629393,31.34984,31.525558,2978800,24.908792
"2006-02-02",31.429712,31.869009,31.397764,31.709265,3689600,25.053946
"2006-02-03",31.509584,31.869009,31.381788,31.613419,2253200,24.978214
"2006-02-06",30.910543,31.557508,30.910543,31.445686,1783000,24.845678
"2006-02-07",31.246006,31.461662,30.95048,31.030352,1341000,24.517517
"2006-02-08",31.022364,31.269968,30.782747,31.166134,1169900,24.624804
"2006-02-09",31.142172,31.397764,30.806709,30.854633,1296600,24.378681
"2006-02-10",30.750799,31.381788,30.646965,31.20607,2288400,24.758909
"2006-02-13",30.990416,31.333866,30.806709,30.998402,1066300,24.594147
"2006-02-14",31.174122,31.980831,30.758785,31.924921,2143900,25.329254
"2006-02-15",31.924921,32.30032,31.645367,32.27636,1967100,25.608084
"2006-02-16",32.468052,32.61182,32.196487,32.507988,1316300,25.791853
"2006-02-17",32.507988,32.779552,32.380192,32.595848,1780300,25.861565
"2006-02-21",32.731628,32.747604,32.47604,32.659744,1601100,25.912254
"2006-02-22",32.747604,33.298721,32.707668,33.266773,2227500,26.393869
"2006-02-23",33.426517,34.025558,33.226837,33.70607,5237600,26.742413
"2006-02-24",33.626198,33.690094,33.410542,33.634186,1528400,26.685383
"2006-02-27",33.602238,33.70607,33.394569,33.434505,1453300,26.526962
"2006-02-28",33.194889,33.298721,32.555912,32.771564,2142500,26.000975
"2006-03-01",32.891373,33.626198,32.78754,33.514378,1478700,26.590324
"2006-03-02",33.266773,33.378593,32.899361,33.083069,1580700,26.248129
"2006-03-03",32.987221,33.474442,32.843449,33.107029,943100,26.267138
"2006-03-06",33.107029,33.426517,32.571884,32.667732,1650200,25.918591
"2006-03-07",32.707668,33.298721,32.595848,32.939297,1352700,26.134054
"2006-03-08",32.979233,33.067093,32.436104,32.987221,1260500,26.172083
"2006-03-09",32.931309,32.947285,32.428116,32.5,1790800,25.785517
"2006-03-10",32.507988,33.250797,32.468052,33.250797,1171600,26.381197
"2006-03-13",33.242813,33.354633,32.915337,32.995209,1120500,26.178417
"2006-03-14",32.947285,33.690094,32.891373,33.610222,1915500,26.666365
"2006-03-15",33.650158,33.921726,33.442493,33.913738,1651600,26.907181
"2006-03-16",33.945686,34.384983,33.825878,34.049522,2126500,27.014904
"2006-03-17",34.424919,34.632587,34.305111,34.361023,2399800,27.262047
"2006-03-20",34.480831,34.728436,34.321087,34.400959,1595000,27.29373
"2006-03-21",34.337059,34.480831,33.68211,33.738018,1357100,26.767756
"2006-03-22",33.658146,34.345047,33.658146,34.313099,1205100,27.224033
"2006-03-23",34.185303,34.185303,33.650158,33.865814,1645700,26.869154
"2006-03-24",34.001598,34.784344,33.99361,34.704472,1700300,27.534544
"2006-03-27",34.624599,35.159744,34.592651,34.80032,3092800,27.61059
"2006-03-28",34.872204,35.543133,34.808308,34.864216,3033000,27.66128
"2006-03-29",34.145367,34.464855,33.801918,34.305111,3109700,27.217697
"2006-03-30",34.265175,34.584663,33.322685,33.674122,3441400,26.717062
"2006-03-31",33.833866,33.90575,33.298721,33.378593,2214200,26.482603
"2006-04-03",33.250797,34.281151,33.250797,33.554314,2233600,26.622002
"2006-04-04",33.554314,34.480831,33.242813,34.193291,2171700,27.128975
"2006-04-05",34.369011,34.864216,34.073483,34.680511,1773900,27.515532
"2006-04-06",34.792332,34.944088,34.025558,34.345047,1971900,27.249376
"2006-04-07",34.544727,34.744408,33.76997,34.177315,1663700,27.116297
"2006-04-10",34.257187,34.568691,33.977634,34.249203,1456700,27.173338
"2006-04-11",34.249203,34.544727,33.50639,33.626198,1768300,26.679047
"2006-04-12",33.59425,34.384983,33.546326,34.289139,1796100,27.205017
"2006-04-13",34.329075,34.584663,33.753994,33.801918,1334500,26.818455
"2006-04-17",33.90575,34.241215,33.73003,33.96965,1575500,26.951538
"2006-04-18",34.241215,35.686901,34.009586,35.591053,2740200,28.237967
"2006-04-19",35.543133,35.870605,35.303513,35.806709,2369000,28.409061
"2006-04-20",35.894569,36.701279,35.742813,36.222046,3435600,28.738592
"2006-04-21",37.492012,37.52396,34.760384,35.151756,6762300,27.889421
"2006-04-24",35.151756,35.247604,34.608627,34.656551,3049600,27.496525
"2006-04-25",34.840256,34.880192,33.945686,34.129395,3686700,27.078272
"2006-04-26",34.416931,35.670925,34.400959,35.623005,3410800,28.263308
"2006-04-27",35.543133,35.623005,35.11182,35.17572,3750800,27.908434
"2006-04-28",34.960064,35.335464,34.856232,34.944088,2742700,27.724653
"2006-05-01",35.159744,35.814697,35.143768,35.543133,2713900,28.199936
"2006-05-02",35.702877,36.365814,35.463261,36.341854,2641800,28.833654
"2006-05-03",36.661343,36.996803,36.58147,36.996803,4210600,29.353283
"2006-05-04",37.260384,37.659744,37.21246,37.507988,3341400,29.758852
"2006-05-05",37.539936,37.811501,37.5,37.555912,2067900,29.796881
"2006-05-08",37.563896,38.218849,37.555912,37.899361,2609900,30.069374
"2006-05-09",37.923325,38.019169,37.396168,37.555912,1814500,29.796881
"2006-05-10",37.531948,38.059105,37.380192,38.027157,1910100,30.170769
"2006-05-11",38.202877,39.137379,37.651756,38.043133,4182800,30.183439
"2006-05-12",38.099041,38.107029,37.348244,37.404152,4113600,29.776495
"2006-05-15",37.140575,37.47604,36.892971,37.380192,5226300,29.757427
"2006-05-16",37.47604,37.827477,37.036739,37.228436,1476600,29.636625
"2006-05-17",37.060703,37.084663,36.26997,36.509586,2756100,29.064356
"2006-05-18",36.597443,36.741215,35.862621,35.910542,2777100,28.587481
"2006-05-19",36.222046,36.23003,35.503197,35.886581,3619700,28.568401
"2006-05-22",35.886581,35.942493,34.752396,35.391373,3025900,28.174177
"2006-05-23",36.900959,36.916931,35.479233,35.527157,3375500,28.282267
"2006-05-24",35.846645,36.03035,34.984024,35.718849,3017100,28.434872
"2006-05-25",35.990414,36.18211,35.726837,36.166134,1915400,28.790949
"2006-05-26",36.26997,36.525558,36.102238,36.365814,2939800,28.949909
"2006-05-30",36.253994,36.373802,35.231628,35.255592,3251300,28.066074
"2006-05-31",34.82428,34.880192,34.201279,34.832268,6646100,27.729092
"2006-06-01",34.840256,35.447285,34.616615,35.415337,3149400,28.193251
"2006-06-02",35.742813,35.902557,35.28754,35.359425,2545300,28.148746
"2006-06-05",35.143768,35.335464,34.161343,34.169331,3202700,27.201338
"2006-06-06",34.321087,34.896168,33.53035,33.785942,4095500,26.896139
"2006-06-07",33.70607,33.81789,32.69968,32.715656,5423600,26.044107
"2006-06-08",32.715656,32.803513,30.95048,32.244408,7632600,25.668961
"2006-06-09",32.356232,32.899361,32.316296,32.468052,2617300,25.846991
"2006-06-12",32.468052,32.691692,31.429712,31.525558,1991000,25.096697
"2006-06-13",31.429712,32.036739,31.022364,31.589457,3592900,25.147568
"2006-06-14",31.525558,32.156551,31.389776,32.004791,3083500,25.478207
"2006-06-15",32.292332,33.346645,32.268372,33.178913,3779000,26.412891
"2006-06-16",33.115017,33.370605,32.923325,32.947285,3189400,26.228506
"2006-06-19",33.346645,33.50639,32.78754,32.947285,3479600,26.228506
"2006-06-20",32.907349,33.274761,32.595848,32.843449,2146500,26.145842
"2006-06-21",32.747604,33.123005,32.651756,32.899361,2658400,26.190353
"2006-06-22",32.867413,32.971245,32.348244,32.452076,2106800,25.834282
"2006-06-23",32.348244,33.162941,31.948881,32.795528,1954400,26.107695
"2006-06-26",32.78754,33.346645,32.747604,33.330669,1339100,26.533699
"2006-06-27",33.330669,33.546326,32.795528,32.795528,1875200,26.107695
"2006-06-28",32.955273,33.314697,32.715656,33.258785,2020200,26.476477
"2006-06-29",33.362621,34.384983,33.314697,34.313099,2051900,27.31579
"2006-06-30",34.313099,34.424919,33.945686,34.169331,1979000,27.201338
"2006-07-03",34.608627,34.608627,34.273163,34.544727,799000,27.500189
"2006-07-05",34.544727,34.544727,33.578274,33.801918,2377400,26.90885
"2006-07-06",33.801918,33.977634,33.194889,33.346645,2520000,26.546419
"2006-07-07",33.354633,33.354633,32.340256,32.428116,3151000,25.815201
"2006-07-10",32.555912,32.78754,32.316296,32.420128,3091500,25.808846
"2006-07-11",32.268372,32.380192,31.813099,32.068691,3763600,25.529074
"2006-07-12",32.068691,32.092651,31.645367,31.829073,3491300,25.338326
"2006-07-13",31.533546,31.557508,30.742811,30.750799,4367400,24.479931
"2006-07-14",30.862619,30.862619,29.233227,29.752396,5920200,23.685131
"2006-07-17",29.752396,30.127796,29.353035,29.496805,3775500,23.481659
"2006-07-18",29.560703,29.91214,29.065495,29.448881,3345000,23.443512
"2006-07-19",29.648561,30.734825,29.432907,30.28754,5195100,24.111145
"2006-07-20",30.23163,30.511183,29.129393,29.201279,3691200,23.246401
"2006-07-21",29.392971,29.472843,28.714058,28.801916,4194300,22.928478
"2006-07-24",29.137381,29.504793,29.033546,29.297125,4653100,23.322699
"2006-07-25",29.297125,29.584665,29.033546,29.345047,4333200,23.360855
"2006-07-26",29.233227,29.448881,28.977636,29.129393,3781500,23.189173
"2006-07-27",29.289137,29.632587,28.897764,28.99361,3554900,23.081083
"2006-07-28",29.392971,29.392971,27.915335,28.642172,8178100,22.801311
"2006-07-31",28.642172,28.682108,28.394569,28.59425,3481000,22.763165
"2006-08-01",28.554314,28.674122,28.051119,28.186901,3590600,22.438885
"2006-08-02",28.354633,29.073483,28.306709,29.025558,3376800,23.106516
"2006-08-03",29.400959,30.670927,29.361023,30.327477,6002800,24.142942
"2006-08-04",31.15016,31.333866,30.223642,30.327477,6286600,24.142942
"2006-08-07",30.175718,30.439297,29.880192,30.247604,3989900,24.079361
"2006-08-08",30.271566,30.351439,29.91214,30.039936,2853600,23.914043
"2006-08-09",30.167732,30.223642,29.353035,29.361023,5369800,23.373564
"2006-08-10",29.369009,29.936102,29.169329,29.656549,2879600,23.608829
"2006-08-11",29.297125,29.736422,29.297125,29.544729,2693900,23.634386
"2006-08-14",29.544729,29.632587,28.809904,28.889776,3817400,23.110455
"2006-08-15",29.009584,29.632587,28.9377,29.632587,4097900,23.704666
"2006-08-16",29.832268,30.982428,29.832268,30.91853,3518100,24.73336
"2006-08-17",30.750799,31.190096,30.654953,30.742811,3392600,24.592796
"2006-08-18",31.15016,31.541534,30.766773,31.102236,2886200,24.880314
"2006-08-21",30.990416,30.990416,30.25559,30.391375,2082700,24.311665
"2006-08-22",30.271566,30.806709,30.271566,30.646965,1820600,24.516127
"2006-08-23",30.615015,30.798721,29.632587,29.760384,3228400,23.806904
"2006-08-24",29.752396,30.11182,29.464857,29.720448,2671500,23.774948
"2006-08-25",29.552715,29.960064,29.512779,29.76837,1644800,23.813293
"2006-08-28",29.720448,30.167732,29.680511,29.896166,2228400,23.915524
"2006-08-29",29.936102,30.223642,29.864218,30.11182,1992000,24.088036
"2006-08-30",30.119808,30.207668,29.640575,29.85623,2874800,23.883568
"2006-08-31",30.023962,30.487221,29.928116,30.367413,2428200,24.292496
"2006-09-01",30.375399,31.110224,30.375399,30.830671,2516600,24.663078
"2006-09-05",30.830671,31.277956,30.551119,31.166134,2845000,24.93144
"2006-09-06",30.878593,31.142172,30.750799,30.878593,2311600,24.701414
"2006-09-07",30.678913,30.686901,30.223642,30.543131,4060700,24.433062
"2006-09-08",30.511183,30.814697,30.479233,30.630991,2392800,24.503347
"2006-09-11",30.623003,30.630991,29.704473,29.752396,4228600,23.800512
"2006-09-12",29.728434,29.928116,29.233227,29.920128,5935800,23.93469
"2006-09-13",30.095846,30.854633,30.023962,30.750799,4392700,24.59919
"2006-09-14",31.341852,31.389776,30.806709,30.838657,4216100,24.66947
"2006-09-15",30.990416,31.142172,30.782747,30.782747,3828600,24.624744
"2006-09-18",30.790735,31.190096,30.630991,31.00639,2930400,24.803646
"2006-09-19",31.158148,31.158148,30.662939,30.958466,2133000,24.765312
"2006-09-20",30.958466,30.958466,30.431311,30.503195,2963600,24.401117
"2006-09-21",30.431311,30.511183,29.480831,29.664537,3636100,23.73023
"2006-09-22",29.632587,29.71246,28.833866,29.464857,5291700,23.57049
"2006-09-25",29.345047,29.880192,29.201279,29.824282,2575600,23.858019
"2006-09-26",29.904154,30.431311,29.672523,30.095846,5642100,24.075249
"2006-09-27",30.343451,30.886581,30.151756,30.742811,2832200,24.592796
"2006-09-28",30.742811,30.95048,30.431311,30.822683,2166300,24.656691
"2006-09-29",30.910543,30.958466,30.335463,30.335463,1580700,24.266939
"2006-10-02",30.351439,31.461662,30.303514,30.902555,4390100,24.720583
"2006-10-03",30.782747,31.29393,30.543131,31.118212,3360700,24.893103
"2006-10-04",30.966454,31.23802,30.838657,30.894569,3094000,24.714203
"2006-10-05",30.758785,31.940895,30.670927,31.58147,4773700,25.263689
"2006-10-06",31.381788,32.164536,31.110224,32.108627,3419700,25.685387
"2006-10-09",32.068691,32.420128,31.557508,32.132587,2411800,25.704548
"2006-10-10",32.132587,32.428116,31.996805,32.316296,2255400,25.851513
"2006-10-11",32.316296,32.316296,31.948881,32.108627,2787700,25.685387
"2006-10-12",32.148563,32.30032,31.821087,32.044727,4107000,25.634272
"2006-10-13",31.948881,32.38818,31.781151,32.164536,2463100,25.730112
"2006-10-16",32.012779,33.123005,32.012779,32.915337,3802300,26.330721
"2006-10-17",32.635784,32.731628,31.948881,32.667732,3200600,26.132643
"2006-10-18",32.995209,33.346645,32.204472,32.340256,3677100,25.870682
"2006-10-19",31.948881,32.148563,31.118212,31.397764,4576000,25.116726
"2006-10-20",30.878593,30.878593,29.632587,30.431311,7763100,24.343613
"2006-10-23",29.824282,30.638977,29.824282,30.623003,3228200,24.496952
"2006-10-24",30.279552,30.838657,30.279552,30.670927,4085500,24.535294
"2006-10-25",30.710863,31.086262,30.599041,30.734825,3829200,24.586407
"2006-10-26",30.910543,31.26198,30.830671,31.070288,4188000,24.854765
"2006-10-27",29.552715,30.071884,28.634186,29.91214,15563100,23.928297
"2006-10-30",29.04952,29.672523,29.001598,29.353035,5031600,23.481045
"2006-10-31",29.033546,29.480831,28.99361,29.321087,5438800,23.455479
"2006-11-01",29.313099,29.600639,29.153355,29.472843,5411200,23.576883
"2006-11-02",29.273163,29.456869,29.193291,29.408945,4509400,23.525764
"2006-11-03",29.353035,29.576677,29.297125,29.448881,4037500,23.557711
"2006-11-06",29.249201,29.544729,29.161343,29.361023,3280600,23.487436
