"","MTB.Open","MTB.High","MTB.Low","MTB.Close","MTB.Volume","MTB.Adjusted"
"2015-10-27",122.290001,123.540001,121.510002,123.160004,1703300,112.927345
"2015-10-28",122.389999,125.559998,122.269997,125.559998,2318900,115.786003
"2015-10-29",125.360001,126.160004,122.779999,123.019997,1975100,113.443733
"2015-10-30",123.099998,123.690002,119.849998,119.849998,3524600,110.5205
"2015-11-02",120.93,121.57,120.059998,120.269997,1883200,110.907806
"2015-11-03",120.370003,120.900002,119.660004,120.139999,956900,110.787918
"2015-11-04",120.32,120.699997,119.139999,119.559998,820000,110.253059
"2015-11-05",119.57,121.309998,119.5,120.599998,969400,111.21212
"2015-11-06",122.5,124.410004,122.010002,123.660004,1484100,114.033913
"2015-11-09",122.980003,123.790001,121.610001,123.629997,2899500,114.006241
"2015-11-10",123,124.120003,122.07,123.5,2384800,113.886375
"2015-11-11",124.099998,125.349998,123.57,124.559998,1412900,114.863861
"2015-11-12",123.790001,124.599998,123.389999,124.050003,1829400,114.393562
"2015-11-13",123.720001,124.379997,121.610001,122.459999,1673500,112.927315
"2015-11-16",122.379997,123.629997,121.790001,123.480003,995600,113.867935
"2015-11-17",124.059998,125.809998,123.080002,124.269997,1152700,114.596428
"2015-11-18",124.790001,125.300003,122.43,125.300003,1226400,115.546242
"2015-11-19",125.419998,126.129997,124.43,125.43,694300,115.666138
"2015-11-20",126.260002,126.489998,124.480003,125.080002,733900,115.343376
"2015-11-23",125.260002,125.849998,124.57,125.080002,564100,115.343376
"2015-11-24",123.980003,124.809998,123.010002,124.589996,1055200,114.89151
"2015-11-25",124.650002,125.410004,123.870003,124.940002,689900,115.214287
"2015-11-27",125.199997,125.510002,124.169998,125.449997,236200,115.684578
"2015-11-30",125.43,125.959999,124.660004,125.330002,1089400,115.573921
"2015-12-01",126.129997,126.730003,124.889999,126.150002,552900,116.330078
"2015-12-02",126.32,126.68,124.809998,125.07,678100,115.334152
"2015-12-03",125.519997,125.879997,122.440002,122.790001,946300,113.231636
"2015-12-04",123.660004,126.43,123.129997,126.059998,1147200,116.247093
"2015-12-07",125.610001,126,124.419998,125.589996,830600,115.813667
"2015-12-08",124.370003,124.989998,123.279999,123.559998,841500,113.941689
"2015-12-09",123.010002,123.790001,120.190002,120.980003,989500,111.562538
"2015-12-10",121.279999,123.93,120.690002,122.650002,873400,113.102531
"2015-12-11",120.610001,121.269997,119.5,120.410004,836400,111.036896
"2015-12-14",121.029999,121.580002,118.639999,120.870003,1158100,111.461098
"2015-12-15",122.279999,124.870003,121.650002,124.260002,900200,114.587219
"2015-12-16",124.989998,126.739998,123.389999,126.419998,1036000,116.579056
"2015-12-17",126.989998,127.389999,124.660004,124.739998,1062700,115.029846
"2015-12-18",124.169998,124.220001,119.980003,120.029999,3568400,110.686493
"2015-12-21",121.209999,122.160004,119.370003,120.639999,726500,111.248993
"2015-12-22",121.059998,122.029999,119.949997,121.769997,591500,112.291039
"2015-12-23",122.309998,123.370003,121.699997,123.25,406200,113.655823
"2015-12-24",122.889999,124,122.57,123.330002,510700,113.729599
"2015-12-28",122.620003,122.720001,121.080002,122.660004,419500,113.111748
"2015-12-29",123.190002,124.230003,122.900002,124,409700,114.347435
"2015-12-30",123.849998,123.989998,122.599998,122.639999,310000,113.093307
"2015-12-31",121.800003,122.900002,121.18,121.18,797100,111.746956
"2016-01-04",119.239998,119.239998,116.230003,117.480003,1143600,108.334984
"2016-01-05",117.870003,118.989998,117.080002,118.129997,650100,108.934372
"2016-01-06",116.349998,117.230003,115.279999,115.739998,859700,106.730423
"2016-01-07",113.980003,114.57,111.900002,112.480003,982400,103.724205
"2016-01-08",113.540001,113.599998,109.959999,110.169998,865700,101.594009
"2016-01-11",110.089996,111.260002,108.32,109.129997,1260300,100.634972
"2016-01-12",110.379997,110.739998,109.019997,110.489998,1317800,101.889107
"2016-01-13",110.980003,111.160004,106.489998,106.720001,1595200,98.412567
"2016-01-14",107.050003,107.989998,105.419998,107.209999,1148800,98.864426
"2016-01-15",105.82,105.879997,102.720001,104.489998,1712000,96.356155
"2016-01-19",105.690002,108.230003,104.419998,106.349998,1698100,98.071365
"2016-01-20",104.120003,106.080002,101.910004,104.730003,2039500,96.577484
"2016-01-21",104.720001,104.949997,101.830002,102.239998,1675500,94.281303
"2016-01-22",103.739998,105.32,102.190002,104.580002,1776100,96.439156
"2016-01-25",104.169998,104.459999,101.510002,101.790001,1607100,93.866341
"2016-01-26",102.260002,105.900002,101.980003,105.68,2693100,97.453545
"2016-01-27",105.309998,109.339996,104.650002,107.550003,2061400,99.177971
"2016-01-28",107.93,109.599998,106.910004,108.199997,1678300,99.777374
"2016-01-29",109.040001,110.230003,108.589996,110.18,1821500,101.603233
"2016-02-01",109.779999,110.169998,107.160004,108.160004,1308800,99.740486
"2016-02-02",106.57,106.57,104.779999,105.559998,1251700,97.342865
"2016-02-03",105.93,106.260002,103.169998,106.169998,1245600,97.905388
"2016-02-04",105.900002,109.559998,105.879997,108.190002,1011500,99.768143
"2016-02-05",108.199997,109.82,106.949997,107.800003,1260600,99.408501
"2016-02-08",105.629997,106.360001,104.610001,105.900002,1097000,97.65641
"2016-02-09",104.440002,108.279999,104.339996,107.519997,1411600,99.150291
"2016-02-10",108.220001,108.870003,105.379997,105.470001,1023400,97.259888
"2016-02-11",102.419998,103.790001,100.080002,100.779999,1724000,92.934967
"2016-02-12",102.589996,106.410004,102.589996,105.93,1365500,97.684082
"2016-02-16",107.720001,110.25,106.230003,108.879997,1105100,100.404434
"2016-02-17",109.860001,111.089996,107.860001,108.529999,1294600,100.081696
"2016-02-18",108.980003,108.989998,105.279999,106.160004,1513000,97.896164
"2016-02-19",105.730003,107.360001,104.839996,107.050003,714800,98.716881
"2016-02-22",108.440002,109.639999,108.330002,109.440002,579400,100.920837
"2016-02-23",108.980003,109.879997,105.57,105.970001,682400,97.720955
"2016-02-24",104.389999,105.160004,101.949997,104.849998,1040400,96.688133
"2016-02-25",105.160004,106.110001,103.440002,105.290001,1962500,97.093895
"2016-02-26",105.5,107.349998,103.830002,106.25,1323500,98.634911
"2016-02-29",106.339996,106.339996,102.529999,102.550003,1603600,95.200104
"2016-03-01",103.379997,105.790001,103.169998,105.199997,2064700,97.660156
"2016-03-02",105.379997,108.970001,104.730003,108.879997,1976400,101.076424
"2016-03-03",108.610001,109.870003,107.660004,109.849998,973000,101.976906
"2016-03-04",110.260002,111.459999,108.660004,110.230003,1010400,102.329681
"2016-03-07",109.260002,110.080002,108.629997,109.709999,699600,101.846924
"2016-03-08",108.540001,108.919998,107.120003,107.82,1254100,100.092392
"2016-03-09",108.760002,108.980003,107.459999,108,956100,100.259483
"2016-03-10",109.07,109.230003,106.050003,107.790001,952500,100.064545
"2016-03-11",108.900002,111.449997,108.18,111.32,1492300,103.341545
"2016-03-14",111.239998,112.230003,110.349998,111.57,835800,103.573624
"2016-03-15",110.290001,111.610001,110.040001,111.379997,662300,103.397224
"2016-03-16",110.900002,112.139999,109.260002,110.660004,756300,102.728851
"2016-03-17",110.279999,111.389999,108.790001,111.080002,746000,103.118752
"2016-03-18",111.620003,113.389999,111.620003,112.610001,2461200,104.539085
"2016-03-21",112.18,113.339996,111.699997,112.519997,438600,104.455536
"2016-03-22",111.360001,113.010002,111.050003,112.440002,488400,104.381294
"2016-03-23",112.5,113.019997,111.480003,111.970001,615000,103.944962
"2016-03-24",111.059998,111.260002,109.75,111.25,619700,103.276558
"2016-03-28",111.720001,112.730003,110.68,111.330002,480500,103.350838
"2016-03-29",110.529999,111.220001,109.160004,111.150002,712600,103.183731
"2016-03-30",111.349998,113.300003,110.370003,111.970001,617600,103.944962
"2016-03-31",111.589996,112.360001,110.839996,111,718900,103.044479
"2016-04-01",111.059998,112.82,109.559998,112.419998,966700,104.362709
"2016-04-04",112.150002,112.970001,111.589996,112.18,523800,104.139915
"2016-04-05",110.879997,111.150002,109.790001,109.980003,599000,102.09758
"2016-04-06",109.839996,111.139999,109.169998,110.870003,498400,102.923798
"2016-04-07",109.779999,110.120003,107.010002,107.809998,775600,100.083115
"2016-04-08",108.849998,110.120003,108.25,108.860001,681400,101.057854
"2016-04-11",109.480003,111.129997,109.309998,109.769997,672600,101.902611
"2016-04-12",109.449997,111.779999,109.349998,111.449997,450200,103.462227
"2016-04-13",112.800003,115.800003,112.599998,115.529999,854300,107.249802
"2016-04-14",115.18,117.830002,115.099998,116.220001,835000,107.890358
"2016-04-15",116.57,116.669998,114.010002,114.809998,893800,106.581429
"2016-04-18",114.349998,116.220001,112.809998,115.809998,959500,107.509743
"2016-04-19",115.470001,118.029999,115.040001,117.849998,915000,109.403526
"2016-04-20",118.330002,121.110001,117.720001,120.260002,1090400,111.640808
"2016-04-21",119.370003,120.160004,118.199997,118.300003,856500,109.821289
"2016-04-22",117.870003,119.779999,116.370003,119.040001,698200,110.508247
"2016-04-25",118.330002,119.050003,117.309998,118.889999,744900,110.368988
"2016-04-26",119.32,119.940002,118.599998,119.629997,530100,111.055954
"2016-04-27",119.589996,120.879997,118.610001,120.43,827700,111.798599
"2016-04-28",119.139999,120.610001,118.669998,119.139999,961100,110.601074
"2016-04-29",118.650002,119.080002,117.510002,118.32,1027000,109.839844
"2016-05-02",118.919998,119.410004,117.800003,118.949997,1176400,110.424698
"2016-05-03",117.550003,117.550003,115.440002,116.690002,802300,108.326675
"2016-05-04",115.309998,115.93,113.18,114.120003,1084300,105.940872
"2016-05-05",114.330002,115.139999,113.559998,114.220001,656900,106.033684
"2016-05-06",113.669998,114.910004,113.519997,114.690002,597500,106.470001
"2016-05-09",114.550003,114.849998,113.269997,113.889999,674100,105.727348
"2016-05-10",114.779999,115.949997,114.279999,115.790001,665500,107.49118
"2016-05-11",115.239998,116.5,114.900002,115.470001,646100,107.194115
"2016-05-12",116.139999,116.879997,114.370003,115.110001,431300,106.859894
"2016-05-13",114.82,115.760002,112.639999,113.230003,580800,105.114662
"2016-05-16",113.010002,114.610001,112.57,114.050003,560400,105.875885
"2016-05-17",113.580002,114.800003,112.410004,113.169998,478900,105.058937
"2016-05-18",113.190002,116.760002,112.940002,116.739998,1161000,108.373077
"2016-05-19",115.879997,117.089996,114.239998,115.82,684200,107.519028
"2016-05-20",116.57,117.440002,115.849998,116.389999,394400,108.048172
"2016-05-23",116.419998,116.550003,114.730003,115.830002,377600,107.528305
"2016-05-24",116.510002,118.449997,116.300003,117.800003,563100,109.357109
"2016-05-25",118.720001,120,118.599998,119,1609800,110.471115
"2016-05-26",118.879997,119.360001,117.839996,118.470001,463000,109.979095
"2016-05-27",118.18,119.370003,117.889999,119.370003,764300,111.473259
"2016-05-31",119.870003,120.099998,118.660004,119.5,981900,111.59465
"2016-06-01",119.5,119.510002,117.260002,119.269997,577000,111.37986
"2016-06-02",118.739998,120.120003,118.379997,120.080002,800900,112.136276
"2016-06-03",118.480003,118.480003,115.779999,118.290001,757000,110.464691
"2016-06-06",118.709999,120.650002,117.980003,119.980003,685100,112.0429
"2016-06-07",120.129997,120.25,118.43,118.489998,801200,110.651459
"2016-06-08",118.269997,119.160004,117.980003,119.029999,679300,111.155731
"2016-06-09",118.739998,118.739998,117.040001,118.370003,652500,110.539406
"2016-06-10",116.730003,117.800003,116.510002,117.550003,839700,109.773643
"2016-06-13",117.139999,118.970001,116.860001,117.690002,1133400,109.904373
"2016-06-14",117.07,118.040001,114.989998,115.519997,937600,107.87793
"2016-06-15",116.309998,118.110001,115.529999,116.25,908700,108.559639
"2016-06-16",115.110001,116.239998,114.25,116.099998,661200,108.419563
"2016-06-17",116.18,117.32,115.970001,117.209999,1583100,109.456146
"2016-06-20",118.669998,120,117.25,117.400002,937900,109.63356
"2016-06-21",117.82,118.050003,116.379997,117.870003,597900,110.072487
"2016-06-22",117.769997,118.860001,117.300003,117.330002,522100,109.568214
"2016-06-23",118.93,120.790001,118.93,120.419998,776800,112.453796
"2016-06-24",112.769997,115.559998,112.510002,112.639999,2041500,105.188461
"2016-06-27",110.779999,111.440002,108.040001,108.779999,1332100,101.583817
"2016-06-28",110.660004,111.730003,109.139999,111.550003,1137900,104.170563
"2016-06-29",112.849998,113.540001,111,113.480003,1010500,105.972908
"2016-06-30",115.209999,118.239998,114.410004,118.230003,1346700,110.408646
"2016-07-01",117.650002,118.260002,116.349998,117.050003,773300,109.306732
"2016-07-05",115.75,115.75,112.07,112.870003,1228700,105.403236
"2016-07-06",112.089996,113.519997,111.129997,113.419998,866700,105.916855
"2016-07-07",115.860001,115.860001,113.279999,114.199997,625900,106.645248
"2016-07-08",115.959999,116.739998,115.379997,115.940002,711300,108.270164
"2016-07-11",116.769997,117.07,116.230003,116.529999,576800,108.821121
"2016-07-12",117.110001,118.68,117.110001,118.099998,1009600,110.287262
"2016-07-13",118.199997,118.510002,117.160004,117.959999,586300,110.156532
"2016-07-14",120.160004,120.339996,118.779999,119.459999,780000,111.557289
"2016-07-15",119.75,120.400002,118.639999,119.059998,598300,111.183746
"2016-07-18",119.019997,119.330002,118.459999,118.529999,461400,110.688812
"2016-07-19",117.940002,118.93,117.599998,118.730003,690700,110.875595
"2016-07-20",118.470001,118.730003,113.769997,113.809998,2118800,106.281059
"2016-07-21",113.360001,114.449997,112.260002,112.730003,1038500,105.272514
"2016-07-22",113.089996,114.93,112.629997,114.480003,1025000,106.906738
"2016-07-25",114.120003,114.449997,113.089996,113.360001,812700,105.860832
"2016-07-26",113.169998,114.809998,113.029999,114.449997,819200,106.878731
"2016-07-27",114.32,115.949997,114.080002,114.93,1060000,107.326973
"2016-07-28",114.489998,115.419998,113.779999,114.830002,809000,107.233589
"2016-07-29",114.690002,115.720001,114.220001,114.559998,805900,106.981445
"2016-08-01",114.43,115.5,112.510002,112.779999,1380700,105.319199
"2016-08-02",112.239998,112.800003,111.82,112,994900,104.590797
"2016-08-03",112.300003,114.050003,112.169998,113.900002,8e+05,106.365105
"2016-08-04",113.720001,114.75,113.349998,113.970001,855400,106.430473
"2016-08-05",115.260002,117.400002,114.800003,117.199997,1210400,109.446793
"2016-08-08",117.580002,118.209999,117.120003,117.730003,845800,109.94175
"2016-08-09",117.57,118.290001,117.279999,117.559998,698200,109.78299
"2016-08-10",117.279999,117.300003,116.349998,116.57,542900,108.858467
"2016-08-11",116.839996,117.43,116.43,116.790001,588000,109.063927
"2016-08-12",115.610001,116.349998,115.5,116.309998,500100,108.615669
"2016-08-15",116.660004,118.190002,116.660004,118.099998,613900,110.287262
"2016-08-16",117.449997,118.080002,117.239998,117.370003,525400,109.605553
"2016-08-17",117.379997,117.940002,116.900002,117.470001,440000,109.698944
"2016-08-18",117.580002,117.900002,117.099998,117.900002,448900,110.100487
"2016-08-19",117.68,117.760002,116.980003,117.660004,318400,109.876381
"2016-08-22",117.199997,117.889999,116.779999,117.879997,333900,110.08181
"2016-08-23",118.309998,118.620003,117.959999,118.010002,418200,110.203217
"2016-08-24",117.889999,118.580002,117.169998,117.199997,616300,109.446793
"2016-08-25",117.269997,117.82,116.849998,117.449997,846100,109.680283
"2016-08-26",117.879997,118.68,116.529999,117.699997,801500,109.913727
"2016-08-29",118,118.75,117.970001,118.209999,774400,110.389977
"2016-08-30",117.839996,118.160004,116.900002,117.949997,1641400,110.803337
"2016-08-31",117.959999,118.599998,117.220001,118.330002,935200,111.160316
"2016-09-01",118.68,118.919998,116.089996,117.32,774600,110.211502
"2016-09-02",117.720001,117.900002,116.800003,117.339996,1068200,110.230293
"2016-09-06",117.559998,117.699997,115.150002,115.800003,905700,108.7836
"2016-09-07",115.300003,116,115.019997,116,667400,108.971474
"2016-09-08",116.129997,116.919998,115.720001,116.209999,1465800,109.168747
"2016-09-09",116.050003,117.709999,115.68,117.089996,1531600,109.995422
"2016-09-12",116.519997,118.330002,115.660004,118.129997,818800,110.972404
"2016-09-13",116.540001,116.900002,115.129997,116.139999,732500,109.102989
"2016-09-14",115.949997,117.110001,115.410004,115.57,779900,108.567528
"2016-09-15",115.279999,116.040001,115.019997,115.650002,638200,108.642685
"2016-09-16",115.110001,115.110001,113.93,114.809998,1241300,107.853584
"2016-09-19",115.330002,115.959999,114.510002,115.029999,508500,108.060257
