"","ADP.Open","ADP.High","ADP.Low","ADP.Close","ADP.Volume","ADP.Adjusted"
"2007-05-01",40.079018,40.939419,39.754169,40.92186,5509400,29.679342
"2007-05-02",40.895523,41.123795,40.605793,40.667252,3957600,29.494682
"2007-05-03",40.711151,40.939419,40.623352,40.781387,2302100,29.577467
"2007-05-04",40.834064,40.930641,40.711151,40.825287,1829100,29.609299
"2007-05-07",40.825287,41.053555,40.825287,40.860405,1721800,29.634779
"2007-05-08",40.676033,41.606674,40.676033,41.510098,2859100,30.10597
"2007-05-09",41.325726,42.765583,41.316944,42.660229,7084800,30.940128
"2007-05-10",42.309044,42.440739,41.791046,41.852501,4058100,30.354298
"2007-05-11",42.15979,42.282703,41.922741,42.247585,2313600,30.640837
"2007-05-14",42.098331,42.230026,41.703247,41.808605,2097100,30.322475
"2007-05-15",41.826164,42.238808,41.668129,41.791046,2313000,30.309723
"2007-05-16",41.887619,42.256367,41.791046,42.256367,2553700,30.647221
"2007-05-17",43.459175,43.459175,42.203686,42.273926,2821300,30.659935
"2007-05-18",42.396839,42.756805,42.282703,42.695347,3541700,30.965593
"2007-05-21",42.589993,43.292362,42.581211,42.941177,2965000,31.143885
"2007-05-22",42.941177,43.213345,42.625111,43.090431,2907900,31.252131
"2007-05-23",43.028973,43.072872,42.616329,42.704128,2286800,30.971958
"2007-05-24",42.563652,43.187008,42.502193,42.774364,2435100,31.022898
"2007-05-25",42.844601,43.239685,42.800701,43.222126,1907400,31.347649
"2007-05-29",43.099209,43.538193,42.941177,43.072872,2435000,31.239407
"2007-05-30",42.809483,43.37138,42.809483,43.230904,2399300,31.354012
"2007-05-31",43.169445,43.801579,43.10799,43.634766,2622600,31.646935
"2007-06-01",43.634766,44.07375,43.582088,43.713783,2953900,31.704227
"2007-06-04",43.432835,44.161545,43.432835,43.994732,2177800,31.908003
"2007-06-05",43.740124,43.854259,43.415276,43.441616,3081900,31.506851
"2007-06-06",43.380157,43.59087,42.993855,43.54697,2401300,31.583256
"2007-06-07",43.230904,43.37138,42.37928,42.440739,2871800,30.780931
"2007-06-08",42.546093,42.669006,42.168568,42.502193,3605600,30.8255
"2007-06-11",42.414398,42.906059,42.168568,42.695347,1753100,30.965593
"2007-06-12",42.484634,42.756805,42.142231,42.186127,2448600,30.596272
"2007-06-13",42.203686,43.222126,42.142231,43.125549,3460600,31.428043
"2007-06-14",43.116768,43.213345,42.897278,42.949955,2054300,31.30007
"2007-06-15",43.248463,43.54697,43.10799,43.160667,3443800,31.45363
"2007-06-18",43.160667,43.204567,42.897278,42.906059,2802500,31.268084
"2007-06-19",42.677788,43.002632,42.546093,42.932396,2030700,31.287271
"2007-06-20",42.949955,43.011414,42.440739,42.493416,2327400,30.967373
"2007-06-21",42.616329,42.967514,42.361721,42.879719,1863800,31.248888
"2007-06-22",42.625111,42.897278,42.396839,42.493416,3119300,30.967373
"2007-06-25",42.317822,42.827042,42.019314,42.256367,2491100,30.794628
"2007-06-26",42.37928,42.59877,42.142231,42.203686,2783700,30.756227
"2007-06-27",42.028095,42.581211,41.878841,42.449516,4403900,30.93539
"2007-06-28",42.317822,42.967514,42.142231,42.502193,2406700,30.973761
"2007-06-29",42.484634,43.072872,42.309044,42.554874,2491700,31.012159
"2007-07-02",42.827042,43.064091,42.519753,42.783142,2248300,31.178518
"2007-07-03",42.8885,43.099209,42.8885,42.914837,1624800,31.274481
"2007-07-05",42.86216,43.099209,42.756805,42.870941,1607400,31.242504
"2007-07-06",42.783142,43.187008,42.704128,42.958736,2658900,31.306477
"2007-07-09",42.914837,43.064091,42.730465,42.949955,2245400,31.30007
"2007-07-10",42.581211,42.756805,42.036873,42.115891,2679700,30.692249
"2007-07-11",42.019314,42.370499,41.975418,42.300262,2067500,30.826599
"2007-07-12",42.361721,42.572433,42.300262,42.537312,2236900,30.999355
"2007-07-13",42.616329,43.160667,42.484634,43.002632,1924900,31.338465
"2007-07-16",42.923618,43.353821,42.774364,43.134327,1341100,31.434443
"2007-07-17",43.028973,43.116768,42.809483,43.011414,2252200,31.344862
"2007-07-18",42.695347,42.879719,41.843723,42.282703,3338100,30.813805
"2007-07-19",42.546093,42.870941,42.335381,42.756805,1758800,31.159321
"2007-07-20",42.748024,42.86216,42.028095,42.098331,2828200,30.679457
"2007-07-23",42.300262,42.554874,42.13345,42.247585,1690100,30.788208
"2007-07-24",41.571552,42.142231,41.395962,41.466198,2540900,30.218779
"2007-07-25",41.474979,41.8964,40.965759,41.16769,2785300,30.001232
"2007-07-26",40.746269,40.825287,40.289726,40.474098,6503500,29.495771
"2007-07-27",40.395084,40.526779,39.894646,39.903423,4650000,29.079891
"2007-07-30",40.158031,40.474098,39.604916,40.447762,3526200,29.476583
"2007-07-31",40.491661,41.65057,40.386303,40.755047,5032400,29.700516
"2007-08-01",40.02634,41.448639,40,41.273048,5519800,30.078011
"2007-08-02",41.255486,41.861282,41.123795,41.712029,2997800,30.397926
"2007-08-03",41.571552,42.13345,41.45742,41.755928,4973300,30.429928
"2007-08-06",41.132572,42.221245,41.071114,42.177349,5249300,30.737047
"2007-08-07",42.010536,42.800701,41.8964,42.537312,5419300,30.999355
"2007-08-08",41.852501,43.143108,41.852501,43.046532,4074800,31.370462
"2007-08-09",42.581211,42.976295,41.720806,41.747147,4412800,30.423508
"2007-08-10",41.483757,42.932396,41.264267,42.510975,3609900,30.980164
"2007-08-13",42.748024,43.020195,41.905182,42.669006,2987500,31.09532
"2007-08-14",42.669006,42.704128,41.905182,41.9403,2582100,30.564276
"2007-08-15",41.878841,42.35294,41.264267,41.439861,2523600,30.199587
"2007-08-16",41.264267,41.703247,40.254608,40.930641,5020200,29.828482
"2007-08-17",41.834942,41.834942,40.746269,41.299385,4355400,30.097212
"2007-08-20",41.264267,41.448639,40.72871,41.115013,2053500,29.962843
"2007-08-21",40.956982,41.308167,40.790165,40.983318,1624700,29.866879
"2007-08-22",41.194031,41.299385,40.807728,41.229149,2312300,30.04603
"2007-08-23",41.492538,41.624233,40.842846,41.097454,2059000,29.950058
"2007-08-24",41.009659,41.044777,40.579456,40.956982,2791900,29.847685
"2007-08-27",40.834064,41.404739,40.834064,40.895523,1784100,29.802893
"2007-08-28",40.693592,40.913082,40.386303,40.421421,2705000,29.45738
"2007-08-29",40.693592,40.737488,40.386303,40.676033,2612700,29.642944
"2007-08-30",40.395084,40.877964,39.710274,40.21949,3347700,29.31023
"2007-08-31",40.517998,40.649693,40.096577,40.158031,3893300,29.265446
"2007-09-04",40.175594,40.684811,40.166813,40.403862,3218400,29.444588
"2007-09-05",40.228271,40.597015,40.035118,40.491661,3121900,29.508572
"2007-09-06",40.289726,40.737488,40.210712,40.526779,2738200,29.534166
"2007-09-07",40.122913,40.342407,39.165936,39.27129,5018700,28.619217
"2007-09-10",39.244953,39.376648,39.0079,39.0079,4598100,28.427263
"2007-09-11",39.192272,39.332748,38.937664,39.086918,3968500,28.484865
"2007-09-12",38.911327,39.323967,38.805969,39.192272,3412700,28.709961
"2007-09-13",39.315189,39.394207,38.841087,38.955223,3278300,28.536304
"2007-09-14",38.753292,39.130817,38.551361,39.043018,2278100,28.600626
"2007-09-17",38.858646,38.990341,38.709393,38.937664,2311400,28.523455
"2007-09-18",39.025459,39.622475,38.849869,39.578579,3496900,28.992941
"2007-09-19",40.105354,40.860405,40.0439,40.588234,3969400,29.732555
"2007-09-20",40.48288,40.737488,40.386303,40.517998,2810700,29.681103
"2007-09-21",40.807728,40.807728,40.474098,40.693592,5402200,29.809731
"2007-09-24",40.465321,40.755047,40.26339,40.298508,2598800,29.520329
"2007-09-25",40.158031,41.009659,40.114136,40.781387,3166900,29.87406
"2007-09-26",41.000877,41.281826,40.763828,40.913082,2797800,29.970535
"2007-09-27",40.842846,41.071114,40.122913,40.421421,3123800,29.61035
"2007-09-28",40.333626,40.632133,40.140472,40.324848,2396900,29.53961
"2007-10-01",40.307285,41.106232,40.298508,41.106232,2317200,30.112009
"2007-10-02",41.158913,41.334503,40.842846,41.316944,2007000,30.266371
"2007-10-03",41.106232,41.712029,41.044777,41.606674,1812000,30.478601
"2007-10-04",41.615452,41.799824,41.492538,41.606674,1492700,30.478601
"2007-10-05",41.773487,42.291485,41.773487,42.115891,2363000,30.851633
"2007-10-08",42.028095,42.194908,41.729588,42.142231,1330300,30.870924
"2007-10-09",42.142231,42.449516,42.028095,42.405621,1461400,31.063871
"2007-10-10",42.309044,42.475857,42.045654,42.317822,1414800,30.99955
"2007-10-11",42.405621,42.572433,41.791046,42.054432,1413400,30.806606
"2007-10-12",42.194908,42.554874,41.957859,42.361721,1012300,31.031702
"2007-10-15",42.151009,42.440739,41.791046,42.071995,2568300,30.819475
"2007-10-16",42.080772,42.256367,41.87006,41.905182,2812100,30.697277
"2007-10-17",42.115891,42.115891,41.703247,41.878841,4364700,30.677979
"2007-10-18",41.834942,42.388062,41.782265,42.317822,2291400,30.99955
"2007-10-19",42.142231,42.273926,41.703247,41.720806,3532600,30.56221
"2007-10-22",41.316944,41.685688,41.220367,41.553993,1861300,30.440022
"2007-10-23",41.703247,41.703247,40.983318,41.545216,2032300,30.433592
"2007-10-24",41.422298,41.571552,40.570675,41.141354,2861900,30.137743
"2007-10-25",41.360844,41.466198,40.605793,40.842846,2230900,29.919069
"2007-10-26",40.965759,41.088673,40.711151,40.886742,1659700,29.951233
"2007-10-29",41.071114,41.703247,41.027218,41.422298,2762700,30.343552
"2007-10-30",42.686565,43.59087,42.071995,42.712906,4809500,31.288969
"2007-10-31",42.914837,43.731342,42.835819,43.511852,3802000,31.874239
"2007-11-01",43.222126,43.266022,42.054432,42.13345,3043700,30.864489
"2007-11-02",42.221245,42.958736,42.124672,42.730465,3020600,31.301836
"2007-11-05",42.739246,43.415276,42.309044,43.222126,2939300,31.661991
"2007-11-06",43.187008,43.511852,42.844601,43.511852,2779800,31.874239
"2007-11-07",43.239685,43.441616,42.581211,42.633888,3202200,31.231089
"2007-11-08",42.669006,42.756805,41.492538,41.764706,4513800,30.594376
"2007-11-09",41.404739,41.641792,41.027218,41.027218,2861700,30.054129
"2007-11-12",40.851624,41.571552,40.851624,40.930641,2786300,29.983383
"2007-11-13",41.194031,41.404739,40.798946,41.404739,2649800,30.330688
"2007-11-14",41.659351,42.089554,41.062336,41.633011,3174300,30.497896
"2007-11-15",41.553993,41.826164,41.009659,41.16769,2453400,30.15703
"2007-11-16",41.545216,41.562775,40.834064,41.404739,2621500,30.330688
"2007-11-19",41.062336,41.255486,40.324848,40.447762,2692200,29.629656
"2007-11-20",40.597015,40.913082,40.008781,40.421421,3518100,29.61035
"2007-11-21",40.166813,40.298508,39.552238,39.666374,3566700,29.057255
"2007-11-23",39.850746,40.254608,39.824406,40.149254,1154000,29.410992
"2007-11-26",40.228271,40.342407,39.429325,39.446884,2599600,28.896475
"2007-11-27",39.789288,39.789288,39.122036,39.56102,3652000,28.980078
"2007-11-28",39.56102,40.096577,39.543461,40.035118,3161800,29.327383
"2007-11-29",39.868305,40.184372,39.762951,39.833187,2327000,29.179459
"2007-11-30",39.841969,39.964882,39.376648,39.56102,3741800,28.980078
"2007-12-03",39.508339,40.114136,39.315189,39.710274,2399800,29.089415
"2007-12-04",39.394207,39.894646,39.306408,39.446884,3128900,28.896475
"2007-12-05",39.73661,40.395084,39.73661,40.02634,2630800,29.320946
"2007-12-06",40.008781,40.245831,39.841969,40.245831,2199700,29.48173
"2007-12-07",40.237049,40.412643,39.920982,39.991219,1963400,29.295219
"2007-12-10",40.166813,41.000877,40.122913,40.886742,1841500,29.951233
"2007-12-11",40.869183,41.018436,39.920982,39.964882,2048300,29.27593
"2007-12-12",40.50922,40.72871,39.657593,40.070236,2707600,29.541302
"2007-12-13",39.798069,40.368744,39.754169,40.289726,1657000,29.703127
"2007-12-14",39.78051,40.096577,39.27129,39.455662,2191000,29.088215
"2007-12-17",39.359085,39.464443,38.849869,38.849869,1954600,28.641611
"2007-12-18",39.0518,39.359085,38.867428,39.227394,2019100,28.919933
"2007-12-19",39.315189,39.622475,38.920105,39.218613,2199800,28.913446
"2007-12-20",39.429325,39.587357,38.937664,39.060581,2457300,28.796946
"2007-12-21",39.482002,39.56102,39.253731,39.482002,3551600,29.107634
"2007-12-24",39.648815,40.386303,39.613697,40.184372,840600,29.625448
"2007-12-26",39.850746,40.02634,39.587357,39.850746,987600,29.379488
"2007-12-27",39.745392,39.815628,39.07814,39.104477,1700700,28.829304
"2007-12-28",39.07814,39.508339,39.016682,39.253731,1185100,28.93935
"2007-12-31",39.07814,39.262512,38.893768,39.095699,1199000,28.822845
"2008-01-02",39.069359,39.209835,37.86655,37.945568,3027500,27.974911
"2008-01-03",38.138718,38.138718,37.383671,37.664619,3036000,27.767796
"2008-01-04",37.278313,37.322212,35.794556,35.996487,4917500,26.537979
"2008-01-07",36.154522,37.041264,35.961369,36.777874,3653000,27.11405
"2008-01-08",37.032486,37.120281,36.330112,36.444248,3741600,26.868095
"2008-01-09",36.391571,36.760315,36.128181,36.505707,2966100,26.913393
"2008-01-10",36.1633,36.988586,36.110622,36.725197,3519300,27.075212
"2008-01-11",36.461807,36.496925,35.820896,36.066727,3340900,26.589764
"2008-01-14",36.286217,36.286217,35.162422,35.294117,3879800,26.020172
"2008-01-15",35.039509,35.610184,35.039509,35.206322,2909100,25.955439
"2008-01-16",35.118526,35.434593,34.828796,34.986832,4017200,25.793629
"2008-01-17",34.995609,35.232658,34.468834,34.53907,3682600,25.463524
"2008-01-18",34.705883,35.215099,34.354698,34.723442,4256600,25.599449
"2008-01-22",33.37138,34.618088,33.37138,34.29324,6510400,25.28229
"2008-01-23",33.362598,34.670765,33.143108,34.661983,6180100,25.554132
"2008-01-24",34.670765,34.670765,33.705006,34.02985,3936100,25.088102
"2008-01-25",34.310799,34.442493,33.871819,34.021072,3458100,25.081629
"2008-01-28",34.135208,34.705883,33.924496,34.688324,3505300,25.573559
"2008-01-29",34.837578,34.890255,34.51273,34.697102,2370700,25.580025
"2008-01-30",34.75856,35.118526,34.477612,34.635647,2542400,25.534723
"2008-01-31",34.407375,35.899914,34.064968,35.627743,5395300,26.26613
"2008-02-01",35.724319,35.724319,34.29324,35.092186,5503100,25.871286
"2008-02-04",34.986832,35.118526,34.767342,34.890255,2350500,25.722433
"2008-02-05",34.345917,34.503952,33.845478,33.915714,4470000,25.003952
"2008-02-06",34.152767,34.152767,33.230904,33.283581,3683600,24.537924
"2008-02-07",33.151886,33.731342,33.134327,33.529411,4377600,24.719162
"2008-02-08",33.415276,33.441616,33.151886,33.274803,2693600,24.531454
"2008-02-11",33.195786,33.924496,33.195786,33.757683,2638100,24.887449
"2008-02-12",33.898155,34.73222,33.898155,34.51273,3714300,25.444098
"2008-02-13",34.705883,35.065845,34.591747,34.969273,3457200,25.78068
"2008-02-14",34.934155,34.951714,34.626865,34.793678,3598300,25.65123
"2008-02-15",34.784901,35.02195,34.600525,34.890255,3754700,25.722433
"2008-02-19",35.092186,35.136086,34.626865,34.705883,2923500,25.586494
"2008-02-20",34.477612,35.496048,34.345917,35.320457,3911200,26.039587
"2008-02-21",35.373135,35.715542,35.118526,35.162422,2203500,25.923079
"2008-02-22",35.329235,35.785778,35.083408,35.741879,3722100,26.350273
"2008-02-25",35.820896,35.996487,35.539948,35.952591,3653300,26.505623
"2008-02-26",35.136086,36.207199,35.136086,35.794556,4676700,26.389107
"2008-02-27",35.566288,36.066727,35.566288,35.829674,3251600,26.415005
"2008-02-28",35.724319,35.724319,35.26778,35.373135,3506100,26.078421
"2008-02-29",35.118526,35.215099,34.863914,35.074627,7307400,25.858347
"2008-03-03",35.030727,35.381912,35.030727,35.311676,3526000,26.033113
"2008-03-04",35.074627,35.469711,34.907814,35.364353,3959600,26.071951
"2008-03-05",35.19754,35.68042,34.899033,35.294117,3100900,26.020172
"2008-03-06",35.215099,35.592625,35.092186,35.24144,3076700,25.981331
"2008-03-07",35.013168,35.118526,34.258121,34.424934,4701600,25.379366
"2008-03-10",34.240562,34.697102,34.240562,34.424934,4546600,25.379366
"2008-03-11",34.80246,35.19754,34.495171,35.127304,3555300,25.89719
"2008-03-12",34.863914,35.434593,34.784901,35.171204,2775700,26.118864
"2008-03-13",34.820019,35.355576,34.468834,35.02195,3992400,26.008028
"2008-03-14",35.206322,35.346794,34.363476,34.565407,4607900,25.668997
"2008-03-17",33.819141,34.556629,33.819141,34.047409,4422000,25.284311
"2008-03-18",34.495171,35.417034,34.363476,35.399475,4793800,26.288382
"2008-03-19",35.504829,35.996487,35.346794,35.364353,4533500,26.262306
"2008-03-20",35.408253,36.014046,35.320457,35.952591,5116300,26.699144
"2008-03-24",36.084286,36.786655,35.557507,36.67252,3032000,27.233774
"2008-03-25",36.654961,37.339771,36.654961,37.251976,4761700,27.664099
"2008-03-26",36.988586,37.594379,36.874451,37.216858,3661400,27.638012
"2008-03-27",37.234417,37.445126,36.69886,36.865673,3737100,27.377216
"2008-03-28",37.032486,37.085163,36.646179,36.690079,2504200,27.246824
"2008-03-31",36.602283,37.410007,36.602283,37.216858,3056100,27.638012
"2008-04-01",37.40123,38.1036,37.313435,38.1036,3067800,28.296532
"2008-04-02",38.068481,38.867428,38.068481,38.463566,3839300,28.56385
"2008-04-03",38.279194,38.402107,37.954346,38.068481,3024200,28.270452
"2008-04-04",37.971905,38.674274,37.945568,38.533802,2584900,28.616001
"2008-04-07",38.805969,38.805969,37.901669,38.033363,2771700,28.244373
"2008-04-08",37.84021,38.033363,37.664619,37.822651,2183400,28.087891
"2008-04-09",37.769974,37.919228,37.383671,37.62072,1634200,27.937937
"2008-04-10",37.550484,37.831432,37.260754,37.603161,2125400,27.924883
"2008-04-11",37.199299,37.40123,36.804214,36.856892,1851700,27.370695
"2008-04-14",36.786655,37.13784,36.760315,36.927128,1445600,27.422857
"2008-04-15",37.172958,37.225636,36.856892,37.146622,1339100,27.585855
"2008-04-16",37.532925,38.050922,37.35733,38.024582,2230900,28.237854
"2008-04-17",38.050922,38.261635,37.892887,38.12994,1429700,28.31608
"2008-04-18",38.516243,38.586479,37.515366,38.472343,1828300,28.570354
"2008-04-21",38.279194,38.419666,38.077259,38.340649,1799300,28.472563
"2008-04-22",38.112381,38.217735,37.752415,38.050922,1957700,28.257404
"2008-04-23",38.279194,38.560139,37.884109,38.226513,2646200,28.387804
"2008-04-24",38.314312,38.805969,38.12994,38.630379,2324800,28.687712
"2008-04-25",38.735733,38.744514,38.270412,38.700615,2962900,28.739882
"2008-04-28",38.621597,38.849869,38.428448,38.454784,1641500,28.557316
"2008-04-29",38.481125,38.595261,38.261635,38.331871,2278500,28.466042
"2008-04-30",38.331871,39.438103,37.568043,38.805969,3183300,28.818129
"2008-05-01",38.639156,39.710274,38.463566,39.692715,2842700,29.476631
"2008-05-02",38.999123,39.183495,37.506584,37.831432,4362800,28.094412
"2008-05-05",37.655838,38.217735,37.655838,38.12994,2161700,28.31608
"2008-05-06",37.778755,38.34943,37.594379,38.200176,1943700,28.36824
"2008-05-07",38.08604,38.454784,37.717297,37.857769,3005500,28.113964
"2008-05-08",38.068481,38.08604,37.436348,37.62072,3572300,27.937937
"2008-05-09",37.427567,37.998245,37.225636,37.84021,1870500,28.100925
"2008-05-12",37.664619,38.54258,37.64706,38.437225,1619800,28.544285
"2008-05-13",38.437225,38.621597,38.173836,38.410885,1650200,28.524721
