"","OKE.Open","OKE.High","OKE.Low","OKE.Close","OKE.Volume","OKE.Adjusted"
"2007-03-20",19.488707,19.88706,19.479952,19.878305,2442700,8.885537
"2007-03-21",19.948345,20.215374,19.790754,20.136578,1059500,9.000983
"2007-03-22",20.154089,20.281036,20.00963,20.07967,1495800,8.975546
"2007-03-23",20.07967,20.25915,20.070915,20.193487,1159300,9.026423
"2007-03-26",20.237261,20.250395,19.908947,20.00963,2373400,8.944241
"2007-03-27",19.948345,20.202242,19.878305,20.114691,1532600,8.991204
"2007-03-28",20.119068,20.215374,19.922081,20.031519,1812600,8.954021
"2007-03-29",20.088427,20.092804,19.812643,19.948345,1725100,8.916847
"2007-03-30",19.987743,20.02714,18.385572,19.698828,2181800,8.805309
"2007-04-02",19.707582,19.856417,19.633163,19.825775,1451900,8.862054
"2007-04-03",19.81702,19.81702,19.353003,19.510593,3363500,8.721171
"2007-04-04",19.523726,19.843285,19.475573,19.799509,1720800,8.850316
"2007-04-05",19.742601,19.970232,19.663807,19.882683,1003300,8.887495
"2007-04-09",19.843285,20.057783,19.812643,20.00963,1183000,8.944241
"2007-04-10",19.935213,20.158466,19.895815,20.105936,832600,8.987287
"2007-04-11",20.057783,20.097181,19.786377,19.83453,2385500,8.865972
"2007-04-12",19.795132,19.917704,19.782,19.900192,1018800,8.895319
"2007-04-13",19.878305,19.93959,19.830153,19.878305,542700,8.885537
"2007-04-16",19.93959,20.000875,19.738224,19.782,834200,8.842488
"2007-04-17",19.76449,20.02714,19.738224,19.970232,1260300,8.926626
"2007-04-18",19.83453,20.429873,19.773245,20.184731,2905200,9.022511
"2007-04-19",20.342321,20.342321,19.891438,20.193487,2136300,9.026423
"2007-04-20",20.267904,20.351076,20.127823,20.276659,935000,9.063601
"2007-04-23",20.281036,20.526178,20.224129,20.316057,884000,9.081211
"2007-04-24",20.276659,20.55682,20.136578,20.521799,1027500,9.173177
"2007-04-25",20.543688,20.942041,20.530556,20.639994,1577100,9.226009
"2007-04-26",20.127823,20.613728,20.127823,20.552443,1135800,9.340743
"2007-04-27",20.66188,21.121519,20.307302,21.012081,2123300,9.549639
"2007-04-30",21.064611,21.515497,21.016459,21.191561,3345500,9.631211
"2007-05-01",21.147785,21.349152,20.98144,21.314131,1760300,9.686917
"2007-05-02",21.248468,21.537384,21.112764,21.349152,1478900,9.702835
"2007-05-03",21.327263,21.546139,21.257223,21.314131,1673300,9.686917
"2007-05-04",21.375416,21.589914,21.318508,21.546139,2307900,9.792359
"2007-05-07",21.646822,21.918228,21.646822,21.68622,2367500,9.856028
"2007-05-08",21.651199,21.865698,21.603046,21.817545,1803000,9.915709
"2007-05-09",21.75626,22.150236,21.75626,22.014534,1328100,10.005238
"2007-05-10",21.975136,22.027666,21.883207,21.918228,1951300,9.961467
"2007-05-11",21.922606,22.115215,21.839432,21.997023,1283100,9.997284
"2007-05-14",21.94887,22.185257,21.94887,22.150236,1073400,10.066917
"2007-05-15",22.123972,22.535458,22.036421,22.040798,1900100,10.017176
"2007-05-16",22.040798,22.194012,21.966381,22.040798,1458500,10.017176
"2007-05-17",21.905096,22.158991,21.891962,22.045176,1157700,10.019161
"2007-05-18",22.027666,22.320959,22.0014,22.281563,2326800,10.126595
"2007-05-21",22.417265,22.846262,22.281563,22.728069,1890500,10.329525
"2007-05-22",22.684294,23.288391,22.684294,23.196463,2852900,10.542408
"2007-05-23",23.257748,23.463491,23.161444,23.218351,2108700,10.552356
"2007-05-24",23.213972,23.244616,22.846262,22.872526,2498900,10.395182
"2007-05-25",22.872526,22.995098,22.566101,22.811241,1512000,10.367331
"2007-05-29",22.916302,23.358431,22.815619,23.305901,1759600,10.592143
"2007-05-30",23.205217,23.721766,23.073893,23.721766,2270200,10.781147
"2007-05-31",23.74803,24.032568,23.599195,23.682367,1837300,10.763241
"2007-06-01",23.713011,23.997549,23.612328,23.844336,1371500,10.836854
"2007-06-04",23.85309,23.931887,23.739275,23.892488,1359200,10.858741
"2007-06-05",23.809315,23.813692,23.349676,23.371563,1875200,10.621985
"2007-06-06",23.209595,23.410961,22.732447,22.763088,2333900,10.345443
"2007-06-07",22.500439,22.714935,21.778147,21.817545,2509600,9.915709
"2007-06-08",21.716862,21.953249,21.63369,21.86132,1746100,9.935605
"2007-06-11",21.765015,22.014534,21.677465,21.918228,1435700,9.961467
"2007-06-12",21.835054,21.935738,21.476099,21.58116,1544000,9.808275
"2007-06-13",21.58116,21.75626,21.484854,21.70373,1528200,9.863979
"2007-06-14",21.68622,22.119595,21.68622,22.106461,1072900,10.047014
"2007-06-15",22.224653,22.46104,22.224653,22.421642,1345700,10.190264
"2007-06-18",22.456663,22.47855,22.202766,22.220276,806600,10.098747
"2007-06-19",22.220276,22.220276,21.835054,21.865698,1827000,9.937595
"2007-06-20",21.975136,22.316582,21.953249,21.957626,1949900,9.979376
"2007-06-21",21.874453,21.970758,21.681843,21.909473,1369400,9.957492
"2007-06-22",21.887585,21.909473,21.414814,21.559271,1985800,9.798326
"2007-06-25",21.537384,21.979513,21.441078,21.782524,1574600,9.899792
"2007-06-26",21.835054,21.975136,21.244091,21.270355,1729700,9.667022
"2007-06-27",21.090878,21.611801,20.972685,21.594292,2483100,9.814246
"2007-06-28",21.620556,22.154613,21.620556,21.856943,1875200,9.933618
"2007-06-29",21.852566,22.290318,21.852566,22.067064,2182000,10.02911
"2007-07-02",22.172125,22.732447,22.084574,22.623009,1895500,10.281779
"2007-07-03",22.566101,22.911924,22.566101,22.763088,942700,10.345443
"2007-07-05",22.754333,23.192085,22.754333,22.960077,1421800,10.434974
"2007-07-06",22.90317,22.933811,22.618631,22.679916,1500300,10.307644
"2007-07-09",22.811241,23.25337,22.789354,23.187708,1147900,10.538424
"2007-07-10",22.828751,23.424093,22.828751,23.14831,2047000,10.520523
"2007-07-11",23.14831,23.524776,23.14831,23.37594,1810100,10.623976
"2007-07-12",23.533531,23.664858,23.397829,23.498512,1726000,10.679682
"2007-07-13",23.454737,23.673613,23.384697,23.564175,1279900,10.709524
"2007-07-16",23.520399,23.572929,23.187708,23.244616,1589000,10.564294
"2007-07-17",23.192085,23.533531,23.192085,23.279636,1170900,10.580206
"2007-07-18",23.192085,23.511644,23.1308,23.459114,2120800,10.661775
"2007-07-19",23.546665,23.997549,23.529154,23.92313,1160900,10.872663
"2007-07-20",23.883734,24.194536,23.848713,24.015059,2042000,10.914446
"2007-07-23",24.067589,24.150763,23.905621,23.905621,1427900,10.864707
"2007-07-24",23.769918,23.835581,23.262125,23.292768,1531400,10.586177
"2007-07-25",23.415339,23.691122,23.196463,23.533531,2921700,10.695598
"2007-07-26",23.257748,23.32341,22.434774,22.732447,2578800,10.331519
"2007-07-27",22.719313,22.745579,22.255297,22.316582,3419900,10.305721
"2007-07-30",22.33847,22.636141,22.176502,22.452286,1956300,10.36839
"2007-07-31",22.65365,22.758711,22.194012,22.215899,2910500,10.259227
"2007-08-01",22.115215,22.802486,22.115215,22.693048,2232000,10.479569
"2007-08-02",21.668709,21.997023,20.907022,21.239714,7958800,9.808422
"2007-08-03",21.677465,21.821922,20.959551,21.038347,4361300,9.715437
"2007-08-06",20.749432,21.007704,19.908947,20.907022,5120000,9.65479
"2007-08-07",20.727543,21.309753,20.521799,20.815094,3821500,9.612342
"2007-08-08",20.893888,21.038347,20.097181,20.66188,4491500,9.541587
"2007-08-09",20.154089,20.228506,18.919628,19.107862,5069700,8.823944
"2007-08-10",18.691998,19.838907,18.319908,19.655052,4055900,9.076635
"2007-08-13",19.830153,21.055857,19.786377,20.443005,3314400,9.440509
"2007-08-14",20.443005,20.596218,20.00963,20.180353,2699000,9.319215
"2007-08-15",20.180353,20.569952,19.65943,19.773245,3634700,9.131215
"2007-08-16",19.186657,19.514971,18.665733,19.383646,4159200,8.951298
"2007-08-17",19.808266,19.974611,19.471195,19.860794,2322300,9.171648
"2007-08-20",19.869551,20.307302,19.799509,20.114691,1448000,9.288896
"2007-08-21",19.961477,20.136578,19.768867,19.825775,1366000,9.155474
"2007-08-22",19.983366,20.394852,19.9571,20.316057,1584900,9.381885
"2007-08-23",20.403606,20.683767,20.329189,20.561197,1237400,9.495087
"2007-08-24",20.574329,20.863247,20.534933,20.718788,1470900,9.567864
"2007-08-27",20.578709,20.622482,20.337944,20.377342,995700,9.410186
"2007-08-28",20.241638,20.464891,20.136578,20.246016,1425000,9.34954
"2007-08-29",20.443005,20.596218,20.215374,20.517422,1370100,9.474873
"2007-08-30",20.355453,20.657503,20.210997,20.267904,1361900,9.359648
"2007-08-31",20.337944,20.631237,20.167221,20.508667,1574100,9.470831
"2007-09-04",20.491158,20.889511,20.464891,20.714411,1080500,9.565843
"2007-09-05",20.495535,20.696901,20.394852,20.508667,1302300,9.470831
"2007-09-06",20.473648,20.631237,20.372965,20.495535,1449200,9.464766
"2007-09-07",20.320435,20.675013,20.250395,20.368587,1219400,9.406146
"2007-09-10",20.513044,20.574329,20.06216,20.215374,1253900,9.33539
"2007-09-11",20.246016,20.499912,20.140957,20.443005,671100,9.440509
"2007-09-12",20.307302,20.832603,20.285414,20.696901,1019900,9.557756
"2007-09-13",20.73192,20.924532,20.66188,20.819471,1194500,9.614357
"2007-09-14",20.421118,20.534933,20.07967,20.307302,2213500,9.377842
"2007-09-17",20.224129,20.38172,20.180353,20.206619,1104200,9.331347
"2007-09-18",20.333567,20.534933,20.136578,20.38172,1252900,9.412205
"2007-09-19",20.337944,20.631237,20.307302,20.403606,1136000,9.422318
"2007-09-20",20.399229,20.67939,20.399229,20.574329,1443500,9.501156
"2007-09-21",20.705656,20.788828,20.548065,20.552443,1601100,9.491048
"2007-09-24",20.48678,20.600595,20.263527,20.302925,1231200,9.375824
"2007-09-25",20.224129,20.281036,19.961477,20.014008,1417900,9.2424
"2007-09-26",20.075293,20.670635,20.049028,20.543688,1477300,9.487005
"2007-09-27",20.653126,20.810717,20.574329,20.696901,1123400,9.557756
"2007-09-28",20.670635,20.854492,20.657503,20.749432,1810300,9.582017
"2007-10-01",20.845736,21.327263,20.819471,21.244091,1416500,9.810445
"2007-10-02",21.152163,21.353529,20.942041,21.22658,1777400,9.802361
"2007-10-03",21.13903,21.182806,20.845736,20.902643,1463600,9.652767
"2007-10-04",20.937664,21.020838,20.793205,20.96393,930800,9.681071
"2007-10-05",21.068989,21.187183,21.016459,21.143408,1014000,9.763952
"2007-10-08",21.0865,21.187183,20.836981,20.920155,1052400,9.660855
"2007-10-09",20.942041,21.099632,20.854492,21.099632,1045100,9.743736
"2007-10-10",21.012081,21.099632,20.727543,20.867624,1538700,9.636598
"2007-10-11",21.012081,21.15654,20.845736,20.990194,1722400,9.693198
"2007-10-12",21.099632,21.274733,21.020838,21.147785,826000,9.765975
"2007-10-15",21.147785,21.182806,20.819471,20.920155,1099400,9.660855
"2007-10-16",20.872002,20.915777,20.653126,20.66188,1310100,9.541587
"2007-10-17",20.85887,20.998949,20.534933,20.714411,1371500,9.565843
"2007-10-18",20.740675,21.22658,20.727543,21.147785,1631900,9.765975
"2007-10-19",21.134653,21.160917,20.902643,20.928909,1797100,9.664898
"2007-10-22",20.845736,21.060234,20.639994,20.745054,1935800,9.579998
"2007-10-23",20.990194,21.147785,20.710033,20.810717,1447800,9.610315
"2007-10-24",20.688147,21.222202,20.688147,21.222202,1677200,9.800344
"2007-10-25",21.239714,21.607424,21.147785,21.607424,1685800,9.978233
"2007-10-26",21.690598,21.830677,21.598669,21.75626,1161300,10.046965
"2007-10-29",21.800035,21.953249,21.638067,21.817545,2397700,10.244785
"2007-10-30",21.716862,21.909473,21.668709,21.677465,1092400,10.179009
"2007-10-31",21.681843,21.975136,21.58116,21.86132,1636500,10.265346
"2007-11-01",22.320959,22.758711,22.215899,22.373489,4631100,10.505839
"2007-11-02",22.522326,22.83313,22.185257,22.784977,1658200,10.699062
"2007-11-05",22.439152,22.763088,22.42602,22.605497,1659800,10.61478
"2007-11-06",22.636141,22.666784,22.347225,22.404133,2177900,10.520227
"2007-11-07",22.325336,22.325336,22.0014,22.0014,2479200,10.33112
"2007-11-08",22.102083,22.33847,21.988268,22.242165,1973400,10.444177
"2007-11-09",21.953249,22.084574,21.835054,21.896341,1456000,10.281787
"2007-11-12",21.835054,21.883207,21.314131,21.314131,1424000,10.008399
"2007-11-13",21.414814,21.655577,20.998949,21.371038,1557900,10.035124
"2007-11-14",21.524252,21.620556,21.130276,21.191561,1420800,9.95085
"2007-11-15",21.191561,21.257223,20.9114,21.077745,1511500,9.897404
"2007-11-16",21.10401,21.441078,21.003326,21.441078,2146400,10.068011
"2007-11-19",21.467344,21.467344,21.125896,21.169672,1105100,9.940569
"2007-11-20",21.125896,21.257223,20.893888,21.20907,1493700,9.959065
"2007-11-21",21.108387,21.160917,20.872002,20.872002,1188100,9.800791
"2007-11-23",20.920155,21.068989,20.766941,20.924532,236400,9.825458
"2007-11-26",20.985817,21.309753,20.810717,20.836981,757700,9.784347
"2007-11-27",20.889511,20.889511,20.447382,20.565575,1097100,9.656902
"2007-11-28",20.565575,20.915777,20.429873,20.552443,1806200,9.650742
"2007-11-29",20.390474,20.631237,20.386097,20.403606,1139200,9.580849
"2007-11-30",20.456137,20.495535,20.119068,20.355453,2042700,9.558238
"2007-12-03",20.254772,20.710033,20.040274,20.653126,1319600,9.698016
"2007-12-04",20.517422,20.972685,20.43425,20.836981,1422200,9.784347
"2007-12-05",21.060234,21.060234,20.482403,20.499912,1541000,9.626072
"2007-12-06",20.421118,20.613728,20.355453,20.473648,2221100,9.61374
"2007-12-07",20.443005,20.50429,20.202242,20.276659,1083000,9.52124
"2007-12-10",20.215374,20.298546,19.908947,20.057783,1240800,9.418461
"2007-12-11",20.02714,20.241638,19.598145,19.624409,1494400,9.214963
"2007-12-12",20.06216,20.224129,19.773245,19.93959,1540300,9.362963
"2007-12-13",19.873928,20.351076,19.852039,20.302925,1402100,9.533575
"2007-12-14",20.386097,20.386097,19.803886,19.812643,1067900,9.303353
"2007-12-17",19.760113,19.843285,19.58939,19.606899,784600,9.206743
"2007-12-18",19.698828,19.751356,19.506216,19.58939,970100,9.198522
"2007-12-19",19.510593,19.650675,19.370514,19.388023,1059200,9.103963
"2007-12-20",19.567501,19.567501,19.134127,19.427422,948400,9.122464
"2007-12-21",19.672562,19.733847,19.18228,19.685694,2251000,9.243743
"2007-12-24",19.716337,19.891438,19.602522,19.843285,400900,9.31774
"2007-12-26",19.930836,19.930836,19.53248,19.672562,991400,9.237576
"2007-12-27",19.694448,19.76449,19.615654,19.746979,1284500,9.27252
"2007-12-28",19.970232,19.970232,19.698828,19.81702,1451900,9.305406
"2007-12-31",19.751356,19.81702,19.423042,19.598145,1756700,9.202631
"2008-01-02",19.558746,19.676939,19.414288,19.576256,2403100,9.192353
"2008-01-03",19.571878,19.790754,19.53248,19.690071,1737900,9.245798
"2008-01-04",19.471195,19.624409,19.374891,19.405533,1088900,9.112187
"2008-01-07",19.427422,19.475573,19.147259,19.296095,1257700,9.060801
"2008-01-08",19.317984,19.593767,18.98967,19.230433,2146600,9.029964
"2008-01-09",19.567501,21.204693,19.479952,21.15654,4977900,9.934403
"2008-01-10",20.968307,21.568027,20.968307,21.449833,2516400,10.072123
"2008-01-11",21.235334,21.423569,21.012081,21.060234,2290700,9.88918
"2008-01-14",21.187183,21.616179,21.121519,21.541761,1359200,10.115289
"2008-01-15",21.349152,21.594292,21.235334,21.406059,1549000,10.051566
"2008-01-16",21.419191,21.585537,21.15654,21.406059,2033800,10.051566
"2008-01-17",21.449833,21.537384,20.793205,20.832603,1772600,9.78229
"2008-01-18",21.082123,21.0865,20.508667,20.618105,1891000,9.681569
"2008-01-22",19.83453,20.399229,19.83453,20.228506,1872200,9.498628
"2008-01-23",19.777622,20.145334,19.471195,20.092804,2977400,9.434907
"2008-01-24",20.224129,20.228506,19.650675,20.066538,1673300,9.422572
"2008-01-25",20.246016,20.377342,19.738224,19.790754,1462700,9.293075
"2008-01-28",19.782,19.900192,19.58939,19.869551,1468100,9.330077
"2008-01-29",19.978989,20.06216,19.799509,19.935213,1076400,9.543422
"2008-01-30",19.803886,20.394852,19.746979,19.922081,1071600,9.537134
"2008-01-31",19.650675,20.67939,19.628786,20.574329,2388300,9.849382
"2008-02-01",20.574329,21.042725,20.473648,20.920155,1411900,10.014936
"2008-02-04",20.920155,21.598669,20.915777,21.384171,1359200,10.23707
"2008-02-05",21.042725,21.064611,20.600595,20.666258,1544000,9.893393
"2008-02-06",20.73192,20.788828,20.175976,20.263527,1273000,9.700593
"2008-02-07",20.110313,20.429873,20.031519,20.399229,1695200,9.765557
"2008-02-08",20.31168,20.604973,20.219751,20.543688,932900,9.834712
"2008-02-11",20.596218,20.898266,20.53931,20.705656,1554300,9.91225
"2008-02-12",20.644371,20.788828,20.421118,20.513044,1184900,9.82004
"2008-02-13",20.639994,20.841358,20.473648,20.705656,1090500,9.91225
"2008-02-14",20.718788,20.924532,20.41674,20.596218,855900,9.859858
"2008-02-15",20.478025,20.67939,20.403606,20.569952,706100,9.847282
"2008-02-19",20.775696,21.047102,20.701279,20.823849,856600,9.968831
"2008-02-20",20.885134,21.147785,20.565575,21.082123,796100,10.092472
"2008-02-21",21.165295,21.169672,20.578709,20.657503,1110600,9.889197
"2008-02-22",20.745054,20.924532,20.464891,20.85887,1451200,9.985596
"2008-02-25",20.96393,21.471722,20.9114,21.397303,1193300,10.243357
"2008-02-26",21.449833,21.751883,21.15654,21.270355,1952700,10.182585
"2008-02-27",21.13903,21.15654,20.854492,21.03397,1811900,10.069422
"2008-02-28",20.968307,21.265978,20.942041,21.121519,1483900,10.111329
"2008-02-29",20.942041,20.942041,20.228506,20.386097,2455200,9.759272
"2008-03-03",20.386097,20.793205,20.355453,20.714411,2156400,9.916439
"2008-03-04",20.543688,20.876379,20.491158,20.705656,2838100,9.91225
"2008-03-05",20.740675,20.990194,20.574329,20.977062,1526400,10.042178
"2008-03-06",20.823849,20.972685,20.62686,20.736298,1378800,9.926917
"2008-03-07",20.618105,20.780073,20.407984,20.688147,1203100,9.903867
"2008-03-10",20.67939,20.67939,20.180353,20.197865,1240400,9.669158
"2008-03-11",20.62686,20.62686,20.049028,20.386097,1932300,9.759272
"2008-03-12",20.386097,21.012081,20.372965,20.893888,2902700,10.002358
"2008-03-13",20.600595,21.2616,20.574329,21.134653,2148700,10.11762
"2008-03-14",21.296621,21.300999,20.372965,20.613728,1679700,9.868244
"2008-03-17",20.119068,20.307302,19.646297,19.970232,2107300,9.560189
"2008-03-18",20.263527,20.657503,20.070915,20.451759,1512500,9.790706
"2008-03-19",20.443005,20.670635,19.716337,19.716337,1471300,9.438643
"2008-03-20",19.698828,19.698828,19.212923,19.431799,3463300,9.302427
"2008-03-24",19.431799,19.733847,19.431799,19.58939,1437500,9.377871
"2008-03-25",19.58939,19.873928,19.58939,19.720715,1379700,9.440736
"2008-03-26",19.655052,19.825775,19.628786,19.777622,1207500,9.467981
"2008-03-27",19.81702,20.040274,19.615654,19.655052,1073200,9.409305
"2008-03-28",19.71196,19.751356,19.085974,19.256697,2473700,9.2186
"2008-03-31",19.261076,19.545614,19.186657,19.53686,2713600,9.352722
"2008-04-01",19.694448,20.02714,19.558746,19.970232,1616400,9.560189
"2008-04-02",19.943968,20.210997,19.852039,20.053406,1173000,9.600006
"2008-04-03",19.961477,20.237261,19.961477,20.119068,1253400,9.631438
"2008-04-04",20.119068,20.793205,20.053406,20.140957,2070100,9.641916
"2008-04-07",20.272282,20.438627,20.180353,20.25915,687600,9.698498
"2008-04-08",20.25915,20.574329,20.162844,20.517422,879000,9.822135
"2008-04-09",20.578709,20.924532,20.578709,20.850113,1622100,9.981405
"2008-04-10",20.810717,20.810717,20.31168,20.451759,1206100,9.790706
"2008-04-11",20.508667,20.569952,20.07967,20.145334,1311000,9.644012
"2008-04-14",20.101559,20.714411,20.101559,20.587463,1262300,9.855668
