"","UTX.Open","UTX.High","UTX.Low","UTX.Close","UTX.Volume","UTX.Adjusted"
"2007-03-01",64.68,65.330002,64.07,65.120003,7019900,48.669281
"2007-03-02",64.699997,65.010002,64.300003,64.349998,5194700,48.093784
"2007-03-05",63.75,64.449997,63.450001,63.540001,5176700,47.48843
"2007-03-06",63.830002,64.269997,63.599998,64.18,4864500,47.966743
"2007-03-07",64.169998,64.550003,64,64.260002,4072600,48.026539
"2007-03-08",64.610001,64.889999,64.410004,64.559998,2445300,48.25074
"2007-03-09",64.800003,65,64.18,64.5,2560100,48.205891
"2007-03-12",64.5,65.470001,64.489998,65.349998,2535300,48.84116
"2007-03-13",65.199997,65.199997,64.279999,64.309998,4101300,48.063892
"2007-03-14",64.459999,64.889999,63.59,64.75,4775800,48.392746
"2007-03-15",64.660004,64.849998,64.110001,64.400002,3967900,48.131172
"2007-03-16",64.639999,64.790001,64.029999,64.599998,5468200,48.28064
"2007-03-19",65.379997,65.650002,64.93,65.07,3345300,48.631901
"2007-03-20",65.279999,65.339996,64.760002,65.239998,2640100,48.758965
"2007-03-21",65.489998,66.480003,65.400002,66.18,3932000,49.461498
"2007-03-22",66.139999,66.5,65.660004,66.080002,3109100,49.386768
"2007-03-23",65.879997,66.900002,65.650002,66.730003,3403500,49.872559
"2007-03-26",67.199997,67.300003,65.93,66.410004,7351700,49.633404
"2007-03-27",66.190002,66.400002,65.919998,66.110001,4106600,49.409184
"2007-03-28",65.949997,66.029999,64.860001,65.370003,3946500,48.85614
"2007-03-29",65.510002,65.809998,64.900002,64.989998,4849500,48.572109
"2007-03-30",64.860001,65.199997,64.309998,65,5052100,48.579578
"2007-04-02",65.029999,65.400002,64.650002,64.720001,4150900,48.370335
"2007-04-03",65.230003,65.5,65.110001,65.269997,4352900,48.781387
"2007-04-04",65.480003,65.540001,64.639999,64.93,7149100,48.527264
"2007-04-05",64.769997,65.029999,64.599998,64.93,4147700,48.527264
"2007-04-09",65,65.169998,64.75,65.059998,3929000,48.624416
"2007-04-10",65.010002,65.099998,64.230003,64.449997,8322500,48.168533
"2007-04-11",64.400002,64.5,63.700001,64.080002,6777800,47.892006
"2007-04-12",63.93,64.82,63.650002,64.739998,4130000,48.385254
"2007-04-13",64.739998,65.080002,64.410004,65.050003,3631100,48.616959
"2007-04-16",65.540001,65.849998,65.190002,65.790001,4239300,49.170021
"2007-04-17",65.989998,66.190002,65.449997,66.18,4763000,49.461498
"2007-04-18",67.080002,67.330002,66.139999,66.919998,7113700,50.014557
"2007-04-19",67,67.300003,66.199997,67.220001,4944000,50.238762
"2007-04-20",68.489998,68.489998,67.099998,67.480003,7625600,50.433102
"2007-04-23",67.550003,68.040001,67.480003,67.779999,6091300,50.657291
"2007-04-24",68.07,68.25,67.57,67.769997,5300600,50.649822
"2007-04-25",67.910004,68.050003,67.209999,68.040001,3872800,50.851639
"2007-04-26",67.870003,68.18,67.589996,67.650002,3804800,50.560146
"2007-04-27",67.349998,67.769997,67.150002,67.690002,3341000,50.590042
"2007-04-30",67.830002,67.949997,67.099998,67.129997,3744700,50.171501
"2007-05-01",66.980003,67.889999,66.980003,67.730003,3261000,50.619946
"2007-05-02",67.5,68.629997,67.440002,68.400002,4423800,51.120678
"2007-05-03",68.260002,68.400002,67.739998,67.93,4659400,50.769413
"2007-05-04",68.290001,68.720001,67.849998,68,3379200,50.821716
"2007-05-07",68.150002,69.080002,68.029999,69.050003,4196900,51.606476
"2007-05-08",68.629997,68.75,68.099998,68.339996,3289600,51.075825
"2007-05-09",68.199997,68.800003,68.059998,68.769997,3240400,51.397198
"2007-05-10",68.599998,68.790001,67.989998,68.019997,3213000,50.836666
"2007-05-11",68.089996,68.5,68.07,68.389999,2450900,51.113209
"2007-05-14",68.379997,68.599998,68,68.25,3020800,51.008579
"2007-05-15",68.519997,69.440002,68.370003,68.5,5641500,51.1954
"2007-05-16",68.519997,68.980003,67.959999,68.480003,3279900,51.379253
"2007-05-17",68.519997,69.559998,68.370003,69.370003,4238900,52.046997
"2007-05-18",69.650002,69.849998,69,69.190002,4731900,51.91193
"2007-05-21",68.910004,69.099998,68.559998,68.919998,5071400,51.70937
"2007-05-22",69,69.300003,68.699997,69.209999,4175500,51.926945
"2007-05-23",69.25,69.300003,68.690002,68.849998,3798100,51.656849
"2007-05-24",69,69.5,68.220001,68.260002,4000200,51.214172
"2007-05-25",68.07,68.949997,68,68.620003,2918100,51.484268
"2007-05-29",68.82,69.279999,68.559998,68.989998,3278900,51.761871
"2007-05-30",68.559998,69.43,68.300003,69.43,3603600,52.091991
"2007-05-31",69.620003,70.68,69.620003,70.550003,5412800,52.932316
"2007-06-01",70.900002,71.620003,70.519997,70.779999,4572900,53.10487
"2007-06-04",70.330002,71.169998,70.139999,70.82,3013300,53.134911
"2007-06-05",70.550003,70.989998,70.330002,70.75,4392000,53.08239
"2007-06-06",70.25,70.639999,69.629997,69.919998,3606900,52.459637
"2007-06-07",69.910004,69.980003,68.849998,68.870003,4266600,51.671852
"2007-06-08",68.980003,70.290001,68.849998,70.230003,5808200,52.692238
"2007-06-11",69.849998,70.300003,69.510002,70.18,3202400,52.654736
"2007-06-12",69.989998,70.400002,69.519997,69.669998,4509700,52.272064
"2007-06-13",69.879997,70.730003,69.599998,70.730003,4972100,53.067364
"2007-06-14",70.330002,71.379997,70.330002,71.279999,3381300,53.480034
"2007-06-15",71.900002,72.300003,71.690002,72.010002,6134600,54.027718
"2007-06-18",72.489998,72.5,71.720001,72.190002,3543400,54.162773
"2007-06-19",72.190002,72.300003,71.410004,71.720001,4273000,53.810158
"2007-06-20",72.190002,72.639999,71.730003,71.830002,4363800,53.89267
"2007-06-21",71.690002,72.290001,71.43,71.949997,4031400,53.982727
"2007-06-22",72.050003,72.169998,71.059998,71.379997,6117000,53.555058
"2007-06-25",71.32,71.879997,70.910004,71.269997,4342400,53.472515
"2007-06-26",71.360001,71.519997,70.370003,70.57,4106300,52.947323
"2007-06-27",70.239998,71.559998,70.129997,71.5,3912500,53.645092
"2007-06-28",71.279999,71.510002,70.93,71.089996,3380500,53.33746
"2007-06-29",71.580002,71.709999,70.5,70.93,4027400,53.21743
"2007-07-02",71.470001,72.5,71.400002,72.459999,4087100,54.365353
"2007-07-03",72.5,72.860001,72.209999,72.470001,1724300,54.372871
"2007-07-05",72.389999,72.720001,72.059998,72.120003,3189100,54.110249
"2007-07-06",72.290001,72.879997,72.029999,72.599998,2498100,54.47039
"2007-07-09",72.32,72.699997,72,72.519997,3453900,54.410355
"2007-07-10",71.879997,72.449997,71.690002,72.07,5336200,54.072762
"2007-07-11",72.059998,73,71.989998,73,4394400,54.770519
"2007-07-12",73.059998,74,73,73.989998,3958400,55.513302
"2007-07-13",74.25,75.209999,73.709999,75,4905800,56.271053
"2007-07-16",75.860001,76.980003,75.510002,76.669998,7356800,57.52404
"2007-07-17",77.550003,77.82,76.690002,76.839996,8750800,57.651592
"2007-07-18",76,76.199997,74.849998,75.559998,8716700,56.691219
"2007-07-19",76.18,77.400002,75.089996,77.18,8376000,57.906696
"2007-07-20",77.190002,77.230003,75.839996,76.029999,6738500,57.043835
"2007-07-23",76.57,76.839996,75.970001,76.220001,5153000,57.186417
"2007-07-24",75.739998,76.309998,74.699997,74.739998,5904000,56.075985
"2007-07-25",75.080002,75.739998,74.709999,75.190002,4735900,56.413616
"2007-07-26",74.760002,76.43,73.809998,74.449997,9314600,55.858414
"2007-07-27",74.739998,74.849998,73.099998,73.290001,7375200,54.988079
"2007-07-30",72.919998,74.129997,72.919998,73.629997,4969800,55.243183
"2007-07-31",75,75,72.970001,72.970001,5920000,54.748009
"2007-08-01",73.050003,74.739998,72.449997,74.650002,7022000,56.008465
"2007-08-02",74.370003,74.970001,73.830002,74.760002,4871900,56.091003
"2007-08-03",74.970001,75.410004,73.839996,73.93,6266000,55.468269
"2007-08-06",76.580002,76.709999,73.220001,74.849998,6103400,56.158539
"2007-08-07",74.839996,74.849998,73.519997,74.150002,5499600,55.633335
"2007-08-08",74.07,75.230003,73.5,74.050003,5338600,55.558296
"2007-08-09",74.040001,74.919998,72.370003,72.370003,6197500,54.297855
"2007-08-10",71.459999,73.68,71.07,73.080002,5874500,54.830521
"2007-08-13",73.080002,74.389999,73.050003,74.010002,3852700,55.528294
"2007-08-14",74.050003,74.25,72.580002,72.779999,3950200,54.605446
"2007-08-15",72.610001,72.809998,71.440002,71.629997,4539900,53.97995
"2007-08-16",70.589996,71.400002,69,71.080002,9437800,53.565483
"2007-08-17",72.540001,74.220001,71.559998,73.82,8434000,55.630356
"2007-08-20",73.699997,75.019997,72.959999,74.699997,6394400,56.293484
"2007-08-21",74.589996,74.699997,72.580002,72.940002,5521400,54.967171
"2007-08-22",73.139999,74.220001,73.010002,73.870003,4473800,55.668003
"2007-08-23",73.809998,74,73.089996,73.300003,3478400,55.238453
"2007-08-24",73.360001,74.459999,73.010002,74.330002,2980100,56.01466
"2007-08-27",74.059998,74.220001,73.5,73.720001,2664700,55.554966
"2007-08-28",73.300003,73.709999,71.900002,72,4198000,54.258793
"2007-08-29",72.230003,74.480003,72.120003,74.349998,4129500,56.029724
"2007-08-30",73.410004,74.550003,73.269997,73.839996,2768400,55.645386
"2007-08-31",74.470001,75.5,74.330002,74.629997,3931500,56.240749
"2007-09-04",74.75,74.830002,73.699997,74.43,4476500,56.090008
"2007-09-05",73.900002,74.449997,73.110001,73.449997,4521000,55.351482
"2007-09-06",73.739998,75.110001,73.449997,75.010002,3679900,56.527119
"2007-09-07",74,74.449997,73.639999,73.790001,3810400,55.6077
"2007-09-10",74.290001,74.949997,73.110001,74.489998,3060100,56.135242
"2007-09-11",74.699997,74.980003,73.709999,74.669998,5534100,56.270874
"2007-09-12",74.75,75.5,74.370003,74.839996,3507400,56.398998
"2007-09-13",75.32,75.400002,74.57,75.019997,4020900,56.534622
"2007-09-14",75.050003,76.370003,74.980003,76.139999,4088500,57.378647
"2007-09-17",75.699997,76.239998,75.519997,75.830002,2595400,57.145061
"2007-09-18",75.910004,78.300003,75.459999,78.160004,5398900,58.900917
"2007-09-19",78.269997,78.989998,78.050003,78.900002,5132300,59.458611
"2007-09-20",78.510002,79.040001,78.25,78.730003,3814300,59.330467
"2007-09-21",79.589996,79.949997,78.730003,79.43,6473800,59.858002
"2007-09-24",79.440002,79.75,78.650002,78.690002,3858800,59.300346
"2007-09-25",78.690002,80,78.519997,79.93,4668900,60.234795
"2007-09-26",79.910004,80.75,79.610001,80.199997,4652700,60.438255
"2007-09-27",80.5,80.779999,79.940002,80.690002,3388400,60.807522
"2007-09-28",80.309998,80.980003,80.110001,80.480003,3197000,60.649254
"2007-10-01",80.480003,82.370003,80.480003,82.07,4617500,61.847511
"2007-10-02",82,82.5,80.220001,80.620003,4346900,60.754757
"2007-10-03",80.400002,80.699997,79.389999,79.669998,4402200,60.038872
"2007-10-04",79.599998,80.699997,79.599998,80.089996,2251500,60.355389
"2007-10-05",80.239998,81.150002,80.239998,80.839996,4035900,60.920582
"2007-10-08",80.839996,81.279999,80.209999,80.360001,3212000,60.558834
"2007-10-09",80.300003,81.459999,80.199997,81.199997,2957700,61.191853
"2007-10-10",81.32,81.5,79.389999,80.5,3476800,60.664345
"2007-10-11",80.860001,81.199997,78.639999,79.25,4732800,59.722351
"2007-10-12",79.580002,80.620003,79.080002,80.32,2957200,60.52869
"2007-10-15",81.169998,81.169998,79.269997,79.870003,3239500,60.189575
"2007-10-16",80.129997,80.730003,79.129997,79.650002,4012500,60.023815
"2007-10-17",80.080002,80.489998,75.57,76.800003,14331700,57.876049
"2007-10-18",76.769997,78.239998,76.519997,77.43,6536400,58.350819
"2007-10-19",77.269997,77.599998,75.870003,76,9964500,57.273155
"2007-10-22",75.489998,76.550003,75.129997,75.800003,5903700,57.122452
"2007-10-23",76.449997,76.599998,75.419998,76.019997,4091800,57.288235
"2007-10-24",75.809998,76.650002,75.199997,76.489998,5271500,57.642414
"2007-10-25",76.75,76.949997,75.389999,75.720001,5572700,57.062141
"2007-10-26",76.110001,76.32,74.940002,75.440002,5768300,56.851143
"2007-10-29",75.669998,76.040001,75.209999,75.779999,2988200,57.107388
"2007-10-30",75.550003,76.489998,75.389999,75.82,3754600,57.137505
"2007-10-31",75.879997,76.709999,75.300003,76.589996,5291300,57.717781
"2007-11-01",75.110001,76.029999,74.589996,74.720001,5299400,56.308559
"2007-11-02",74.900002,75.900002,74.5,75.650002,3816400,57.009411
"2007-11-05",75,76.510002,75,76.110001,3896800,57.356056
"2007-11-06",76.169998,76.75,75.610001,76.620003,3531900,57.740406
"2007-11-07",76.110001,76.470001,74.370003,74.459999,4954700,56.112629
"2007-11-08",74.82,75.139999,74.019997,74.699997,6180200,56.293484
"2007-11-09",74.309998,74.470001,73.419998,73.510002,6889500,55.396713
"2007-11-12",73.230003,74.82,73.230003,73.93,5271200,55.713234
"2007-11-13",74.400002,75.370003,74,75.330002,4360900,56.768242
"2007-11-14",75.690002,75.830002,74.720001,74.919998,3658000,56.700169
"2007-11-15",74.769997,74.849998,73.379997,73.949997,4676800,55.966061
"2007-11-16",74.599998,74.760002,73.370003,74.300003,4670100,56.230919
"2007-11-19",73.849998,74.080002,72.830002,73.529999,5527400,55.648167
"2007-11-20",73.800003,75,73.559998,74.32,5331200,56.246044
"2007-11-21",72.709999,74.129997,72.68,72.779999,4394600,55.080589
"2007-11-23",73.120003,73.529999,72.800003,73.459999,1473200,55.595188
"2007-11-26",73.440002,74.220001,72.599998,72.68,3940200,55.004887
"2007-11-27",73.139999,74.260002,72.599998,74,5245000,56.00388
"2007-11-28",74.709999,76.260002,74.419998,75.849998,5746800,57.40398
"2007-11-29",75.75,75.919998,75.190002,75.440002,3190400,57.093681
"2007-11-30",76.169998,76.559998,74.489998,74.769997,5345500,56.586609
"2007-12-03",74.019997,75.300003,74.019997,74.93,4781400,56.707699
"2007-12-04",74.330002,75.389999,74.330002,74.75,3440400,56.571507
"2007-12-05",76.199997,76.93,76,76.849998,4847700,58.160774
"2007-12-06",76.82,78.040001,76.220001,77.989998,4550400,59.023548
"2007-12-07",77.870003,78.400002,77.419998,78.07,3622400,59.084087
"2007-12-10",78.129997,78.949997,78.129997,78.830002,2401100,59.659279
"2007-12-11",78.830002,79.300003,76.260002,76.419998,5599000,57.835358
"2007-12-12",78.260002,78.260002,75.800003,76.779999,5224000,58.107811
"2007-12-13",76.559998,77.809998,75.5,77.610001,3458200,58.735958
"2007-12-14",77.099998,77.970001,76.449997,76.690002,5065200,58.039711
"2007-12-17",76.480003,76.650002,74.830002,75.040001,4470400,56.790974
"2007-12-18",75.800003,76.18,74.629997,75.919998,4397400,57.456959
"2007-12-19",76.050003,76.599998,74.949997,75.800003,3842600,57.366138
"2007-12-20",76.199997,76.480003,75.550003,76.400002,3471600,57.820225
"2007-12-21",76.589996,78,76.589996,77.830002,6667600,58.902462
"2007-12-24",77.779999,78.849998,77.75,78.18,2477800,59.167351
"2007-12-26",78.160004,78.330002,77.160004,77.82,2529400,58.894901
"2007-12-27",78.080002,78.199997,76.529999,76.839996,2366500,58.15321
"2007-12-28",77.25,77.529999,76.610001,76.870003,1969900,58.175907
"2007-12-31",76.769997,77.139999,76.269997,76.540001,2467100,57.926178
"2008-01-02",76.639999,77.139999,74.849998,75.209999,4262900,56.919621
"2008-01-03",75.309998,76.690002,75.019997,76.279999,4355800,57.729393
"2008-01-04",75.690002,76.190002,74.900002,75.019997,5540300,56.77581
"2008-01-07",75.330002,75.699997,74.099998,74.669998,5850900,56.510929
"2008-01-08",75.190002,75.190002,71.440002,71.790001,8250900,54.331329
"2008-01-09",71.660004,73.07,70.559998,71.959999,9232300,54.459995
"2008-01-10",71.559998,72.769997,70.029999,72.389999,7131600,54.7854
"2008-01-11",71.870003,72.470001,71.279999,71.68,5701600,54.248085
"2008-01-14",72.110001,72.5,71.610001,72.190002,4291900,54.634052
"2008-01-15",71.940002,72.290001,71.18,71.360001,4562500,54.005898
"2008-01-16",71.279999,72.25,70.620003,71.040001,7095600,53.763729
"2008-01-17",70.980003,71.209999,67.660004,68.089996,9203500,51.531116
"2008-01-18",68.580002,70,67.709999,68.050003,9047600,51.500877
"2008-01-22",65.480003,68.040001,65.199997,67.239998,11280000,50.887852
"2008-01-23",66.300003,71.389999,66.080002,70.980003,12312800,53.718342
"2008-01-24",71.410004,72.870003,71.150002,72.559998,8412400,54.914063
"2008-01-25",73.529999,74.220001,72.5,72.75,8006300,55.057873
"2008-01-28",72.449997,73.949997,71.989998,73.730003,5819900,55.79953
"2008-01-29",74.269997,74.32,72.709999,73.18,4904200,55.383289
"2008-01-30",72.949997,74.410004,72.339996,72.75,6561400,55.057873
"2008-01-31",71.650002,74,71.650002,73.269997,7019700,55.451408
"2008-02-01",73.5,74.260002,73.25,74.120003,4609000,56.094707
"2008-02-04",74.120003,74.309998,73.599998,74.050003,3344100,56.041702
"2008-02-05",72.900002,73.739998,72.199997,72.349998,6287600,54.755154
"2008-02-06",72.699997,72.940002,71.699997,71.870003,4697800,54.391872
"2008-02-07",71.529999,71.910004,70.830002,71.470001,7327200,54.089165
"2008-02-08",71.220001,72.089996,70.830002,71.349998,5001200,53.998325
"2008-02-11",71.470001,71.660004,70.419998,71.57,3630800,54.164822
"2008-02-12",71.879997,73.5,71.720001,72.82,5039500,55.110851
"2008-02-13",73.360001,73.519997,72.440002,73.519997,4690000,55.886204
"2008-02-14",73.690002,73.699997,72.480003,72.650002,4003500,55.224873
"2008-02-15",72.5,72.5,70.959999,71.529999,5271700,54.373497
"2008-02-19",72.489998,72.650002,71.790001,71.949997,3932600,54.692764
"2008-02-20",71.459999,72.099998,70.900002,72.050003,3693100,54.768776
"2008-02-21",72.169998,72.18,70.830002,70.889999,4581200,53.887009
"2008-02-22",70.690002,72.440002,70.690002,72.230003,3706800,54.905605
"2008-02-25",72.419998,73.57,72.199997,73.410004,6395800,55.802597
"2008-02-26",72.919998,73.75,72.690002,73.290001,5176400,55.711372
"2008-02-27",73.050003,73.459999,72.5,72.93,5050900,55.437717
"2008-02-28",72.550003,72.860001,71.790001,72.169998,4218900,54.860004
"2008-02-29",71.239998,71.849998,70.360001,70.510002,4676500,53.598156
"2008-03-03",69.940002,69.940002,68.199997,69.400002,8237300,52.754383
"2008-03-04",68.900002,69.080002,68.199997,68.900002,8104200,52.374306
"2008-03-05",68.290001,70.279999,68.290001,69.730003,5346400,53.00523
"2008-03-06",69.529999,70.190002,68.82,68.830002,4907700,52.321095
"2008-03-07",68.489998,69.279999,67.360001,67.489998,6758200,51.302494
"2008-03-10",67.599998,67.599998,66.139999,66.230003,7074100,50.344711
"2008-03-11",67.589996,68.370003,66.529999,68.370003,5990200,51.971436
"2008-03-12",68.5,69.019997,68.050003,68.199997,4332300,51.842216
"2008-03-13",67.389999,68.989998,67.080002,68.510002,5171900,52.077862
"2008-03-14",69.150002,69.150002,66.949997,67.709999,6022500,51.46973
"2008-03-17",66.290001,68.190002,66.290001,67.559998,7766200,51.355701
"2008-03-18",68.879997,69.860001,68.349998,69.830002,7056600,53.081242
"2008-03-19",69.620003,70.489998,68.760002,68.760002,6099400,52.267876
"2008-03-20",68.849998,69.68,68.139999,69.010002,6408100,52.457928
"2008-03-24",69.419998,70.699997,69.199997,70.339996,4318900,53.468929
"2008-03-25",70.419998,70.599998,69.550003,70.160004,4624000,53.332092
"2008-03-26",69.900002,69.910004,69.209999,69.610001,4235300,52.914009
"2008-03-27",70.010002,70.580002,69.269997,69.410004,4293400,52.761986
"2008-03-28",69.739998,70.239998,68.339996,68.550003,4842200,52.108261
"2008-03-31",68.660004,69.330002,68.160004,68.82,5188800,52.313503
"2008-04-01",69.239998,71.599998,69.239998,71.239998,7358100,54.153061
"2008-04-02",71.730003,71.839996,70.839996,71.18,5325700,54.107449
"2008-04-03",71.120003,71.139999,70.169998,70.760002,3648200,53.788189
"2008-04-04",70.730003,72.400002,70.699997,71.730003,4539700,54.525528
"2008-04-07",72.099998,72.57,71.480003,71.790001,3915800,54.571144
"2008-04-08",71.349998,71.800003,71,71.800003,3091600,54.578735
"2008-04-09",71.699997,72.019997,70.300003,70.809998,4340200,53.826191
"2008-04-10",70.68,72.18,70.589996,71.849998,4457000,54.61676
"2008-04-11",70.690002,70.989998,69.349998,69.529999,7797400,52.853176
