"","EXPE.Open","EXPE.High","EXPE.Low","EXPE.Close","EXPE.Volume","EXPE.Adjusted"
"2010-06-28",39.380001,39.98,39.16,39.400002,2428400,26.304405
"2010-06-29",38.720001,39.139999,37.740002,37.860001,4380200,25.276264
"2010-06-30",37.700001,38.84,37.380001,37.560001,2337300,25.075981
"2010-07-01",37.48,38.32,36.700001,37.959999,2603700,25.343021
"2010-07-02",37.799999,37.900002,36.599998,36.66,3122000,24.475111
"2010-07-06",37.060001,38.380001,36.700001,37.02,2536500,24.715458
"2010-07-07",37.32,38.439999,37.02,38.32,2030700,25.583372
"2010-07-08",38.68,39,37.580002,37.959999,2843600,25.343021
"2010-07-09",37.400002,37.84,37.200001,37.759998,3321500,25.209505
"2010-07-12",37.599998,37.919998,37.080002,37.639999,3105800,25.129387
"2010-07-13",38.200001,39.700001,38.060001,39.400002,4107900,26.304405
"2010-07-14",39.580002,41,39,40.52,3310600,27.052149
"2010-07-15",40.619999,41.419998,39.98,41.299999,2957800,27.572891
"2010-07-16",41.240002,41.619999,39.959999,40.080002,2601800,26.758398
"2010-07-19",40.259998,40.880001,39.82,40.68,2062400,27.158962
"2010-07-20",39.84,41.560001,39.619999,41.52,2384100,27.719769
"2010-07-21",41.599998,42.060001,40.740002,41.220001,2754100,27.519485
"2010-07-22",41.66,42.98,41.400002,42.380001,2002800,28.293928
"2010-07-23",42.32,43.98,41.959999,43.919998,2940800,29.322073
"2010-07-26",43.82,43.98,42.82,43.200001,2738200,28.841381
"2010-07-27",43.380001,43.779999,42.880001,43.220001,3213200,28.854738
"2010-07-28",43.200001,43.919998,41.919998,42.599998,2657300,28.440804
"2010-07-29",42.82,43.619999,41.580002,42.139999,3540800,28.133698
"2010-07-30",43,46.16,42.32,45.360001,7689500,30.283451
"2010-08-02",45.860001,46.5,45.220001,45.540001,3350000,30.403625
"2010-08-03",45.240002,46.040001,45.18,45.720001,2877500,30.523792
"2010-08-04",47.16,48.939999,46.459999,48.639999,5637000,32.473251
"2010-08-05",47.959999,48.740002,47.459999,48.540001,2465700,32.406498
"2010-08-06",47.299999,49.240002,47.299999,49.220001,2913900,32.860474
"2010-08-09",49.5,49.939999,48.5,49.060001,3174300,32.753654
"2010-08-10",48.459999,49.66,47.939999,49.360001,2354200,32.953941
"2010-08-11",47.779999,48.040001,46.799999,47.139999,3056400,31.471815
"2010-08-12",46.52,47.66,46.5,47.540001,3141600,31.738871
"2010-08-13",47.220001,48.060001,47.139999,47.360001,2011800,31.618685
"2010-08-16",46.959999,47.779999,46.68,47.639999,2738000,31.805626
"2010-08-17",48,49.200001,47.82,48.639999,1739100,32.473251
"2010-08-18",48.360001,48.619999,47.439999,47.48,4532000,31.698816
"2010-08-19",47.119999,47.580002,46,47,2514300,31.378357
"2010-08-20",46.959999,47.419998,46.459999,47.279999,1705600,31.565298
"2010-08-23",47.619999,48.080002,47.02,47.080002,2615700,31.431765
"2010-08-24",46.18,46.48,45.16,45.220001,3288000,30.280027
"2010-08-25",44.720001,46.240002,44.619999,46.040001,2679900,30.829113
"2010-08-26",46.419998,46.799999,45.860001,46.139999,2173000,30.896072
"2010-08-27",46.439999,47,45.580002,46.82,2324800,31.351406
"2010-08-30",46.599998,46.779999,45.48,45.48,1420100,30.454124
"2010-08-31",45.060001,46.18,44.599998,45.720001,2201300,30.614834
"2010-09-01",46.939999,49.02,46.599998,48.98,2902500,32.797787
"2010-09-02",48.860001,50.959999,48.860001,50.759998,2526100,33.989697
"2010-09-03",51.459999,51.959999,50.200001,50.82,1506800,34.029877
"2010-09-07",50.580002,50.799999,49.220001,49.279999,1654500,32.998661
"2010-09-08",49.560001,50.639999,49.560001,50.380001,2431600,33.735237
"2010-09-09",50.880001,51.580002,50.18,51.080002,2104600,34.203976
"2010-09-10",51.299999,52.700001,50.82,51.720001,1884100,34.63253
"2010-09-13",52.32,53.099998,52.119999,53,1970900,35.489632
"2010-09-14",52.639999,53.880001,52.360001,53.68,2095600,35.944973
"2010-09-15",53.259998,53.799999,52.52,53.32,1779600,35.703918
"2010-09-16",53.279999,55.419998,53.060001,55.380001,3015900,37.083328
"2010-09-17",55.900002,57.799999,55.82,57.52,5324500,38.516289
"2010-09-20",56.32,57.919998,56.060001,57.700001,4042000,38.636829
"2010-09-21",57.740002,57.860001,56.84,57.299999,3237000,38.36898
"2010-09-22",56.599998,57.959999,56.48,56.799999,2278600,38.034161
"2010-09-23",56.48,57.459999,56.080002,56.619999,2107400,37.913639
"2010-09-24",57.240002,59.700001,57.220001,59.279999,2873500,39.694824
"2010-09-27",58.540001,59.139999,57.599998,58.580002,2294500,39.226089
"2010-09-28",59.119999,59.5,57.380001,58.02,3027100,38.851097
"2010-09-29",57.700001,58.599998,56.619999,56.82,3037700,38.047554
"2010-09-30",57.619999,58.16,55.860001,56.459999,2668700,37.806499
"2010-10-01",57.299999,57.299999,54.779999,55.419998,3653300,37.110096
"2010-10-04",55.599998,55.599998,53.959999,54.34,2241300,36.386925
"2010-10-05",55.119999,56.860001,54.98,56.599998,1989500,37.900246
"2010-10-06",56.439999,56.639999,54.720001,55.400002,1656500,37.096714
"2010-10-07",55.98,56.740002,55.299999,56.52,2279600,37.846687
"2010-10-08",55.16,56.700001,55.099998,56.580002,2254300,37.886841
"2010-10-11",56.639999,58.099998,56.639999,57,1891400,38.168087
"2010-10-12",56.919998,56.919998,54.52,55.82,3309100,37.37796
"2010-10-13",56.18,57.099998,55.900002,56.580002,1537600,37.886841
"2010-10-14",56.580002,56.68,54.799999,55.400002,1777000,37.096714
"2010-10-15",55.84,56.560001,55,55.639999,2819800,37.257416
"2010-10-18",55.5,55.700001,54.68,54.900002,2483000,36.761906
"2010-10-19",54.360001,54.68,53.040001,53.700001,1913300,35.95837
"2010-10-20",54.18,54.84,53.84,54.32,1752500,36.373524
"2010-10-21",55,56.619999,55,55.779999,1917500,37.351173
"2010-10-22",56,57.32,55.700001,56.560001,1804100,37.873463
"2010-10-25",57.18,58.740002,56.52,57.18,1980300,38.288631
"2010-10-26",57.080002,57.619999,55.720001,56.580002,2557000,37.886841
"2010-10-27",56.02,58.099998,56,58,3314200,38.837719
"2010-10-28",59,59,56.919998,58.279999,4226200,39.025208
"2010-10-29",58.099998,58.700001,56.200001,57.900002,4516100,38.770748
"2010-11-01",57.959999,58.5,56.580002,57.080002,1829800,38.221668
"2010-11-02",57.860001,57.880001,57.060001,57.380001,1391200,38.422543
"2010-11-03",57.34,57.400002,56.34,57.360001,2173000,38.409164
"2010-11-04",57.900002,57.919998,53.259998,54.34,6803700,36.386925
"2010-11-05",54.68,55.639999,54.380001,54.599998,4172300,36.56102
"2010-11-08",54.419998,56.040001,54.119999,56.040001,3333200,37.525253
"2010-11-09",56.380001,56.700001,54.299999,54.700001,2415100,36.627972
"2010-11-10",54.599998,55.02,53.900002,54.919998,1130600,36.775295
"2010-11-11",54.220001,54.880001,53.599998,54.639999,988300,36.587799
"2010-11-12",54.259998,54.540001,52.720001,53.32,1889500,35.703918
"2010-11-15",53.720001,53.98,51.360001,51.639999,3054100,34.578941
"2010-11-16",50.919998,51.759998,50.740002,51,3353600,34.243244
"2010-11-17",51.099998,52.240002,50.900002,52.119999,1659200,34.995251
"2010-11-18",52.599998,53.66,52.48,52.900002,2159400,35.518967
"2010-11-19",52.84,53.119999,51.98,52.419998,1425400,35.196674
"2010-11-22",51.560001,52.16,50.799999,51.740002,2310200,34.740105
"2010-11-23",51.259998,51.279999,50.060001,50.720001,2138600,34.055241
"2010-11-24",51.200001,52.599998,51.200001,52.439999,1772300,35.210102
"2010-11-26",52.040001,53.060001,51.880001,52.740002,1086100,35.41153
"2010-11-29",52.200001,53.939999,52.16,53.560001,2623600,35.962105
"2010-11-30",52.919998,53.139999,52.5,52.66,2436000,35.357819
"2010-12-01",54.32,55.200001,53.5,53.580002,2034600,35.975544
"2010-12-02",53.639999,54.16,53.32,53.919998,1651200,36.203831
"2010-12-03",53.84,54.720001,53.799999,54.099998,1339700,36.324692
"2010-12-06",54.060001,54.48,53.779999,54.380001,1510900,36.512691
"2010-12-07",54.900002,55.200001,53.740002,53.860001,1263400,36.163548
"2010-12-08",53.759998,54.099998,53.380001,54.02,823500,36.270973
"2010-12-09",54.259998,54.419998,53.560001,54.34,1401500,36.485847
"2010-12-10",54.599998,54.900002,54.02,54.880001,1261600,36.848412
"2010-12-13",55.18,55.200001,52.259998,52.259998,2948700,35.089241
"2010-12-14",52.32,52.48,50.919998,51.139999,2905400,34.337246
"2010-12-15",51.34,52.5,50.959999,51.380001,2916400,34.498386
"2010-12-16",51.740002,52.360001,51.279999,51.959999,1541100,34.887814
"2010-12-17",52.700001,53.68,52.139999,53.66,4344500,36.029251
"2010-12-20",53.700001,54.119999,52.639999,53.799999,2308800,36.123249
"2010-12-21",54.060001,55.060001,54.060001,54.380001,1926300,36.512691
"2010-12-22",54.32,54.540001,52.98,53.240002,1481100,35.74725
"2010-12-23",53.119999,53.34,52.119999,52.66,1128600,35.357819
"2010-12-27",52.48,52.52,50.900002,51.139999,1762300,34.337246
"2010-12-28",51.16,51.560001,50.900002,50.959999,1388900,34.216381
"2010-12-29",50.98,51.48,50.900002,51.16,1105600,34.350674
"2010-12-30",51.060001,51.16,49.68,50.560001,1389800,33.947803
"2010-12-31",50.619999,50.66,49.779999,50.18,1020200,33.692669
"2011-01-03",50.299999,50.48,47.52,49.580002,5878100,33.28981
"2011-01-04",49.98,50.240002,48.799999,48.84,3970800,32.792934
"2011-01-05",49.560001,51.700001,49.299999,50.860001,5166500,34.149239
"2011-01-06",50.84,50.900002,49.599998,50.200001,2088000,33.706081
"2011-01-07",50.419998,51.32,50.099998,51.240002,2192800,34.404377
"2011-01-10",50.98,51.119999,50.400002,51.02,1802800,34.256657
"2011-01-11",51.34,52.720001,50.959999,52.720001,4301600,35.398109
"2011-01-12",52.919998,53.400002,52.220001,53.299999,3462600,35.787544
"2011-01-13",53.16,55.82,52.700001,54.240002,4931100,36.418705
"2011-01-14",53.900002,54.619999,53.299999,54.599998,2718100,36.660408
"2011-01-18",54.580002,54.82,52.779999,53.380001,2609800,35.841259
"2011-01-19",53.040001,53.540001,52.360001,52.68,2514700,35.371254
"2011-01-20",52.580002,53.439999,52.040001,52.580002,1547000,35.304104
"2011-01-21",53.16,53.419998,51.799999,51.959999,2799800,34.887814
"2011-01-24",52.040001,52.200001,51.34,51.959999,3044100,34.887814
"2011-01-25",51.900002,51.919998,50.919998,51.52,1232300,34.592381
"2011-01-26",51.5,51.5,50.5,50.68,2333800,34.028378
"2011-01-27",50.98,51.599998,50.439999,50.779999,1856800,34.095516
"2011-01-28",50.700001,50.740002,49.560001,49.959999,2101300,33.544937
"2011-01-31",49.959999,50.439999,49.040001,50.32,2063600,33.786659
"2011-02-01",50.639999,51.48,50.380001,50.639999,1627400,34.001511
"2011-02-02",50.380001,50.959999,50.18,50.459999,1444500,33.880665
"2011-02-03",50.700001,50.860001,49.799999,49.959999,1488500,33.544937
"2011-02-04",50,50.939999,49.759998,50.5,1582800,33.907524
"2011-02-07",50.779999,51.16,50.360001,50.599998,1872000,33.974659
"2011-02-08",50.66,52.119999,50.459999,51.959999,3064500,34.887814
"2011-02-09",51.759998,52.080002,50.459999,50.860001,2032900,34.149239
"2011-02-10",50.700001,51.799999,50.360001,51.380001,3036100,34.498386
"2011-02-11",43.860001,44.18,41.98,42.619999,23723300,28.616606
"2011-02-14",43.259998,44.18,42.639999,43.380001,6680000,29.126896
"2011-02-15",43.459999,43.959999,43.220001,43.419998,4755800,29.153755
"2011-02-16",43.799999,43.799999,42.380001,42.380001,4214600,28.455465
"2011-02-17",42.48,42.52,41.98,42.02,3179900,28.213739
"2011-02-18",42.02,42.240002,41.700001,41.919998,3401500,28.146599
"2011-02-22",41.599998,42,40.619999,40.720001,3694900,27.340881
"2011-02-23",40.759998,41.299999,40.240002,40.639999,3773900,27.287155
"2011-02-24",40.900002,41.139999,39.919998,40.540001,3704900,27.220016
"2011-02-25",40.639999,40.639999,39.779999,40.279999,3398700,27.045446
"2011-02-28",40.279999,40.32,39.68,39.720001,3371900,26.669439
"2011-03-01",40.040001,40.16,39.240002,39.380001,3069800,26.441154
"2011-03-02",39.259998,40.139999,39.220001,39.799999,5442500,26.72315
"2011-03-03",40.240002,40.599998,40.02,40.400002,4482900,27.126011
"2011-03-04",40.240002,41.580002,40.220001,41.560001,5268900,27.904884
"2011-03-07",41.400002,42.099998,41.139999,42,5436000,28.200321
"2011-03-08",42.959999,43.580002,42.32,43.200001,6290800,29.006035
"2011-03-09",43.419998,43.560001,42.560001,42.900002,3802500,28.89826
"2011-03-10",42.419998,43.02,41.619999,42.939999,4454900,28.925205
"2011-03-11",42.639999,43.82,42.459999,43.599998,3504100,29.369789
"2011-03-14",43.279999,43.599998,42.799999,43.400002,3815700,29.235071
"2011-03-15",42.139999,43.66,41.779999,43.380001,4536100,29.221598
"2011-03-16",42.919998,43.52,42.720001,42.98,6849300,28.952152
"2011-03-17",43.48,43.560001,42.959999,43.080002,4542300,29.019516
"2011-03-18",43.540001,43.560001,42.639999,42.639999,4215200,28.723112
"2011-03-21",43.32,43.939999,43.099998,43.200001,3347600,29.100344
"2011-03-22",43.200001,43.439999,43,43.16,3610300,29.073404
"2011-03-23",42.959999,43.299999,42.560001,43.060001,2852700,29.006041
"2011-03-24",43.240002,43.939999,43.060001,43.720001,1753700,29.450626
"2011-03-25",43.939999,44.639999,43.540001,43.66,2231400,29.410208
"2011-03-28",43.98,44.02,42.98,43.240002,2822200,29.127291
"2011-03-29",43.32,44.099998,43.060001,43.98,2277300,29.625774
"2011-03-30",44.419998,45.68,44.099998,45.66,3139600,30.757439
"2011-03-31",45.32,45.66,44.860001,45.32,2630300,30.528418
"2011-04-01",45.48,45.759998,44.299999,44.52,2596000,29.989523
"2011-04-04",44.720001,45,44,44.860001,1772800,30.218548
"2011-04-05",47,47.099998,45.419998,45.439999,4983600,30.609243
"2011-04-06",45.759998,45.860001,44.52,44.959999,2853600,30.285908
"2011-04-07",44.779999,45.200001,44.220001,44.799999,3217400,30.178139
"2011-04-08",50.860001,51.5,48.900002,50.599998,20887100,34.085136
"2011-04-11",50.48,50.880001,48.799999,49.040001,7334800,33.034275
"2011-04-12",48.720001,48.799999,48.040001,48.419998,3986100,32.616634
"2011-04-13",48.560001,48.68,47.419998,47.98,2672400,32.320248
"2011-04-14",47.68,47.939999,46.639999,47.299999,3126100,31.862188
"2011-04-15",47.439999,47.779999,46.900002,47.32,2565700,31.875658
"2011-04-18",47,47.439999,46.52,46.82,3103300,31.538847
"2011-04-19",46.740002,46.98,46.040001,46.580002,2464900,31.377178
"2011-04-20",47.040001,47.779999,46.799999,47.18,2022500,31.781351
"2011-04-21",47.299999,47.98,46.959999,47.68,1884900,32.118153
"2011-04-25",47.700001,49.200001,47.66,48.759998,3755700,32.845665
"2011-04-26",49.02,49.02,48.439999,48.759998,2998700,32.845665
"2011-04-27",48.779999,49.099998,48.400002,48.5,4068800,32.670525
"2011-04-28",48.68,49.48,48.299999,49.360001,3450000,33.249847
"2011-04-29",49.34,51.220001,48.919998,50.040001,6150000,33.707905
"2011-05-02",51.200001,51.220001,50.400002,50.740002,2586800,34.179428
"2011-05-03",50.66,50.900002,49.48,49.959999,2331600,33.653996
"2011-05-04",49.880001,50.299999,49.400002,49.439999,3086200,33.303726
"2011-05-05",49.119999,50.080002,48.52,49.459999,1783100,33.317204
"2011-05-06",50.119999,50.939999,49.759998,50.52,3314000,34.031239
"2011-05-09",50.540001,51.080002,50.16,50.799999,2666800,34.219852
"2011-05-10",51,51.139999,50.540001,50.700001,1748300,34.152481
"2011-05-11",50.619999,50.84,49.68,50.16,1949400,33.788734
"2011-05-12",50.18,50.66,49.5,50.240002,1923900,33.842632
"2011-05-13",50.700001,51.200001,50.32,50.34,2397200,33.909969
"2011-05-16",50.599998,50.68,49.880001,49.900002,2551600,33.613605
"2011-05-17",49.900002,51.259998,49.900002,51.119999,3486500,34.435402
"2011-05-18",51.259998,54.099998,51.16,53.279999,6489400,35.890423
"2011-05-19",53.48,54.68,53.400002,54.52,3873000,36.725712
"2011-05-20",54.560001,56.18,54.439999,55.139999,5001800,37.143356
"2011-05-23",54.5,55.82,53.720001,55.099998,2797500,37.116409
"2011-05-24",55.299999,56,54.66,54.720001,2050000,36.860443
"2011-05-25",54.639999,54.939999,54.279999,54.66,1440600,36.914467
"2011-05-26",54.580002,54.799999,54.220001,54.720001,1595000,36.95499
"2011-05-27",54.759998,55.900002,54.66,55.380001,1561100,37.400711
"2011-05-31",55.740002,56.299999,55.34,56.02,2190500,37.832935
"2011-06-01",55.380001,56.599998,54.880001,55.599998,3924800,37.549282
"2011-06-02",55.560001,56.060001,55.259998,55.84,2114000,37.711372
"2011-06-03",55.259998,56.119999,54.939999,55.259998,2281600,37.319675
"2011-06-06",55.200001,55.48,53.720001,53.860001,2323000,36.374191
"2011-06-07",55.02,55.220001,53.759998,53.779999,2812800,36.320156
"2011-06-08",53.740002,54.419998,53.34,54.299999,3279900,36.671341
"2011-06-09",54.220001,54.939999,53.880001,54.639999,1727300,36.900959
"2011-06-10",54.279999,54.560001,53.759998,54,1884900,36.468727
"2011-06-13",54.139999,55.380001,54.099998,54.959999,2399000,37.117069
"2011-06-14",55.540001,56.360001,55.400002,55.439999,2549800,37.441231
"2011-06-15",54.860001,55.279999,54.099998,54.459999,2276600,36.779404
"2011-06-16",54.459999,54.68,53.439999,54.02,1910100,36.482243
"2011-06-17",54.759998,54.759998,53.98,54.060001,2007800,36.509251
"2011-06-20",54.200001,54.900002,54,54.740002,1906600,36.968483
"2011-06-21",54.880001,56.740002,54.380001,56.560001,3721700,38.197636
"2011-06-22",56.5,57.580002,56.119999,56.139999,2358300,37.91396
"2011-06-23",55.48,56.720001,54.66,56.580002,2404400,38.211136
"2011-06-24",56.599998,57.540001,55.84,55.919998,2139400,37.765388
"2011-06-27",55.939999,57.220001,55.720001,55.779999,3188500,37.670849
"2011-06-28",56.119999,56.860001,55.84,56.860001,1969000,38.400223
"2011-06-29",57.02,57.619999,56.119999,57.18,1704900,38.616337
"2011-06-30",57.400002,58.279999,57.099998,57.98,1514500,39.156616
"2011-07-01",57.919998,59.259998,57.779999,59.080002,1136500,39.899506
"2011-07-05",58.98,59.900002,58.52,59.860001,2412900,40.426266
"2011-07-06",59.860001,60,59.099998,59.759998,1609600,40.358738
"2011-07-07",60.220001,60.639999,59.68,60.5,1785400,40.858486
"2011-07-08",59.779999,61.360001,59.139999,61.360001,1847900,41.439293
"2011-07-11",60.52,61.68,60,60.779999,2319700,41.047577
"2011-07-12",60.599998,61.82,59.900002,61.139999,3558100,41.290714
"2011-07-13",61.419998,62.02,60.82,61.220001,2199600,41.34473
"2011-07-14",61.619999,61.82,59.860001,60.419998,1831100,40.804466
"2011-07-15",60.66,61.380001,59.84,60.52,1797000,40.871998
"2011-07-18",60.200001,60.380001,58.82,59.5,2102800,40.183136
"2011-07-19",60.080002,61.200001,59.860001,60.639999,3629900,40.953037
"2011-07-20",60.560001,60.82,59.599998,59.799999,2072500,40.385738
"2011-07-21",58.939999,61.200001,58.52,60.099998,2154500,40.588348
"2011-07-22",60.200001,60.799999,59.740002,60.099998,1786700,40.588348
"2011-07-25",59.860001,61.119999,59.799999,60.34,1449400,40.750435
"2011-07-26",60.34,61.860001,60.259998,61.18,2189500,41.317738
"2011-07-27",61.34,61.860001,59.48,59.52,1812600,40.196644
"2011-07-28",59.360001,59.439999,57.200001,57.98,3341000,39.156616
"2011-07-29",61.02,65.779999,59.82,63.380001,7709300,42.803482
"2011-08-01",63.380001,63.700001,61.66,62.799999,3453300,42.411781
"2011-08-02",62.279999,63.34,60.860001,60.900002,2739100,41.128624
"2011-08-03",60.880001,61.360001,59.400002,61.279999,2668900,41.385262
"2011-08-04",60.360001,60.599998,57.740002,57.740002,3833200,38.994534
"2011-08-05",58.880001,59.139999,55.939999,57.16,4669800,38.602825
"2011-08-08",55.540001,56.5,52.98,53.560001,3911100,36.171581
"2011-08-09",54.060001,56.66,53.18,56.619999,3605200,38.238148
"2011-08-10",55.599998,56.400002,54.200001,54.900002,2729200,37.076553
"2011-08-11",55.139999,57.52,54.32,56.860001,2563100,38.400223
"2011-08-12",57.119999,58,56.380001,57.540001,1362900,38.859459
"2011-08-15",57.900002,59.439999,57.82,59.259998,2387800,40.021061
"2011-08-16",58.66,58.98,57.779999,58.68,2124200,39.629356
"2011-08-17",58.82,59.32,56.540001,57.84,2625000,39.062069
"2011-08-18",56.580002,56.860001,53.279999,54.099998,2778400,36.536266
"2011-08-19",52.419998,54.540001,52.419998,53.060001,2600200,35.833908
"2011-08-22",53.959999,54.740002,53.5,53.599998,2464700,36.198601
"2011-08-23",53.68,55.380001,52.900002,55.279999,2460400,37.333176
"2011-08-24",54.939999,55.580002,53.939999,55.48,1706800,37.563377
"2011-08-25",55.560001,56.060001,54.220001,54.459999,4762900,36.872784
"2011-08-26",54.299999,56.360001,53.220001,56.060001,3064600,37.95607
"2011-08-29",56.599998,58.619999,56.580002,58.52,4438000,39.621639
"2011-08-30",58.48,60.5,58.48,59.98,2946900,40.610165
"2011-08-31",60.400002,61.48,59.799999,60.619999,2080500,41.043468
"2011-09-01",60.779999,61.880001,60.259998,60.400002,2084900,40.894524
