"","VNO.Open","VNO.High","VNO.Low","VNO.Close","VNO.Volume","VNO.Adjusted"
"2015-11-16",75.650764,76.556183,75.230392,76.531929,696800,67.016388
"2015-11-17",76.297493,77.033142,76.09539,76.119644,552600,66.655357
"2015-11-18",76.507683,77.405014,76.087311,77.316086,584300,67.703049
"2015-11-19",77.453514,77.987068,77.105904,77.760712,532700,68.092392
"2015-11-20",78.181084,78.722717,78.100243,78.569122,970900,68.80027
"2015-11-23",78.399353,78.827812,78.310425,78.62571,517600,68.849838
"2015-11-24",78.229591,78.92482,77.784966,78.690376,936000,68.906464
"2015-11-25",78.633789,79.078415,77.906227,78.302345,729000,68.566689
"2015-11-27",78.132576,79.086502,78.092155,78.860146,386600,69.055122
"2015-11-30",79.005661,79.199677,78.092155,78.221504,1174000,68.495872
"2015-12-01",78.746971,79.911072,78.512527,79.886826,859000,69.954163
"2015-12-02",79.393692,80.121262,78.310425,78.464027,901200,68.708252
"2015-12-03",78.011314,78.45594,77.453514,77.914307,1198400,68.226891
"2015-12-04",78.286179,79.620049,78.019402,79.054161,891800,69.225029
"2015-12-07",78.940987,79.563461,78.569122,79.337105,833200,69.472778
"2015-12-08",79.191589,79.547295,78.66613,79.22393,700500,69.373665
"2015-12-09",78.819725,79.458366,78.181084,78.843979,708800,69.04097
"2015-12-10",78.860146,79.143089,77.873886,78.334679,868700,68.594994
"2015-12-11",77.793045,78.66613,77.437347,78.092155,1139200,68.382637
"2015-12-14",77.987068,78.989494,77.372673,78.940987,1167300,69.125916
"2015-12-15",79.385612,80.113174,79.361359,79.4907,1269100,69.607277
"2015-12-16",79.838318,81.253029,79.329025,80.970085,1218000,70.902733
"2015-12-17",80.905418,81.915924,80.371864,80.379951,1182300,70.385963
"2015-12-18",80.072754,80.242523,78.795471,78.819725,1784900,69.019714
"2015-12-21",79.668556,79.927246,78.253838,78.779305,817400,68.984329
"2015-12-22",79.27243,79.765564,79.143089,79.248184,1108800,69.394913
"2015-12-23",79.498787,80.792236,79.401779,80.76799,758400,70.725761
"2015-12-24",80.832657,81.018593,80.282944,80.687149,256400,70.654968
"2015-12-28",80.388039,81.309624,80.088928,81.228783,488400,71.129265
"2015-12-29",81.608734,82.231201,81.244949,82.037186,734500,71.837151
"2015-12-30",81.899757,82.376717,81.713821,81.778496,417200,71.610641
"2015-12-31",81.665321,81.867424,80.751816,80.808411,705700,70.761162
"2016-01-04",79.951492,80.29911,78.811638,79.563461,838500,69.671005
"2016-01-05",79.870651,80.81649,79.620049,80.614388,706500,70.591255
"2016-01-06",79.983833,80.436539,79.401779,80.234436,964800,70.258537
"2016-01-07",79.086502,79.846405,78.92482,79.4422,1397500,69.564819
"2016-01-08",79.4907,80.008087,77.550522,77.728378,839400,68.064079
"2016-01-11",77.987068,79.18351,77.251411,77.348427,1138400,67.731354
"2016-01-12",77.728378,77.728378,75.957962,76.216652,1204400,66.740326
"2016-01-13",76.321747,76.685532,75.004044,75.125305,1049700,65.784645
"2016-01-14",75.392075,75.8367,74.478577,74.81002,1015200,65.508553
"2016-01-15",75.004044,75.004044,73.233627,73.43573,1570900,64.30513
"2016-01-19",74.090538,74.591751,73.581245,73.68634,902600,64.524597
"2016-01-20",72.950684,73.459984,70.113174,71.495552,1552400,62.606201
"2016-01-21",71.875504,72.603073,70.994339,71.827003,1054900,62.896446
"2016-01-22",72.780922,74.017784,72.772835,73.379143,1594300,64.255608
"2016-01-25",73.290215,74.276474,72.748589,72.886017,776000,63.823799
"2016-01-26",73.055779,74.430069,72.813255,74.421989,1205400,65.168777
"2016-01-27",74.098625,74.2118,73.120453,73.68634,920500,64.524597
"2016-01-28",73.443817,74.114792,70.008087,70.282944,2350300,62.075092
"2016-01-29",71.139854,72.085693,69.4907,71.511719,3725700,63.160355
"2016-02-01",70.743736,71.827003,70.396118,71.010506,1824000,62.717674
"2016-02-02",70.735649,72.514145,68.690376,68.908653,2069500,60.86129
"2016-02-03",69.337105,69.878738,68.36702,69.611961,1045300,61.482468
"2016-02-04",69.450279,70.153595,68.326599,69.595795,1356400,61.468189
"2016-02-05",69.296684,69.773643,68.075989,68.116409,1600800,60.161579
"2016-02-08",67.720291,68.172997,64.147133,65.254646,1812800,57.63401
"2016-02-09",64.818108,65.650764,64.179466,65.02021,1850100,57.426945
"2016-02-10",65.319321,66.887634,64.753433,65.561844,1574300,57.905331
"2016-02-11",64.559418,65.416328,63.791431,64.793854,3202900,57.227036
"2016-02-12",65.359741,65.893288,65.060631,65.586098,1574300,57.926758
"2016-02-16",66.232819,66.91188,65.52951,66.628944,3244000,58.847813
"2016-02-17",66.693611,67.574776,65.351654,66.790619,2428100,58.990616
"2016-02-18",66.701698,68.617622,66.386421,68.14875,1535700,60.190132
"2016-02-19",67.784966,69.23201,67.178658,68.730797,2554400,60.704205
"2016-02-22",69.248184,70.743736,69.248184,70.582054,1459400,62.339272
"2016-02-23",70.177849,71.269203,68.900566,70.056587,1469400,61.87516
"2016-02-24",69.708977,70.113174,68.795471,69.401779,979700,61.296829
"2016-02-25",70.024254,70.598221,68.97332,69.854485,1376700,61.696674
"2016-02-26",69.894905,70.355698,69.514954,69.644302,845900,61.511024
"2016-02-29",69.757477,70.743736,69.4907,69.814064,1311700,61.660961
"2016-03-01",70.274857,72.182701,70.129349,72.158447,1259800,63.731575
"2016-03-02",72.190781,73.071945,72.134193,73.071945,685400,64.538383
"2016-03-03",73.330635,73.629753,72.691994,73.629753,701100,65.031052
"2016-03-04",73.597412,74.955536,73.443817,74.785774,1266400,66.052055
"2016-03-07",74.130959,74.543251,73.702507,74.260307,742300,65.587959
"2016-03-08",74.025871,74.090538,72.376717,72.465645,1266800,64.002884
"2016-03-09",73.007278,73.330635,72.053352,72.328217,972000,63.881504
"2016-03-10",72.861763,72.861763,70.962006,71.738075,938300,63.360279
"2016-03-11",72.522232,74.438156,71.964432,74.365402,876500,65.680779
"2016-03-14",74.033951,74.349236,72.780922,73.920776,673600,65.288078
"2016-03-15",73.362976,74.090538,73.144707,73.99353,570200,65.352341
"2016-03-16",73.64592,75.367828,73.532738,75.214226,539700,66.430473
"2016-03-17",75.311234,76.26516,75.012123,75.941795,868000,67.073082
"2016-03-18",76.038803,76.685532,75.513336,75.53759,1513200,66.716087
"2016-03-21",75.416328,75.990295,74.704933,74.915115,833100,66.166298
"2016-03-22",74.753433,75.068718,74.324982,74.7211,694400,65.994949
"2016-03-23",74.672592,75.198059,73.670166,73.702507,836400,65.095299
"2016-03-24",73.201294,73.831848,72.708168,73.775261,688800,65.159561
"2016-03-28",73.839935,74.793854,73.492317,74.551331,589600,65.845001
"2016-03-29",74.373482,76.386421,73.670166,76.35408,758200,67.43721
"2016-03-30",76.467262,76.855293,75.893288,75.966049,669500,67.094498
"2016-03-31",75.949883,76.499596,75.772026,76.337914,962700,67.422943
"2016-04-01",75.941795,76.936134,75.602264,76.56427,853100,67.622856
"2016-04-04",76.56427,77.057396,76.56427,76.717865,645000,67.758514
"2016-04-05",76.370247,76.806793,75.982216,76.143898,822900,67.251587
"2016-04-06",76.030716,77.033142,75.141472,76.87146,762100,67.89418
"2016-04-07",76.540016,76.693611,75.262733,75.74778,602600,66.901741
"2016-04-08",76.208572,77.227165,76.208572,76.548103,481100,67.608566
"2016-04-11",76.992722,77.413094,76.434921,76.499596,581700,67.565742
"2016-04-12",77.08165,78.860146,77.008896,78.326599,1587800,69.179375
"2016-04-13",78.71463,78.738884,77.356506,77.63945,1148900,68.572479
"2016-04-14",77.485855,77.744545,77.033142,77.396927,551200,68.358292
"2016-04-15",77.566696,77.978981,77.243332,77.574776,1046600,68.515366
"2016-04-18",77.396927,77.655617,76.86338,77.445435,824000,68.401108
"2016-04-19",77.720291,78.003235,77.445435,77.655617,742900,68.586769
"2016-04-20",77.518188,77.704124,76.531929,76.645111,830100,67.694267
"2016-04-21",76.798706,77.518188,75.707359,76.09539,805600,67.208733
"2016-04-22",76.467262,77.17057,76.168152,77.138237,844000,68.129784
"2016-04-25",77.049316,77.890053,77.008896,77.736458,955900,68.658165
"2016-04-26",78.10833,78.682297,77.768799,78.124496,552500,69.000877
"2016-04-27",78.124496,78.164917,77.12207,77.841553,669700,68.750969
"2016-04-28",77.202911,77.736458,76.855293,77.461601,854700,68.415405
"2016-04-29",77.356506,77.550522,76.151978,77.388847,1407400,68.351151
"2016-05-02",77.687958,79.22393,77.687958,78.763138,898900,69.564941
"2016-05-03",77.033142,77.413094,75.642685,76.531929,1694500,67.594292
"2016-05-04",75.804367,76.734032,75.7882,76.57235,1307600,67.630005
"2016-05-05",76.507683,77.097816,76.160065,77.008896,1285100,68.015556
"2016-05-06",76.346001,77.607117,75.464836,77.485855,1691700,69.001312
"2016-05-09",77.574776,78.399353,77.073563,78.326599,1259200,69.749985
"2016-05-10",78.771217,79.143089,78.205338,78.843979,1235100,70.210724
"2016-05-11",78.690376,78.690376,76.758286,77.655617,1790000,69.152481
"2016-05-12",77.978981,78.569122,77.275665,78.164917,1252400,69.606018
"2016-05-13",77.752625,77.752625,76.677444,76.960388,940800,68.533371
"2016-05-16",77.324173,78.66613,77.033142,78.302345,850000,69.728401
"2016-05-17",78.067909,78.19725,76.895714,77.324173,1131700,68.857346
"2016-05-18",77.008896,77.324173,74.866615,75.8367,1669800,67.532738
"2016-05-19",74.947456,75.416328,72.861763,74.907036,921100,66.704872
"2016-05-20",75.383995,75.949883,74.745354,75.125305,940100,66.899231
"2016-05-23",75.303154,75.586098,74.632172,75.335487,804000,67.086411
"2016-05-24",75.8367,76.87146,75.8367,76.806793,1281000,68.396606
"2016-05-25",76.879547,77.194824,76.540016,76.86338,901400,68.446991
"2016-05-26",76.790619,77.041229,76.337914,76.57235,610500,68.187828
"2016-05-27",76.628944,77.388847,76.370247,76.968475,467700,68.540604
"2016-05-31",76.984642,77.372673,76.499596,77.219078,770100,68.763748
"2016-06-01",76.725952,77.154404,76.56427,77.08165,852200,68.641365
"2016-06-02",76.814873,77.881973,76.56427,77.865807,638100,69.339676
"2016-06-03",77.841553,78.908653,77.558609,77.607117,1132900,69.109291
"2016-06-06",77.647537,77.801132,76.628944,77.396927,2312900,68.922127
"2016-06-07",77.396927,77.914307,77.12207,77.429268,681300,68.950912
"2016-06-08",77.518188,78.172997,77.251411,77.962814,876100,69.426041
"2016-06-09",77.736458,78.698463,77.445435,78.561035,1003000,69.958763
"2016-06-10",78.14875,78.480194,77.38076,77.615196,1061500,69.116493
"2016-06-13",77.679871,78.213417,77.17057,77.308006,1103500,68.842934
"2016-06-14",77.283752,77.833466,76.782539,77.453514,1434400,68.972511
"2016-06-15",77.485855,78.884399,77.477768,78.464027,1169900,69.872375
"2016-06-16",77.914307,79.005661,77.445435,78.884399,1183600,70.246712
"2016-06-17",79.167343,79.22393,78.270004,79.175423,1498100,70.505882
"2016-06-20",79.814064,80.371864,78.205338,78.286179,1953700,69.714005
"2016-06-21",78.633789,79.167343,78.286179,78.819725,707600,70.189133
"2016-06-22",78.989494,79.369446,78.633789,78.940987,870100,70.297112
"2016-06-23",79.4422,80.024254,79.296684,79.975746,706000,71.218567
"2016-06-24",78.334679,79.458366,77.558609,78.40744,1943200,69.821983
"2016-06-27",77.801132,78.003235,76.418755,77.324173,987900,68.857346
"2016-06-28",77.793045,78.601456,77.615196,78.577202,1507500,69.97316
"2016-06-29",79.118835,80.088928,79.118835,80.072754,1379900,71.304947
"2016-06-30",80.291023,80.945839,79.652382,80.937752,1623300,72.075233
"2016-07-01",81.244949,81.681488,80.703316,80.832657,929900,71.981644
"2016-07-05",80.670975,81.37429,80.582054,81.131767,1303600,72.248009
"2016-07-06",80.970085,81.083267,80.161682,80.218269,1268400,71.434532
"2016-07-07",80.097008,80.274857,78.755051,79.126923,1154200,70.462685
"2016-07-08",79.781731,81.366211,79.781731,81.212608,1618100,72.32
"2016-07-11",81.54406,81.729996,79.911072,81.511719,1557600,72.586365
"2016-07-12",81.390457,81.875504,80.832657,81.818916,1182000,72.859901
"2016-07-13",82.037186,82.118027,81.422798,81.915924,905600,72.946304
"2016-07-14",81.762329,82.045273,81.147942,81.277283,860900,72.377579
"2016-07-15",81.382378,81.390457,80.404205,81.083267,1582300,72.204811
"2016-07-18",81.188362,81.503639,80.291023,81.366211,1471000,72.456764
"2016-07-19",81.414711,82.037186,81.050926,82.012932,1443300,73.0327
"2016-07-20",81.972511,81.972511,81.422798,81.649155,1350600,72.70874
"2016-07-21",81.495552,82.425224,81.236862,82.392883,787200,73.371025
"2016-07-22",82.312042,84.46241,82.182701,83.936943,1399200,74.746017
"2016-07-25",84.139046,84.745354,83.872269,84.680679,1154300,75.408318
"2016-07-26",84.76152,84.81002,84.017784,84.357315,779000,75.120369
"2016-07-27",84.179466,84.446243,83.540825,84.276474,909800,75.048386
"2016-07-28",84.187553,85.74778,84.122879,85.295067,943400,75.955437
"2016-07-29",85.2789,87.000809,85.206146,86.82296,1227100,77.31604
"2016-08-01",86.596603,87.865807,86.224739,87.057396,1772700,77.524788
"2016-08-02",85.311234,86.806793,84.195633,84.971703,1591600,75.66748
"2016-08-03",84.971703,85.618431,84.324982,84.882782,1525300,75.588287
"2016-08-04",84.882782,84.915115,84.333061,84.680679,1029600,75.408318
"2016-08-05",84.179466,85.133385,84.033951,84.76152,830000,76.046066
"2016-08-08",84.890862,85.820534,84.713013,85.383995,904300,76.604553
"2016-08-09",83.524658,85.52951,81.02668,85.440582,406100,76.655304
"2016-08-10",85.650764,85.998383,84.785774,85.181892,551800,76.423225
"2016-08-11",85.206146,85.206146,84.195633,84.858528,660600,76.133095
"2016-08-12",84.923203,85.860954,84.502831,84.995956,557100,76.256393
"2016-08-15",85.311234,85.561844,84.405823,84.607925,957300,75.908257
"2016-08-16",84.502831,84.502831,83.314468,83.613579,766300,75.016144
"2016-08-17",83.629753,83.94503,82.667747,83.597412,967800,75.001656
"2016-08-18",83.629753,83.872269,83.201294,83.629753,522300,75.030685
"2016-08-19",83.354889,83.815681,81.899757,82.166534,912000,73.717911
"2016-08-22",82.384804,82.805176,81.883591,82.603073,584800,74.109558
"2016-08-23",83.023445,83.314468,82.578819,82.651573,456800,74.153084
"2016-08-24",82.756668,82.756668,81.681488,82.570732,567200,74.080544
"2016-08-25",82.627327,83.43573,82.328217,82.651573,377000,74.153084
"2016-08-26",82.772835,83.104286,81.139854,81.657234,514500,73.260979
"2016-08-29",81.907845,83.371056,81.859337,83.039612,800900,74.501205
"2016-08-30",83.12854,83.371056,82.029106,83.160873,655900,74.610008
"2016-08-31",82.845596,83.73484,82.65966,83.516571,1197100,74.929138
"2016-09-01",83.613579,83.94503,82.789009,83.225548,692200,74.66803
"2016-09-02",83.597412,84.753433,83.346809,83.864189,415300,75.240997
"2016-09-06",83.896523,84.090538,83.104286,83.848022,833200,75.226509
"2016-09-07",83.69442,84.890862,83.459984,84.575584,749300,75.87925
"2016-09-08",84.276474,84.583672,83.185127,83.411476,2478300,74.834831
"2016-09-09",82.65966,82.708168,80.396118,80.396118,1359800,72.129532
"2016-09-12",80.008087,82.425224,79.878738,82.06144,1483600,73.623611
"2016-09-13",81.350037,81.657234,79.320938,79.426033,1096700,71.259193
"2016-09-14",79.48262,79.830231,78.940987,79.135002,719600,70.998093
"2016-09-15",79.070328,79.74131,78.561035,79.611961,824000,71.426003
"2016-09-16",79.191589,79.886826,78.868233,79.74131,2434700,71.542053
"2016-09-19",79.951492,80.864998,79.894905,80.759903,914600,72.455917
"2016-09-20",80.808411,81.422798,80.695229,80.986259,706800,72.659004
"2016-09-21",81.018593,82.206955,80.169769,82.118027,811700,73.674385
"2016-09-22",82.651573,83.880356,82.457558,83.783348,770800,75.16848
"2016-09-23",83.38723,84.494743,82.441391,83.888443,888500,75.262756
"2016-09-26",83.565079,84.349236,83.508492,84.050117,962700,75.407822
"2016-09-27",84.244141,84.591751,82.991104,83.055779,1002800,74.515709
"2016-09-28",83.13662,83.653999,82.643494,83.419563,654400,74.842102
"2016-09-29",82.934517,83.395309,82.037186,82.077606,747700,73.63813
"2016-09-30",82.61924,82.87793,81.778496,81.818916,906800,73.406036
"2016-10-03",81.487473,81.495552,80.339531,80.404205,1153600,72.136795
"2016-10-04",80.396118,80.711395,79.199677,79.571541,840000,71.38974
"2016-10-05",79.862572,80.016167,77.534355,77.712204,1130800,69.721588
"2016-10-06",77.461601,78.536781,76.725952,78.011314,1245200,69.989929
"2016-10-07",78.520615,79.304771,77.396927,77.857719,683600,69.852135
"2016-10-10",78.011314,78.71463,77.720291,78.067909,516400,70.040726
"2016-10-11",77.793045,78.399353,76.766373,77.000809,1124000,69.083344
"2016-10-12",77.17057,77.364594,76.337914,77.089737,1086800,69.163116
"2016-10-13",76.709785,77.728378,76.56427,77.324173,1193500,69.373474
"2016-10-14",77.493935,78.245758,76.952301,77.000809,1157400,69.083344
"2016-10-17",77.162491,77.752625,76.879547,77.097816,765500,69.170364
"2016-10-18",77.922394,78.294258,77.219078,77.696037,638100,69.707077
"2016-10-19",77.542442,77.857719,76.968475,77.671783,785400,69.685326
"2016-10-20",77.768799,77.962814,76.669365,77.146324,1174400,69.213882
"2016-10-21",76.531929,77.089737,76.337914,76.831039,661400,68.931015
"2016-10-24",77.34034,77.768799,76.378334,76.637024,716500,68.756958
"2016-10-25",76.604691,76.806793,75.780113,76.184319,663400,68.350792
"2016-10-26",76.879547,76.952301,74.81002,75.311234,974200,67.56749
"2016-10-27",75.2789,75.448669,73.484238,74.179466,1084700,66.552086
"2016-10-28",74.421989,74.97979,73.419563,73.73484,1213900,66.153183
"2016-10-31",74.2118,75.165726,73.589333,75.004044,1243500,67.291893
"2016-11-01",74.987877,74.995956,72.926437,73.249802,1732600,65.718018
"2016-11-02",73.225548,73.516571,70.986259,70.986259,1894400,63.687229
"2016-11-03",70.533546,71.03476,69.927246,70.113174,871400,63.467186
"2016-11-04",70.436539,71.649155,69.805984,71.317703,987000,64.557526
"2016-11-07",72.271622,72.780922,71.940178,72.215034,940200,65.36982
"2016-11-08",72.255455,72.691994,71.649155,72.215034,1038900,65.36982
"2016-11-09",71.32579,73.767181,70.476959,73.071945,2087000,66.145508
"2016-11-10",73.13662,75.424416,71.244949,74.737267,3384400,67.652962
"2016-11-11",75.117218,77.582863,75.117218,76.895714,2211500,69.606812
"2016-11-14",76.790619,80.153595,76.604691,79.458366,2911400,71.926544
"2016-11-15",79.514954,80.137428,77.558609,77.89814,1778400,70.514221
"2016-11-16",77.825386,77.825386,76.232819,76.968475,1287500,69.672668
"2016-11-17",76.82296,77.873886,76.57235,77.178658,1424200,69.862923
"2016-11-18",77.13015,77.63945,76.798706,77.251411,1468100,69.928787
"2016-11-21",77.388847,78.035568,76.386421,76.475342,1375000,69.226265
"2016-11-22",76.709785,78.075989,76.232819,77.89814,1147300,70.514221
"2016-11-23",77.348427,78.067909,76.944221,78.003235,1074000,70.609352
"2016-11-25",78.011314,78.900566,77.873886,78.342766,480900,70.916695
"2016-11-28",78.124496,80.274857,78.124496,79.167343,1409400,71.663101
"2016-11-29",79.086502,80.646729,78.97332,80.113174,1019200,72.519287
