"","DRI.Open","DRI.High","DRI.Low","DRI.Close","DRI.Volume","DRI.Adjusted"
"2015-02-05",54.456387,54.876522,54.179279,54.510021,757800,47.24305
"2015-02-06",54.501083,54.849705,54.009438,54.215034,633100,46.987396
"2015-02-09",53.777023,54.125645,53.535671,53.785961,981600,46.615528
"2015-02-10",54.143524,54.742435,53.11554,54.572594,871300,47.297283
"2015-02-11",54.635166,54.858643,54.045193,54.358059,677000,47.111351
"2015-02-12",54.134583,54.930157,53.571426,54.894398,1204300,47.576195
"2015-02-13",54.688801,55.207264,54.25079,55.171509,750700,47.816357
"2015-02-17",54.983788,55.198326,54.697742,54.930157,1112600,47.607185
"2015-02-18",54.930157,55.69891,54.858643,55.573765,1695600,48.164989
"2015-02-19",55.573765,56.002834,55.43074,55.707848,1291400,48.281197
"2015-02-20",55.689968,55.85981,55.457558,55.60952,1115700,48.195976
"2015-02-23",55.779362,56.038589,55.627396,55.9492,789100,48.490376
"2015-02-24",56.101166,56.923553,55.707848,56.789467,1425100,49.218616
"2015-02-25",56.76265,57.64761,56.717957,57.495647,1143100,49.830662
"2015-02-26",57.567162,57.656551,57.254295,57.549282,987400,49.877144
"2015-02-27",57.593979,57.701244,57.147026,57.209599,1244500,49.582745
"2015-03-02",57.245358,57.987293,57.102333,57.549282,1042600,49.877144
"2015-03-03",57.406258,57.450954,56.789467,57.111271,621400,49.497524
"2015-03-04",56.717957,56.950371,56.181614,56.217373,1058700,48.722801
"2015-03-05",56.253128,57.692307,56.253128,57.39732,1216100,49.745438
"2015-03-06",57.066574,57.209599,55.913445,56.056469,1394200,48.583347
"2015-03-09",56.136921,56.834164,56.065407,56.637505,728600,49.086926
"2015-03-10",56.387211,56.485542,55.60952,55.841934,1361500,48.397411
"2015-03-11",55.841934,55.967079,55.144691,55.171509,1137400,47.816357
"2015-03-12",55.511189,56.932491,55.394981,56.789467,1535200,49.218616
"2015-03-13",56.860977,57.200661,56.172676,56.40509,1174600,48.885494
"2015-03-16",56.798405,58.067745,56.789467,58.023048,1960200,50.287754
"2015-03-17",58.023048,58.639839,57.683369,58.568329,1707400,50.760334
"2015-03-18",58.568329,58.773926,57.763817,58.273342,2259200,50.504677
"2015-03-19",58.273342,58.773926,57.978355,57.987293,2118200,50.256756
"2015-03-20",60.230984,60.552788,58.621964,59.667824,6909600,51.713257
"2015-03-23",60.561726,62.573002,60.329311,61.875759,4187300,53.626839
"2015-03-24",61.75061,62.912682,61.75061,62.331646,2532200,54.021938
"2015-03-25",62.385281,62.573002,61.384113,61.419868,2721200,53.231728
"2015-03-26",61.071247,61.410931,60.365067,61.017612,2009700,52.883102
"2015-03-27",61.178516,61.974087,60.86565,61.723797,1753600,53.495132
"2015-03-30",61.983025,62.510426,61.848942,62.054539,1280900,53.781788
"2015-03-31",62.072414,62.787537,61.956207,61.983025,2235500,53.719803
"2015-04-01",61.795307,61.84,60.213104,60.311432,2044000,52.271061
"2015-04-02",60.695808,60.803078,60.14159,60.293556,2214900,52.255562
"2015-04-06",60.034325,60.329311,59.399654,59.489044,1523600,51.558311
"2015-04-07",59.623131,59.658886,59.00634,59.229813,2776300,51.333637
"2015-04-08",58.934826,60.365067,58.91695,60.329311,1804100,52.724197
"2015-04-09",60.087959,60.347191,59.417534,60.0522,2501300,52.482029
"2015-04-10",60.436581,61.991966,60.418701,61.482441,2473300,53.731968
"2015-04-13",61.107002,62.072414,61.107002,61.321541,1461100,53.591358
"2015-04-14",61.223209,61.330479,60.588543,60.695808,1535200,53.04451
"2015-04-15",60.785198,61.053371,59.927055,59.935993,1325200,52.380466
"2015-04-16",59.900238,60.195225,59.211937,59.381779,1469100,51.896126
"2015-04-17",58.961643,59.051033,58.014111,58.049866,1869800,50.732113
"2015-04-20",58.380608,58.541512,58.112438,58.300159,1542200,50.950848
"2015-04-21",58.300159,58.577267,57.790634,58.362732,1515800,51.005531
"2015-04-22",58.362732,58.469997,57.960476,58.28228,1202100,50.935219
"2015-04-23",58.532574,58.997398,58.031986,58.82756,1953300,51.411762
"2015-04-24",59.059975,60.061142,58.648781,59.900238,1414500,52.34922
"2015-04-27",59.900238,60.025387,58.863316,58.943768,1366300,51.513317
"2015-04-28",58.800743,59.337082,58.550449,59.328144,1060100,51.849239
"2015-04-29",58.773926,58.782864,57.549282,57.593979,1996800,50.333679
"2015-04-30",57.325806,57.763817,56.76265,57.004002,1651600,49.818077
"2015-05-01",57.361565,57.638672,57.093391,57.200661,1244800,49.989956
"2015-05-04",57.21854,57.513527,56.42297,56.476601,1262100,49.357166
"2015-05-05",56.431908,56.467663,55.171509,55.198326,1702400,48.240028
"2015-05-06",55.341351,55.654213,54.805008,55.099995,1551100,48.154095
"2015-05-07",55.260899,56.646442,55.117874,56.378273,1762100,49.271236
"2015-05-08",56.843102,57.942596,56.843102,57.173843,1343100,49.966522
"2015-05-11",57.057636,57.790634,57.030819,57.352623,1445900,50.122757
"2015-05-12",56.896736,57.182781,56.208431,56.923553,952500,49.747772
"2015-05-13",56.968246,57.30793,56.011772,56.101166,1639400,49.02906
"2015-05-14",56.431908,56.798405,55.922382,56.664322,1059200,49.521225
"2015-05-15",56.869919,57.182781,56.744774,57.147026,735500,49.943077
"2015-05-18",57.021881,57.39732,56.798405,57.272175,686400,50.052448
"2015-05-19",57.39732,58.46106,57.120209,58.219707,1316900,50.880539
"2015-05-20",58.139256,58.139256,57.450954,57.549282,815500,50.294624
"2015-05-21",57.352623,57.808514,57.263233,57.719124,910600,50.44305
"2015-05-22",57.844269,58.023048,57.549282,57.880024,821400,50.583668
"2015-05-26",57.835331,57.951538,57.030819,57.370502,893600,50.138386
"2015-05-27",57.799576,58.550449,57.728062,58.031986,1700900,50.716488
"2015-05-28",58.031986,58.639839,57.853207,58.049866,2224800,50.732113
"2015-05-29",58.300159,58.782864,57.790634,58.586205,4024400,51.200829
"2015-06-01",58.586205,59.033157,58.148193,58.818619,868800,51.40395
"2015-06-02",58.684536,58.863316,58.112438,58.157135,1125500,50.825855
"2015-06-03",58.309097,58.496815,57.880024,58.389549,886400,51.028969
"2015-06-04",58.255463,58.344852,57.406258,57.55822,1444300,50.302437
"2015-06-05",57.39732,57.996231,56.923553,57.960476,782000,50.653984
"2015-06-08",57.942596,58.586205,57.683369,58.469997,978000,51.099274
"2015-06-09",58.273342,58.434242,57.888966,58.112438,1067000,50.786793
"2015-06-10",58.130318,59.998569,58.023048,59.846603,1673100,52.302345
"2015-06-11",59.971752,60.436581,59.748276,59.935993,1116200,52.380466
"2015-06-12",60.668995,61.178516,60.061142,60.88353,1709800,53.208553
"2015-06-15",60.490211,60.963982,59.739338,60.901405,1205000,53.224174
"2015-06-16",60.937164,61.214272,60.597481,60.731567,909100,53.075756
"2015-06-17",60.668995,61.089127,60.606419,61.017612,954300,53.325745
"2015-06-18",61.464565,62.036659,61.267906,61.822124,1104500,54.028828
"2015-06-19",61.670162,62.045601,61.330479,61.562893,1443300,53.80228
"2015-06-22",62.000904,62.126049,61.571831,62.018784,1712300,54.200699
"2015-06-23",65.290459,65.612259,62.000904,62.027721,8489600,54.208511
"2015-06-24",61.85788,63.940666,61.625465,63.323875,4105600,55.34127
"2015-06-25",63.949608,64.432312,63.618862,63.672497,1909200,55.645947
"2015-06-26",64.003242,65.2547,63.681435,65.218941,3429500,56.997448
"2015-06-29",64.468071,64.816689,63.609924,63.645679,2504000,55.622509
"2015-06-30",64.307167,64.360802,63.306,63.53841,2020800,55.528759
"2015-07-01",64.083694,64.146263,62.626633,62.769657,2234700,54.856926
"2015-07-02",63.162975,63.368572,62.501488,62.850109,1633000,54.927235
"2015-07-06",62.778599,63.225548,62.49255,63.189793,1731700,55.224087
"2015-07-07",63.350693,64.557457,63.011009,64.450188,1869500,56.325607
"2015-07-08",63.520535,63.895973,63.127216,63.323875,1287100,55.766682
"2015-07-09",64.539581,65.138496,63.895973,63.967484,2144000,56.333485
"2015-07-10",64.673668,64.691544,64.021118,64.503822,726300,56.805809
"2015-07-13",64.977592,65.236824,64.557457,64.691544,1445900,56.971138
"2015-07-14",64.700485,64.82563,64.244591,64.664726,1283200,56.947517
"2015-07-15",64.745178,64.771996,63.779766,63.815521,845200,56.199654
"2015-07-16",64.092628,65.2547,63.913849,65.210007,1538400,57.427719
"2015-07-17",65.183189,65.227882,64.646851,64.888199,843100,57.14431
"2015-07-20",64.977592,65.898308,64.897141,65.210007,1171000,57.427719
"2015-07-21",65.183189,65.344093,64.584274,65.263641,1131200,57.474957
"2015-07-22",65.361969,67.149765,65.272575,66.676003,2735400,58.718758
"2015-07-23",67.042503,67.578842,66.559792,66.926292,2104800,58.939178
"2015-07-24",67.167648,67.167648,65.156372,65.317276,1916300,57.522186
"2015-07-27",65.210007,65.32621,64.405495,64.637909,1348000,56.923889
"2015-07-28",64.637909,64.798813,64.164139,64.745178,1229700,57.018356
"2015-07-29",65.14743,65.862549,64.763054,65.415604,1354800,57.608788
"2015-07-30",65.32621,66.193298,64.718361,65.969818,1224800,58.096855
"2015-07-31",66.139664,66.622368,65.54969,65.934067,1299800,58.065365
"2015-08-03",66.05027,66.112846,65.379845,66.068146,1168000,58.183434
"2015-08-04",66.068146,66.175415,65.674835,66.139664,1017500,58.246422
"2015-08-05",66.255867,67.480515,66.255867,66.962051,1296900,58.970676
"2015-08-06",66.452522,66.881599,62.778599,63.28812,3097700,55.735195
"2015-08-07",63.37751,64.226715,62.573002,64.155205,1601600,56.498806
"2015-08-10",64.512764,64.879265,63.475838,63.565228,843300,55.979233
"2015-08-11",63.127216,63.735069,62.859047,63.440083,1273700,55.869026
"2015-08-12",62.876926,63.252365,62.081356,63.216606,1403100,55.672218
"2015-08-13",63.234486,64.950775,63.207668,64.316109,946000,56.640499
"2015-08-14",64.387619,64.709419,64.065811,64.691544,966200,56.971138
"2015-08-17",64.35186,65.093796,64.182022,64.870323,944600,57.128574
"2015-08-18",64.977592,65.370911,64.003242,64.012177,1212300,56.372837
"2015-08-19",63.770824,65.07592,63.654617,64.60215,1501700,56.892399
"2015-08-20",64.42337,65.165314,63.958546,64.012177,1574300,56.372837
"2015-08-21",63.529472,63.851276,62.412098,62.733902,1624200,55.247116
"2015-08-24",59.935993,62.939499,58.934826,59.685703,3257900,52.562698
"2015-08-25",60.785198,61.822124,59.685703,59.730396,2025800,52.602055
"2015-08-26",61.008675,61.258968,59.399654,60.928223,1841700,53.656937
"2015-08-27",61.241089,62.304829,60.722626,61.545013,1934300,54.200115
"2015-08-28",61.446686,62.179684,60.972919,61.723797,1246700,54.357555
"2015-08-31",61.616528,61.688038,60.758385,60.79414,1024300,53.538853
"2015-09-01",59.81979,60.534908,59.614189,59.953873,1798000,52.798862
"2015-09-02",60.820957,61.643345,60.52597,61.643345,1883000,54.286709
"2015-09-03",61.848942,62.260136,61.69698,61.866817,1904100,54.483517
"2015-09-04",61.241089,61.938332,60.910347,61.482441,1654100,54.145008
"2015-09-08",62.590878,63.019951,61.893635,62.948437,1690100,55.436058
"2015-09-09",63.484779,63.484779,61.518196,61.643345,1379100,54.286709
"2015-09-10",61.75061,62.599815,61.50032,62.278011,1257900,54.845631
"2015-09-11",62.179684,62.814354,61.69698,62.787537,1447400,55.294346
"2015-09-14",62.984196,63.386448,62.546185,62.751781,1693200,55.262863
"2015-09-15",62.894802,63.162975,62.009842,62.608757,2337000,55.136909
"2015-09-16",62.689205,62.814354,60.937164,61.974087,2659300,54.577984
"2015-09-17",61.947269,63.806583,61.759552,62.823292,3103800,55.325844
"2015-09-18",62.242256,63.002071,61.741673,62.090294,4541100,54.680321
"2015-09-21",62.421036,63.109341,62.304829,62.814354,2263400,55.31797
"2015-09-22",61.866817,62.349525,60.150532,62.295891,3397500,54.861374
"2015-09-23",62.501488,63.869156,62.295891,63.565228,2921200,55.979233
"2015-09-24",63.270241,64.065811,62.519367,63.878094,1872600,56.254761
"2015-09-25",64.065811,64.459129,62.921619,63.252365,2955300,55.703712
"2015-09-28",63.145096,63.19873,60.722626,60.88353,2342900,53.617569
"2015-09-29",61.04443,61.375175,60.087959,60.686871,2249300,53.444378
"2015-09-30",61.285786,61.902576,60.499153,61.267906,2029000,53.956074
"2015-10-01",61.267906,61.6791,60.517029,61.160637,1694100,53.861607
"2015-10-02",60.517029,61.250027,59.935993,61.250027,1444400,53.940331
"2015-10-05",61.616528,61.652283,60.77626,61.205334,1796800,53.900978
"2015-10-06",61.071247,61.527138,60.561726,60.731567,2389300,53.483746
"2015-10-07",60.105835,60.409763,58.961643,59.381779,2295100,52.721855
"2015-10-08",58.863316,60.043262,58.362732,59.676765,2910700,52.983761
"2015-10-09",59.533741,60.07008,59.220875,59.605251,1659200,52.920265
"2015-10-12",59.328144,59.837666,59.068913,59.220875,1860700,52.578987
"2015-10-13",59.033157,60.016445,58.997398,59.372837,1358000,52.713909
"2015-10-14",59.408592,59.623131,56.717957,56.995064,2676400,50.602818
"2015-10-15",57.021881,57.227478,55.940262,57.030819,2364600,50.634563
"2015-10-16",57.191723,58.335915,57.012943,58.228645,2367700,51.698036
"2015-10-19",58.604084,59.176182,58.237583,58.729229,1722300,52.142483
"2015-10-20",58.478939,58.648781,56.941429,56.968246,2043200,50.579002
"2015-10-21",57.039761,57.39732,55.779362,56.136921,1950800,49.840919
"2015-10-22",56.67326,57.316868,55.841934,57.290051,1655100,50.864712
"2015-10-23",57.629734,57.808514,56.458725,57.12915,1342800,50.721867
"2015-10-26",57.191723,57.915779,57.084454,57.844269,1722500,51.356773
"2015-10-27",57.290051,57.915779,56.324638,56.51236,1723600,50.174255
"2015-10-28",56.735832,58.005173,56.530235,57.969414,888300,51.467888
"2015-10-29",57.55822,57.55822,55.529068,55.806175,2292600,49.54726
"2015-10-30",55.958141,56.199493,55.287716,55.323471,1929400,49.118702
"2015-11-02",55.421799,56.217373,55.207264,56.011772,1803800,49.729805
"2015-11-03",55.672092,55.976017,55.59164,55.913445,1197200,49.642506
"2015-11-04",55.976017,56.172676,54.232914,54.903339,2442600,48.745689
"2015-11-05",54.930157,55.260899,54.536839,55.225143,1125700,49.031395
"2015-11-06",55.010605,55.207264,54.384876,55.162567,1175900,48.975838
"2015-11-09",54.939095,55.108936,53.446281,54.849705,2427400,48.698067
"2015-11-10",55.189999,55.189999,53.380001,54.68,2861300,48.547394
"2015-11-11",55.02,55.990002,54.450001,55.509998,2004700,49.284306
"2015-11-12",56.119999,58.650002,55.040001,55.130001,2045400,48.946926
"2015-11-13",55.09,55.400002,54.25,54.34,1258200,48.245529
"2015-11-16",54.169998,54.330002,53.509998,53.970001,1541500,47.91703
"2015-11-17",54.099998,55.32,53.830002,53.93,1463600,47.881512
"2015-11-18",53.799999,54.240002,53.52,53.990002,2232800,47.934795
"2015-11-19",54.240002,54.830002,53.889999,54.419998,1271400,48.316559
"2015-11-20",54.630001,55.32,54.57,55.130001,1397800,48.946926
"2015-11-23",55.099998,56.57,55.099998,56.349998,1509800,50.03009
"2015-11-24",55.57,56.34,54.889999,56.330002,2281300,50.012337
"2015-11-25",56.34,57.209999,56.209999,56.849998,1799500,50.474022
"2015-11-27",57.150002,57.279999,56.759998,57.049999,487100,50.651592
"2015-11-30",56.889999,57.060001,56.02,56.169998,1586200,49.870281
"2015-12-01",56.599998,56.759998,56.130001,56.720001,1711600,50.358601
"2015-12-02",56.490002,56.759998,56.060001,56.299999,1261000,49.98571
"2015-12-03",56.419998,56.970001,55.009998,55.200001,1632800,49.009071
"2015-12-04",55.529999,57.610001,55.360001,57.43,1607000,50.988968
"2015-12-07",57.5,59.130001,57.5,58.919998,2009700,52.311859
"2015-12-08",58.459999,59.720001,58.240002,59.18,2470600,52.542702
"2015-12-09",58.59,59.740002,57.990002,58.09,1442400,51.574955
"2015-12-10",58.220001,58.700001,57.580002,57.75,1715300,51.273087
"2015-12-11",57.07,57.889999,56.970001,57.77,1269400,51.29084
"2015-12-14",57.880001,59.189999,57.639999,58.59,1653600,52.018875
"2015-12-15",58.959999,59.599998,58.330002,59,2516000,52.382881
"2015-12-16",59.490002,60.139999,58.209999,59.290001,2465100,52.640362
"2015-12-17",59.400002,60.049999,58.389999,58.389999,2216300,51.841305
"2015-12-18",59.630001,63.040001,59.48,62.5,8070300,55.490349
"2015-12-21",62.91,63.98,62.709999,63.700001,2557000,56.555771
"2015-12-22",64.110001,64.379997,63.259998,64.080002,2276200,56.893143
"2015-12-23",64.349998,64.900002,64.139999,64.5,1450900,57.266045
"2015-12-24",64.449997,64.839996,64.300003,64.559998,623100,57.319305
"2015-12-28",64.559998,64.720001,63.549999,64.300003,1292600,57.08847
"2015-12-29",64.669998,64.879997,64.370003,64.449997,1221800,57.221645
"2015-12-30",64.550003,64.860001,64.220001,64.290001,768600,57.079594
"2015-12-31",64.129997,64.239998,63.580002,63.639999,857000,56.502495
"2016-01-04",62.880001,63.07,62.330002,62.75,1891200,55.712315
"2016-01-05",63.490002,63.889999,62.709999,63.889999,2077500,56.724457
"2016-01-06",62.830002,63.610001,62.560001,62.919998,2001100,56.303875
"2016-01-07",62.279999,63.16,62.07,62.48,2587000,55.910141
"2016-01-08",62.650002,63.389999,61.880001,62.009998,1958100,55.489559
"2016-01-11",62.389999,62.66,61.59,61.959999,2096500,55.444809
"2016-01-12",62.32,62.599998,61.400002,62.509998,2116600,55.936996
"2016-01-13",62.48,63.18,61.830002,61.860001,2867800,55.355335
"2016-01-14",61.849998,62.009998,60.200001,61.669998,2592900,55.185318
"2016-01-15",60.580002,60.939999,58.970001,60.23,1693200,53.896732
"2016-01-19",61.02,61.509998,60.349998,60.830002,1763000,54.433636
"2016-01-20",59.919998,60.330002,57.950001,59.669998,2160700,53.395618
"2016-01-21",59.5,60.740002,58.889999,60.32,2696500,53.977272
"2016-01-22",60.900002,62.23,60.77,61.93,1839700,55.41798
"2016-01-25",62.099998,62.59,61.310001,61.470001,2437100,55.006348
"2016-01-26",61.200001,62.689999,60.91,62.66,2065200,56.071213
"2016-01-27",62.25,63.16,61.810001,62.59,2724000,56.008575
"2016-01-28",62.560001,63.98,62.259998,63.259998,2442100,56.608124
"2016-01-29",62.700001,63.240002,61.59,63.060001,2597000,56.429157
"2016-02-01",62.84,63.880001,62.060001,63.330002,1985000,56.670765
"2016-02-02",62.650002,63.380001,61.689999,62.150002,2380000,55.614845
"2016-02-03",62.349998,62.509998,60.540001,61.93,1679000,55.41798
"2016-02-04",61.650002,62.09,61,61.52,1706400,55.05109
"2016-02-05",61.200001,61.450001,58.810001,58.990002,2432100,52.787121
"2016-02-08",58.700001,59.810001,58.220001,59.540001,2181000,53.279289
"2016-02-09",58.700001,59.150002,57.98,58.48,3542900,52.33075
"2016-02-10",59,59.080002,57.580002,57.59,2556100,51.534336
"2016-02-11",57.080002,57.950001,55.77,57.139999,3807200,51.131649
"2016-02-12",57.630001,59.040001,57.189999,58.669998,1366000,52.500767
"2016-02-16",58.810001,59.990002,58.66,59.540001,1352000,53.279289
"2016-02-17",59.639999,61.650002,59.400002,61.540001,2362800,55.068993
"2016-02-18",61.220001,61.860001,60.619999,61.52,1630800,55.05109
"2016-02-19",61.529999,61.830002,60.259998,61.189999,1514700,54.755795
"2016-02-22",61.57,62.450001,61.34,62.139999,1229800,55.605888
"2016-02-23",62.369999,63.860001,62.009998,62.860001,2170000,56.250187
"2016-02-24",62.419998,63.470001,61.450001,63.32,2040500,56.661816
"2016-02-25",63.369999,63.880001,62.860001,63.740002,884400,57.037655
"2016-02-26",63.689999,64.360001,63.450001,63.740002,1597400,57.037655
