"","MMM.Open","MMM.High","MMM.Low","MMM.Close","MMM.Volume","MMM.Adjusted"
"2005-07-29",74.870003,75.32,74.419998,75,3068200,51.836319
"2005-08-01",75.099998,75.349998,74.709999,75.300003,2502800,52.043686
"2005-08-02",75.309998,75.489998,74.650002,74.879997,2441800,51.753387
"2005-08-03",74.550003,74.760002,73.919998,74.190002,3350800,51.276497
"2005-08-04",74.190002,74.190002,73,73.349998,3281100,50.695938
"2005-08-05",73.349998,73.650002,72.910004,72.989998,2693800,50.447109
"2005-08-08",72.879997,73.209999,72,72.339996,3747200,49.997871
"2005-08-09",72.470001,72.900002,71.93,72,3984500,49.762875
"2005-08-10",72.18,72.699997,71.809998,72,5062400,49.762875
"2005-08-11",72.220001,72.440002,71.830002,72.360001,3486300,50.011692
"2005-08-12",72.349998,72.440002,71.940002,71.940002,2723100,49.721424
"2005-08-15",72,72.620003,71.199997,72.18,3377900,49.887287
"2005-08-16",72.239998,72.300003,71.650002,71.660004,2481900,49.527885
"2005-08-17",71.239998,72.059998,71.139999,71.760002,2634100,49.889423
"2005-08-18",71.889999,71.989998,71.279999,71.919998,3032700,50.000614
"2005-08-19",72.160004,72.900002,71.93,72.07,2924100,50.104927
"2005-08-22",72.360001,72.959999,71.400002,71.919998,2856200,50.000614
"2005-08-23",71.919998,71.919998,70.849998,70.989998,3331300,49.354069
"2005-08-24",70.730003,71.620003,70.440002,71.32,3735600,49.583496
"2005-08-25",71.529999,71.540001,71.050003,71.300003,2167600,49.569607
"2005-08-26",71.18,71.309998,70.550003,70.989998,2995900,49.354069
"2005-08-29",70.5,71.370003,70.410004,71.080002,1881100,49.416656
"2005-08-30",71.080002,71.349998,70.660004,70.980003,2386200,49.347115
"2005-08-31",70.860001,71.239998,70.510002,71.150002,2845000,49.465332
"2005-09-01",71.400002,71.739998,70.610001,70.860001,3004600,49.263706
"2005-09-02",71.389999,71.690002,71.040001,71.5,2507300,49.708645
"2005-09-06",72.080002,72.760002,71.779999,72.699997,3239300,50.542915
"2005-09-07",72.830002,74.300003,72.699997,73.769997,3857400,51.286808
"2005-09-08",72.25,73.82,72.220001,73.120003,3615200,50.8349
"2005-09-09",73.449997,73.870003,73.099998,73.519997,2527100,51.112984
"2005-09-12",73.730003,74.519997,73.5,74.230003,3933600,51.606609
"2005-09-13",74.040001,74.580002,73.980003,74,3004200,51.446697
"2005-09-14",74.150002,74.480003,73.559998,73.720001,2407400,51.252045
"2005-09-15",73.519997,73.82,72.839996,73.309998,2450300,50.966995
"2005-09-16",73.669998,73.82,72.809998,73.349998,3959500,50.994804
"2005-09-19",73.25,73.300003,72.150002,72.5,2860100,50.403854
"2005-09-20",72.389999,72.980003,72.199997,72.349998,2664100,50.299591
"2005-09-21",72.360001,72.720001,71.900002,72.330002,2942500,50.285686
"2005-09-22",72.199997,73.150002,72.18,72.800003,2442400,50.612431
"2005-09-23",72.800003,72.959999,72.239998,72.550003,2181800,50.438652
"2005-09-26",73.099998,73.419998,72.910004,73.129997,2588900,50.841858
"2005-09-27",73,73.389999,72.800003,73.18,1991400,50.876621
"2005-09-28",73.519997,73.650002,72.220001,72.68,3060100,50.529018
"2005-09-29",72.889999,73.389999,72.480003,73.18,2824000,50.876621
"2005-09-30",73.18,73.480003,73,73.360001,1855800,51.001781
"2005-10-03",73.260002,73.629997,72.449997,72.529999,2140800,50.424728
"2005-10-04",72.529999,72.900002,71.400002,71.5,2830800,49.708645
"2005-10-05",71.410004,71.93,71.150002,71.169998,3615700,49.479202
"2005-10-06",71.360001,71.769997,70.489998,71.110001,3921100,49.4375
"2005-10-07",71.510002,71.989998,71.269997,71.730003,2306900,49.868549
"2005-10-10",72,72.199997,71.260002,71.389999,1958900,49.632168
"2005-10-11",71.25,71.300003,70.349998,70.550003,2861300,49.048183
"2005-10-12",70.290001,71.25,70.150002,70.379997,3729600,48.929996
"2005-10-13",70.110001,70.879997,69.709999,70.07,3405300,48.714466
"2005-10-14",70.279999,70.779999,70.080002,70.720001,2565900,49.166367
"2005-10-17",71.010002,72.690002,70.779999,72.470001,4737100,50.383011
"2005-10-18",73.300003,75.389999,73.089996,74.709999,7015700,51.940327
"2005-10-19",74.720001,75.650002,74.139999,75.650002,4182700,52.593819
"2005-10-20",75.650002,75.949997,74.510002,74.900002,3332200,52.072392
"2005-10-21",74.75,75.650002,74.720001,74.889999,3111500,52.065449
"2005-10-24",75.389999,75.639999,74.980003,75.559998,2375400,52.531239
"2005-10-25",75.75,76.290001,75.129997,75.669998,2938700,52.607719
"2005-10-26",75.580002,76.18,75.169998,75.169998,2012200,52.26012
"2005-10-27",75.419998,75.900002,74.760002,74.809998,1929700,52.009853
"2005-10-28",75.25,76.239998,74.809998,76.239998,2727000,53.004025
"2005-10-31",76.239998,76.480003,75.540001,75.980003,3530400,52.823277
"2005-11-01",75.5,75.510002,74.510002,74.860001,3679400,52.044605
"2005-11-02",75.080002,75.410004,74.400002,75.150002,3676700,52.246227
"2005-11-03",75.300003,75.730003,74.610001,75.139999,2522500,52.239281
"2005-11-04",75.349998,75.900002,74.879997,75.129997,2476100,52.232311
"2005-11-07",75.650002,76.339996,75.349998,75.849998,1821300,52.732864
"2005-11-08",75.849998,76.379997,75.5,75.949997,1895000,52.802402
"2005-11-09",76,76.669998,75.82,76.089996,2414900,52.899738
"2005-11-10",76.089996,77.300003,75.760002,77.18,3005100,53.657536
"2005-11-11",77.410004,77.75,77.269997,77.550003,2075500,53.914761
"2005-11-14",77.349998,77.849998,77.230003,77.629997,2305200,53.970371
"2005-11-15",77.580002,78.580002,77.470001,78.059998,2579200,54.269337
"2005-11-16",78.400002,78.639999,76.519997,76.910004,4949300,53.469803
"2005-11-17",77.300003,77.449997,76.580002,77.260002,3958500,53.713142
"2005-11-18",78.75,78.75,77.650002,78.160004,3700000,54.338867
"2005-11-21",78.400002,79.379997,78.110001,79.230003,2577200,55.082737
"2005-11-22",79.099998,79.32,77.650002,78.279999,4084500,54.712292
"2005-11-23",78.07,78.379997,77.779999,78.129997,2635000,54.607464
"2005-11-25",78.07,78.349998,77.75,78.32,1165000,54.740269
"2005-11-28",78.489998,78.550003,77.93,78.199997,2268000,54.656376
"2005-11-29",78.209999,78.75,78.169998,78.349998,2498300,54.761223
"2005-11-30",78.349998,79.199997,78.230003,78.480003,2928400,54.852074
"2005-12-01",78.769997,79.839996,78.739998,79.269997,2796200,55.404259
"2005-12-02",79.050003,79.739998,78.940002,79.400002,1734400,55.495117
"2005-12-05",79.099998,79.790001,78.139999,78.32,2861800,54.740269
"2005-12-06",78.449997,78.699997,77.519997,77.699997,3448600,54.306911
"2005-12-07",78.400002,78.900002,77.099998,77.379997,3821000,54.083279
"2005-12-08",77.830002,77.989998,76.849998,76.940002,2247000,53.775726
"2005-12-09",77.459999,78.080002,76.910004,77.860001,2526300,54.418758
"2005-12-12",77.870003,78.160004,76.779999,77.110001,1990800,53.894547
"2005-12-13",77.400002,77.800003,76.68,76.949997,2458300,53.782734
"2005-12-14",76.830002,77.910004,76.830002,77.550003,2102600,54.202087
"2005-12-15",77.370003,77.980003,76.970001,77.489998,2910600,54.160149
"2005-12-16",77.940002,78.18,76.900002,77.089996,4755800,53.880562
"2005-12-19",76.900002,77.75,76.849998,77.57,2731100,54.216061
"2005-12-20",77.32,78.260002,77.300003,77.43,2974100,54.118214
"2005-12-21",77.629997,78.25,77.559998,78.050003,1919700,54.551556
"2005-12-22",78.480003,78.940002,77.699997,78.639999,2386500,54.963932
"2005-12-23",77.889999,78.93,73.470001,78.599998,1095700,54.935947
"2005-12-27",78.639999,78.989998,77.349998,77.379997,1826700,54.083279
"2005-12-28",77.589996,78.459999,77.540001,78.199997,1615600,54.656376
"2005-12-29",78.349998,78.669998,78.099998,78.290001,1374000,54.719292
"2005-12-30",78.110001,78.300003,77.449997,77.5,1728600,54.167126
"2006-01-03",77.760002,79.349998,77.239998,79.110001,3117200,55.292427
"2006-01-04",79.489998,79.489998,78.25,78.709999,2558000,55.012836
"2006-01-05",78.410004,78.650002,77.559998,77.989998,2529500,54.509613
"2006-01-06",78.639999,78.900002,77.639999,78.629997,2479500,54.956944
"2006-01-09",78.5,79.830002,78.459999,79.019997,1845600,55.229504
"2006-01-10",79,79.010002,78.080002,78.529999,1919900,54.887035
"2006-01-11",78.440002,78.660004,77.839996,78.370003,1909900,54.775215
"2006-01-12",78.199997,78.230003,77.199997,77.699997,2121100,54.306911
"2006-01-13",76.949997,78.199997,76.949997,77.5,1925300,54.167126
"2006-01-17",77.099998,77.620003,77,77.089996,2073400,53.880562
"2006-01-18",77,77.279999,76.519997,77.18,1833600,53.943485
"2006-01-19",77.190002,77.370003,76.699997,76.910004,1807100,53.754761
"2006-01-20",76.910004,76.910004,75.18,75.239998,3284500,52.587559
"2006-01-23",75.5,76.230003,74.809998,75.699997,2953500,52.909061
"2006-01-24",74.010002,75.599998,73.720001,74.199997,5511200,51.860661
"2006-01-25",73.25,73.830002,72.75,73,7475200,51.021957
"2006-01-26",73.220001,73.43,72.019997,72.699997,5027500,50.812271
"2006-01-27",72.449997,73.25,72.400002,72.650002,3813100,50.77734
"2006-01-30",72.900002,73.339996,72.419998,72.650002,3463600,50.77734
"2006-01-31",72.400002,73.25,71.959999,72.75,5317900,50.847206
"2006-02-01",72.300003,73.400002,72.010002,73.190002,3829100,51.154713
"2006-02-02",73.160004,73.68,72.050003,72.150002,3207100,50.427849
"2006-02-03",71.75,72.089996,71,71.099998,3258300,49.693962
"2006-02-06",71,71.300003,70.989998,71.169998,2551500,49.742889
"2006-02-07",71.160004,71.290001,70.57,70.650002,3132800,49.379459
"2006-02-08",70.650002,71.279999,70.300003,71,2846100,49.624084
"2006-02-09",71.360001,72.879997,71.25,72.120003,3798100,50.406883
"2006-02-10",72.290001,72.989998,71.5,72.610001,2931700,50.749363
"2006-02-13",72.690002,73.419998,72.639999,72.910004,2320300,50.959034
"2006-02-14",73.5,74.120003,73.410004,73.699997,3859400,51.511204
"2006-02-15",73.709999,74.18,73.089996,73.129997,2672900,51.112797
"2006-02-16",73.199997,73.349998,72.5,73.050003,2923000,51.056885
"2006-02-17",73.150002,74.150002,73.080002,73.769997,2338600,51.560131
"2006-02-21",73.669998,74.099998,72.849998,73.199997,3706300,51.161743
"2006-02-22",73.190002,73.739998,72.980003,72.980003,2674100,51.33054
"2006-02-23",73.099998,74.080002,73,73.650002,2694800,51.801781
"2006-02-24",73.940002,74.160004,73.129997,73.910004,1931100,51.984646
"2006-02-27",74,74.660004,73.690002,73.690002,2774300,51.829903
"2006-02-28",73.699997,74.080002,73.120003,73.589996,2695300,51.759594
"2006-03-01",74.190002,74.190002,73.510002,73.669998,2035500,51.815853
"2006-03-02",73.639999,73.800003,72.989998,73.050003,2657100,51.379776
"2006-03-03",73.050003,73.290001,72.660004,72.879997,3093200,51.260212
"2006-03-06",72.459999,72.800003,71.540001,71.949997,3587200,50.606102
"2006-03-07",71.800003,72.339996,71.599998,72.269997,2954800,50.831161
"2006-03-08",72.510002,73.07,72.050003,72.379997,2494700,50.908524
"2006-03-09",72.529999,72.760002,71.769997,71.800003,2148800,50.50058
"2006-03-10",71.900002,72.800003,71.879997,72.32,1832700,50.866333
"2006-03-13",72.5,72.519997,71.879997,72.089996,1997600,50.704552
"2006-03-14",72.18,73.75,72.18,73.529999,2629000,51.717377
"2006-03-15",73.279999,74.239998,73.010002,74,2863500,52.047951
"2006-03-16",74.489998,75.459999,74.290001,74.889999,4338200,52.673935
"2006-03-17",75.300003,75.449997,74.75,74.790001,4049500,52.603611
"2006-03-20",74.839996,75.190002,74.550003,75,1748700,52.751308
"2006-03-21",75.199997,75.339996,74.629997,74.93,3197700,52.702076
"2006-03-22",74.760002,76.150002,74.760002,76.07,2954700,53.503887
"2006-03-23",76.68,76.959999,76.010002,76.769997,3468700,53.996239
"2006-03-24",76.650002,77.059998,76.379997,76.800003,3419400,54.017334
"2006-03-27",76.699997,77.230003,76.510002,76.839996,2792500,54.045483
"2006-03-28",76.839996,77.199997,76.150002,76.300003,3511000,53.665668
"2006-03-29",77.809998,78.739998,77.559998,77.559998,5262600,54.551872
"2006-03-30",77.57,77.620003,76,76.519997,3362600,53.820408
"2006-03-31",76.519997,76.879997,75.610001,75.690002,3125800,53.236626
"2006-04-03",75.970001,77.190002,75.760002,75.839996,3603000,53.342133
"2006-04-04",76.519997,77.989998,76.519997,77,3634600,54.158005
"2006-04-05",77.889999,77.900002,76.800003,77.459999,2784100,54.481537
"2006-04-06",79.989998,82.010002,79.540001,81.379997,10471100,57.238682
"2006-04-07",81.25,82.080002,80.809998,81.029999,4107900,56.992519
"2006-04-10",80.110001,81.370003,80.110001,80.980003,2564200,56.957355
"2006-04-11",80.169998,81.120003,80.169998,80.790001,2791600,56.823696
"2006-04-12",79.980003,81.370003,79.980003,81.099998,2456800,57.041756
"2006-04-13",80.900002,81.540001,80.580002,80.970001,1793900,56.95031
"2006-04-17",80.550003,80.709999,79.309998,80.260002,3122500,56.450924
"2006-04-18",80.360001,82.199997,80.339996,81.589996,4374600,57.386391
"2006-04-19",81.690002,82.389999,81.660004,81.879997,2922500,57.590359
"2006-04-20",81.849998,82.970001,81.370003,82.599998,4281500,58.096756
"2006-04-21",84,85.5,83.910004,85.059998,9268200,59.82703
"2006-04-24",84.010002,85.900002,84,85.459999,4363700,60.108364
"2006-04-25",85,85.5,84.400002,84.809998,3955800,59.651188
"2006-04-26",84.839996,85.650002,84.599998,85.519997,2704600,60.15057
"2006-04-27",85,85.68,84.5,85.230003,2991300,59.946571
"2006-04-28",85,85.510002,84.940002,85.43,2531000,60.087254
"2006-05-01",85.510002,85.730003,84.839996,84.970001,2848100,59.76371
"2006-05-02",85.150002,85.309998,83.580002,84.5,3807300,59.433155
"2006-05-03",84.75,85.900002,84.610001,85.900002,3317600,60.417816
"2006-05-04",85.900002,86.669998,85.839996,86.470001,3324700,60.818768
"2006-05-05",86.690002,87.300003,86.540001,87.300003,3632000,61.402515
"2006-05-08",87.099998,88.349998,87.059998,88.129997,3523600,61.986298
"2006-05-09",87.610001,87.800003,86.82,87.580002,4014700,61.599445
"2006-05-10",87.25,87.760002,87.230003,87.650002,2818300,61.64872
"2006-05-11",87.25,87.639999,86.779999,87.169998,2558100,61.311092
"2006-05-12",86.900002,87.660004,86.25,86.57,2526500,60.889069
"2006-05-15",86.699997,87.209999,86.07,87.120003,2597500,61.275917
"2006-05-16",87.120003,87.330002,86.220001,86.760002,3198400,61.022709
"2006-05-17",85.900002,85.970001,84.120003,84.419998,4156000,59.693363
"2006-05-18",83.629997,84.830002,83.629997,84.150002,2690500,59.502468
"2006-05-19",84.559998,84.919998,83.709999,84.309998,2796400,59.615593
"2006-05-22",84.309998,84.589996,82.589996,83.730003,3006500,59.205467
"2006-05-23",83.599998,84.019997,83.010002,83.440002,2783600,59.000423
"2006-05-24",83.190002,84.099998,82.650002,83.82,2906600,59.269119
"2006-05-25",83.949997,84.230003,82.860001,83.260002,2821900,58.873112
"2006-05-26",83.260002,84,82.910004,83.870003,1838000,59.304455
"2006-05-30",83.5,83.980003,83.349998,83.459999,2334600,59.014568
"2006-05-31",83.699997,84.620003,83.150002,83.660004,3364300,59.155983
"2006-06-01",83.660004,84.669998,83.139999,84.510002,1721800,59.757008
"2006-06-02",84.800003,85.230003,84.5,84.779999,2318900,59.947945
"2006-06-05",84.099998,84.330002,82.879997,82.949997,2599500,58.653923
"2006-06-06",83.199997,83.910004,81.290001,82.260002,4299900,58.166031
"2006-06-07",82.260002,82.279999,80.339996,80.339996,3797800,56.808414
"2006-06-08",79.800003,81.940002,79.239998,81.75,4435400,57.805424
"2006-06-09",81.389999,81.870003,80.25,80.57,2561200,56.97102
"2006-06-12",80.57,81.089996,79.889999,80.160004,2535100,56.681107
"2006-06-13",80.349998,81.230003,79.940002,79.959999,3444200,56.539703
"2006-06-14",79.800003,80.470001,79.279999,79.900002,2488900,56.497276
"2006-06-15",79.650002,81.339996,79.25,80.900002,3190000,57.20438
"2006-06-16",80.980003,81.150002,80.309998,80.510002,3509500,56.928616
"2006-06-19",80.699997,80.699997,78.889999,79.43,2448300,56.164948
"2006-06-20",79.43,80.610001,79.050003,79.889999,2139400,56.490204
"2006-06-21",79.900002,81.32,79.900002,80.400002,2337200,56.85083
"2006-06-22",80.650002,80.800003,79.290001,79.589996,1793800,56.278069
"2006-06-23",79.599998,80.279999,79.489998,79.919998,2398400,56.511421
"2006-06-26",79.919998,80.349998,79.599998,80.209999,1626900,56.716476
"2006-06-27",80.400002,80.93,78.620003,78.699997,2527400,55.648762
"2006-06-28",78.709999,79.360001,78.610001,79.279999,1787900,56.058872
"2006-06-29",79.290001,81.5,79.290001,81.150002,2765500,57.381153
"2006-06-30",81.639999,81.75,80.709999,80.769997,3268700,57.112453
"2006-07-03",81.150002,81.230003,80.790001,81.120003,654600,57.359962
"2006-07-05",80.900002,80.919998,80.120003,80.550003,2157900,56.956894
"2006-07-06",80.870003,81.599998,80.809998,81.389999,2280500,57.550854
"2006-07-07",76.279999,76.279999,73.839996,74.099998,24358800,52.396107
"2006-07-10",74.480003,74.620003,72.82,73.110001,9215500,51.696064
"2006-07-11",73.25,73.720001,72.639999,73.089996,5431100,51.681927
"2006-07-12",73.5,73.599998,72.459999,72.720001,4320700,51.420303
"2006-07-13",72.480003,72.57,71.410004,71.629997,4816000,50.649578
"2006-07-14",71.660004,71.970001,70.879997,71.220001,4350900,50.359653
"2006-07-17",71.199997,71.489998,70.169998,70.660004,5183900,49.963669
"2006-07-18",70.900002,71.029999,70.489998,70.849998,5283000,50.098015
"2006-07-19",71.150002,71.379997,70.639999,71.019997,5367700,50.218224
"2006-07-20",71.400002,71.699997,71.059998,71.099998,3413500,50.274788
"2006-07-21",71.370003,71.720001,69.919998,70.720001,5617600,50.006104
"2006-07-24",71.050003,71.690002,70.739998,71.690002,3472600,50.692001
"2006-07-25",71,71.010002,67.050003,68.110001,18859900,48.160572
"2006-07-26",68.110001,69.830002,67.349998,69.059998,9168600,48.832314
"2006-07-27",69.889999,70.699997,69.459999,69.75,6141000,49.320206
"2006-07-28",70.309998,70.580002,69.779999,70.519997,4012000,49.864685
"2006-07-31",70.099998,70.980003,70.040001,70.400002,3069800,49.779819
"2006-08-01",70,70.110001,69.440002,69.910004,3403200,49.433353
"2006-08-02",69.910004,70.089996,69.550003,69.610001,4835300,49.22123
"2006-08-03",69.610001,69.790001,69.209999,69.279999,4595900,48.987854
"2006-08-04",69.900002,70.290001,69.059998,69.449997,4134800,49.108078
"2006-08-07",69.400002,69.410004,68.779999,69,3613700,48.789902
"2006-08-08",69.449997,69.510002,68.279999,68.559998,4072500,48.478756
"2006-08-09",69.360001,69.360001,68.18,68.300003,3581000,48.294914
"2006-08-10",68.410004,69.029999,68.279999,68.410004,3124500,48.372711
"2006-08-11",68.550003,68.940002,68.370003,68.529999,3368600,48.45755
"2006-08-14",68.529999,69.279999,68.449997,68.620003,4531200,48.521183
"2006-08-15",69.489998,69.839996,69.190002,69.779999,4650600,49.341423
"2006-08-16",70.300003,70.940002,70.150002,70.790001,5245000,50.055588
"2006-08-17",70.790001,71.57,70.5,71.199997,3167400,50.34549
"2006-08-18",71.519997,71.57,71.029999,71.209999,2485700,50.352581
"2006-08-21",71.300003,71.459999,70.940002,71.120003,2436900,50.28894
"2006-08-22",71.129997,71.730003,71.120003,71.290001,2092600,50.409153
"2006-08-23",71.050003,71.43,70.040001,70.339996,2783700,50.060421
"2006-08-24",70.5,70.580002,69.650002,70.099998,2485000,49.889599
"2006-08-25",70.059998,70.400002,69.620003,69.919998,3085100,49.761501
"2006-08-28",69.75,71.290001,69.75,70.940002,2658400,50.487438
"2006-08-29",70.940002,71.809998,70.449997,71.610001,3208000,50.964264
"2006-08-30",72,72,71.43,71.440002,2572100,50.843281
"2006-08-31",71.800003,71.970001,71.449997,71.699997,1780800,51.028324
"2006-09-01",71.739998,72.32,71.650002,71.720001,2487300,51.042545
"2006-09-05",71.739998,72,71.129997,71.349998,2913000,50.779228
