"","SPG.Open","SPG.High","SPG.Low","SPG.Close","SPG.Volume","SPG.Adjusted"
"2010-07-20",77.177795,79.53904,76.848541,79.379112,3011000,56.953842
"2010-07-21",80.385704,80.385704,76.989655,77.478836,3037800,55.590408
"2010-07-22",78.777046,81.749763,78.570084,81.213547,3707200,58.270031
"2010-07-23",80.545624,82.295387,79.821259,82.135468,2913800,58.931503
"2010-07-26",81.862656,83.960487,81.20414,83.791161,2572200,60.11945
"2010-07-27",83.960487,84.666039,82.577614,83.988708,2612600,60.261192
"2010-07-28",83.744118,84.995293,83.095016,83.847603,2863700,60.159935
"2010-07-29",84.327377,84.93885,82.398872,82.718719,2395000,59.349991
"2010-07-30",82.539978,84.26152,81.561615,83.932266,2783300,60.220692
"2010-08-02",85.540924,88.231422,85.136406,87.986832,4314100,63.12981
"2010-08-03",87.638756,88.090309,86.933205,87.638756,2771000,62.880058
"2010-08-04",87.695206,88.889931,87.111946,88.852303,2903900,63.750786
"2010-08-05",88.062088,88.842896,87.431793,87.610535,2671300,62.859825
"2010-08-06",86.735657,87.619942,86.133583,87.337723,2597200,62.664097
"2010-08-09",88.005646,88.372528,87.328316,88.11853,2353000,63.224297
"2010-08-10",87.093132,88.02446,86.030106,87.083725,2704800,62.481831
"2010-08-11",85.475067,86.425209,84.62841,85.268112,2747700,61.179153
"2010-08-12",84.205078,85.710251,83.894638,84.31797,2641000,60.497437
"2010-08-13",83.320793,85.108185,83.320793,83.969894,2070700,60.679474
"2010-08-16",83.621826,84.901222,83.085609,84.101601,1565700,60.774647
"2010-08-17",84.920036,86.980247,84.327377,86.274696,2381100,62.34499
"2010-08-18",86.472252,86.933205,85.61618,86.415802,1856100,62.44698
"2010-08-19",86.114769,86.190025,83.800568,84.092194,2857300,60.76786
"2010-08-20",83.725304,84.26152,83.217308,83.697083,2372100,60.48233
"2010-08-23",84.07338,84.440262,82.784569,82.812798,1653300,59.843319
"2010-08-24",81.768578,83.687675,81.486359,83.019753,2779900,59.992882
"2010-08-25",82.201317,84.543747,82.201317,84.129822,2442600,60.795071
"2010-08-26",84.609596,85.108185,83.236122,83.631233,2237500,60.43475
"2010-08-27",84.063972,85.249298,82.681091,85.15522,2996300,61.536022
"2010-08-30",84.609596,85.851364,84.393227,84.449669,1818200,61.026165
"2010-08-31",84.242706,85.409218,83.518341,85.089371,2715800,61.488441
"2010-09-01",86.613358,88.231422,86.180618,88.015053,3594000,63.602657
"2010-09-02",88.231422,89.830666,87.986832,89.708374,2878200,64.826286
"2010-09-03",90.884293,91.251175,90.141113,90.761993,2385600,65.587677
"2010-09-07",89.698967,90.112885,88.842896,88.927567,2339300,64.26207
"2010-09-08",89.238007,89.84948,88.730011,89.285042,1633500,64.520363
"2010-09-09",90.714958,90.714958,88.344307,88.635933,1425500,64.051323
"2010-09-10",89.021637,89.482597,88.203201,89.2286,1276000,64.479584
"2010-09-13",89.200378,90.09407,88.842896,89.350891,2344500,64.567978
"2010-09-14",88.936974,89.614296,88.410156,88.748825,1968500,64.132889
"2010-09-15",88.410156,90.188148,88.165565,89.764816,2235100,64.867088
"2010-09-16",89.661339,89.78363,88.607712,88.984009,1511200,64.302834
"2010-09-17",89.2286,89.764816,88.438385,89.670746,1867900,64.799103
"2010-09-20",90.206963,91.702728,89.952965,91.476952,2629600,66.104324
"2010-09-21",91.862656,92.558792,90.479774,90.573845,2382900,65.451706
"2010-09-22",90.507996,90.931328,89.32267,89.651932,1856600,64.785507
"2010-09-23",89.049858,89.143929,87.215431,87.281281,2306200,63.072411
"2010-09-24",88.269051,89.755409,88.193794,89.595482,2698200,64.744736
"2010-09-27",89.397934,89.614296,88.080902,88.278458,1576900,63.792988
"2010-09-28",88.344307,88.598305,86.876762,88.306679,2294000,63.813389
"2010-09-29",87.958611,88.165565,87.234245,87.525871,1399400,63.249149
"2010-09-30",88.363121,89.172157,86.839134,87.243652,3103600,63.045193
"2010-10-01",87.930389,88.11853,86.6698,88.043274,2414000,63.623032
"2010-10-04",87.87394,88.842896,87.855125,88.730011,2069200,64.119278
"2010-10-05",89.670746,90.253998,88.720604,89.952965,2950800,65.003052
"2010-10-06",89.47319,90.018814,89.096893,89.802444,1500500,64.894264
"2010-10-07",90.159927,90.620888,89.463783,90.009407,1145500,65.043831
"2010-10-08",89.793037,90.498589,89.190971,89.896523,1515600,64.962257
"2010-10-11",90.009407,90.498589,89.68956,90.056442,1260500,65.077805
"2010-10-12",89.614296,91.251175,89.285042,90.724365,2021400,65.560471
"2010-10-13",91.458138,92.276573,90.83725,91.382881,1902600,66.036339
"2010-10-14",91.241768,92.013168,90.46096,91.006584,1637900,65.764442
"2010-10-15",92.022575,92.276573,91.025398,91.702728,2127000,66.267487
"2010-10-18",91.853249,92.492943,91.222954,92.398872,2115900,66.770531
"2010-10-19",91.486359,92.079025,90.197556,90.423332,3128600,65.342949
"2010-10-20",90.639702,93.104424,90.639702,92.380058,3326200,66.756943
"2010-10-21",92.643463,93.565384,91.599251,92.163689,1931700,66.600586
"2010-10-22",92.295387,92.841019,91.495766,91.900284,1600700,66.410248
"2010-10-25",92.709312,92.746941,91.702728,92.097839,1623800,66.553017
"2010-10-26",91.345253,91.909691,90.743179,91.411102,1454000,66.05674
"2010-10-27",90.874886,91.505173,90.282219,91.044212,1975900,65.791626
"2010-10-28",91.683914,92.013168,89.623703,90.686737,1906900,65.533318
"2010-10-29",90.658516,91.232361,90.329254,90.329254,2378800,65.274963
"2010-11-01",91.260582,93.113831,90.639702,92.775162,2537400,67.042458
"2010-11-02",93.584198,94.750702,93.066795,94.609596,2695100,68.368088
"2010-11-03",94.609596,95.268112,93.894638,94.901222,2022100,68.578827
"2010-11-04",95.841957,97.789276,94.656631,97.685799,3808600,70.591057
"2010-11-05",98.080902,99.670746,97.13076,99.501411,3790100,71.903076
"2010-11-08",100.141113,100.188148,98.86171,99.952965,2918800,72.229355
"2010-11-09",100.103477,100.225777,94.515526,95.183441,5230800,68.782753
"2010-11-10",95.484474,97.027283,95.30574,97.027283,2500000,70.115189
"2010-11-11",96.462837,96.914391,94.920036,95.446846,2334800,68.973106
"2010-11-12",94.158043,95.192848,93.565384,94.449669,2170000,68.829422
"2010-11-15",94.778931,95.794922,93.744118,93.819382,2034500,68.370117
"2010-11-16",93.377235,93.791161,89.840073,90.442146,4150200,65.908989
"2010-11-17",90.714958,91.523987,90.348068,91.194733,1992800,66.45742
"2010-11-18",92.568207,93.010345,91.834435,92.144875,2000600,67.149811
"2010-11-19",91.862656,92.558792,90.903107,92.351837,1756300,67.300652
"2010-11-22",91.97554,93.17968,91.843842,92.737534,1618400,67.581718
"2010-11-23",91.279396,92.022575,91.251175,91.787392,1495100,66.88932
"2010-11-24",92.539978,94.365005,92.50235,94.327377,1845700,68.740303
"2010-11-26",93.527748,93.527748,92.28598,92.982124,1196600,67.759964
"2010-11-29",92.314201,93.047974,91.420509,92.878647,1698700,67.684555
"2010-11-30",91.476952,93.772339,91.382881,92.662277,2968600,67.526878
"2010-12-01",94.01693,94.280342,92.831612,93.922859,1797800,68.445511
"2010-12-02",94.223892,95.992477,93.913452,95.888992,2121000,69.878311
"2010-12-03",95.230476,96.208839,95.014114,96.030106,1406500,69.981125
"2010-12-06",95.559738,96.152397,94.637817,95.860771,1435600,69.857742
"2010-12-07",96.622765,97.064911,95.362183,95.484474,2397900,69.583527
"2010-12-08",95.587959,96.114769,93.160866,93.913452,2016800,68.438652
"2010-12-09",94.308563,94.590782,92.521164,92.596428,2348300,67.478897
"2010-12-10",92.982124,93.678268,92.690498,93.085609,1512000,67.83535
"2010-12-13",93.301979,93.687675,92.793976,93.066795,1450500,67.821671
"2010-12-14",92.953903,94.355598,91.768578,91.88147,1876700,66.957863
"2010-12-15",91.51458,91.655693,89.557854,89.63311,2855900,65.319405
"2010-12-16",89.68956,90.263405,88.711197,89.096893,2623500,64.928635
"2010-12-17",89.125114,90.009407,88.842896,89.774223,2893000,65.422218
"2010-12-20",89.774223,91.307617,89.708374,91.147697,2067200,66.423126
"2010-12-21",91.712135,92.906868,90.921921,92.775162,1806400,67.609146
"2010-12-22",92.671684,94.07338,92.408279,92.793976,1955700,67.622864
"2010-12-23",92.615242,92.953903,91.928505,91.984947,1278500,67.033264
"2010-12-27",91.693321,93.631233,91.523987,93.593605,1115900,68.205597
"2010-12-28",93.64064,93.998116,92.850426,93.095016,1033000,67.842209
"2010-12-29",93.753525,94.421448,92.822205,94.31797,1388700,68.733437
"2010-12-30",93.904045,94.346191,93.64064,93.753525,1154500,68.322098
"2010-12-31",93.603012,94.346191,93.386642,93.593605,1297000,68.205597
"2011-01-03",94.270935,95.070557,94.16745,94.948257,2448700,69.192741
"2011-01-04",94.797745,95.014114,91.693321,92.135468,2634200,67.142975
"2011-01-05",91.909691,92.86924,91.909691,92.427094,2081400,67.355484
"2011-01-06",92.615242,92.662277,89.642525,89.698967,2534700,65.367386
"2011-01-07",90.206963,91.411102,90.197556,91.20414,2468900,66.464279
"2011-01-10",90.809029,92.728127,90.790215,91.759171,2781000,66.868736
"2011-01-11",92.314201,93.038567,91.542801,91.787392,2545200,66.88932
"2011-01-12",92.492943,92.878647,91.392288,91.919098,1891700,66.985291
"2011-01-13",91.768578,92.445908,91.269989,92.333023,1133500,67.286934
"2011-01-14",92.28598,93.095016,91.730949,93.076202,1360100,67.828514
"2011-01-18",93.000938,93.875824,92.314201,93.875824,1493500,68.411224
"2011-01-19",93.988708,94.035751,92.370651,92.878647,1834100,67.684555
"2011-01-20",92.850426,93.998116,92.671684,92.925682,1427300,67.718819
"2011-01-21",93.320793,93.64064,92.699905,93.631233,1524200,68.232979
"2011-01-24",93.979301,94.120415,92.859833,93.838196,1552700,68.383835
"2011-01-25",93.678268,94.675446,93.170273,94.600189,1896300,68.939102
"2011-01-26",94.750702,95.192848,93.753525,94.741295,1530800,69.041939
"2011-01-27",95.126999,95.540924,94.07338,95.343369,1664700,69.480713
"2011-01-28",95.569145,96.058327,93.650047,94.045158,1783700,68.534622
"2011-01-31",94.148636,95.61618,94.148636,95.437439,1421700,69.549263
"2011-02-01",95.98307,96.679207,94.797745,96.396988,1769500,70.248512
"2011-02-02",96.274696,97.34713,95.804329,96.773285,1774200,70.522728
"2011-02-03",96.538101,98.711197,96.538101,98.494827,2268800,71.777298
"2011-02-04",98.062088,98.777046,96.792099,97.337723,2577400,70.934052
"2011-02-07",97.582314,98.871117,97.469429,98.805267,2919300,72.00351
"2011-02-08",99.040451,100.037628,98.55127,99.971779,1744900,72.853607
"2011-02-09",99.567261,100.573845,99.360298,99.962372,1339400,72.846748
"2011-02-10",99.087486,100.470367,98.79586,100.103477,1845500,73.538109
"2011-02-11",100,101.081841,99.53904,100.809029,1327000,74.056412
"2011-02-14",101.081841,101.222954,99.727188,100.686737,1274600,73.966583
"2011-02-15",100.141113,101.439323,99.840073,100.517403,943500,73.842194
"2011-02-16",101.091248,101.966133,100.752586,101.420509,1358300,74.505623
"2011-02-17",101.166512,101.872063,100.959549,101.721542,896100,74.726776
"2011-02-18",102.079025,102.079025,100.799622,101.542801,1495700,74.595459
"2011-02-22",100.545624,102.154282,100.52681,101.486359,1904700,74.553993
"2011-02-23",101.222954,102.079025,99.548447,100.639702,2096200,73.932022
"2011-02-24",100.620888,100.620888,98.071495,99.379112,1653600,73.005981
"2011-02-25",99.877701,100.733772,99.454376,100.639702,2243500,73.932022
"2011-02-28",100.912514,103.734711,100.912514,103.518341,2199900,76.046722
"2011-03-01",103.781754,103.941673,100.639702,100.696144,2357700,73.973488
"2011-03-02",100.705551,101.392288,99.021637,99.181564,1976400,72.860855
"2011-03-03",100.348068,101.166512,100.301033,101.015991,1421900,74.208443
"2011-03-04",100.714958,101.373474,99.604889,100.329254,1163200,73.703957
"2011-03-07",100.790215,101.128883,99.021637,99.670746,1031500,73.220222
"2011-03-08",100.037628,101.505173,99.84948,100.874886,1234300,74.104813
"2011-03-09",100.545624,101.392288,99.755409,100.206963,1231300,73.614128
"2011-03-10",99.32267,100.018814,98.955788,99.143929,1412700,72.833191
"2011-03-11",99.209785,100.686737,98.777046,100.52681,1230100,73.849083
"2011-03-14",99.78363,100.404518,99.115707,99.369705,1487900,72.999054
"2011-03-15",96.575729,99.576668,96.575729,98.664162,1939800,72.480759
"2011-03-16",98.410156,98.607712,96.124176,96.810913,1892500,71.119324
"2011-03-17",98.203201,98.391342,96.246475,97.121353,2014200,71.347374
"2011-03-18",98.381935,98.833488,97.356537,97.723427,2440800,71.789665
"2011-03-21",98.955788,99.821259,98.541862,99.059265,1492000,72.771027
"2011-03-22",98.927567,99.209785,98.137344,98.692383,1689200,72.501503
"2011-03-23",98.457199,98.494827,96.585136,96.782692,1672700,71.098595
"2011-03-24",97.243652,97.883347,96.29351,97.535278,1433600,71.651443
"2011-03-25",97.591721,98.805267,97.281281,98.438385,1143500,72.314926
"2011-03-28",98.55127,99.454376,98.494827,98.908752,1367000,72.660454
"2011-03-29",98.984009,99.764816,97.685799,99.651932,1377200,73.20639
"2011-03-30",100.018814,100.479774,99.501411,100.357475,1867200,73.724693
"2011-03-31",99.934151,101.382881,99.934151,100.809029,1550300,74.056412
"2011-04-01",101.13829,101.636879,100.31044,100.761993,1532700,74.021889
"2011-04-04",100.959549,101.486359,100.357475,100.611481,1163900,73.911301
"2011-04-05",100.423332,101.458138,100.244591,100.799622,1194500,74.0495
"2011-04-06",101.044212,101.100662,100.31044,100.959549,793800,74.166985
"2011-04-07",100.545624,100.780807,98.372528,100.065849,3552100,73.510468
"2011-04-08",100.667923,100.856071,98.936974,99.388519,1590800,73.012878
"2011-04-11",99.388519,100.253998,98.908752,99.482597,1422200,73.081978
"2011-04-12",99.031044,99.548447,98.344307,98.55127,1410400,72.397812
"2011-04-13",98.777046,99.341484,98.560677,98.824081,1082000,72.598259
"2011-04-14",98.476013,101.382881,98.231422,101.081841,1812900,74.256844
"2011-04-15",101.222954,102.690498,101.006584,102.28598,1868000,75.141426
"2011-04-18",101.768578,101.937912,100.968956,101.646286,1282600,74.671494
"2011-04-19",101.6651,102.333023,101.147697,101.947319,1280000,74.892616
"2011-04-20",103.142052,103.142052,101.730949,103.123238,1340000,75.756485
"2011-04-21",103.480713,104.07338,102.549385,103.922859,1315400,76.34391
"2011-04-25",103.932266,105.700844,103.27375,105.108185,1287900,77.214684
"2011-04-26",105.409218,105.92662,104.562561,105.380997,1384000,77.41507
"2011-04-27",105.794922,106.999062,105.221069,106.735657,1561600,78.410233
"2011-04-28",106.688614,108.880524,106.688614,108.137344,2041000,79.439941
"2011-04-29",108.278458,108.974602,106.321732,107.751648,1488200,79.156609
"2011-05-02",108.278458,109.153343,107.525871,108.805267,1369900,79.930626
"2011-05-03",109.125114,110.263405,107.638756,109.190971,2362500,80.213982
"2011-05-04",108.965195,109.501411,108.297272,108.739418,1906300,79.882256
"2011-05-05",108.156158,109.219193,107.71402,108.410156,1391900,79.640358
"2011-05-06",109.557854,109.557854,107.572906,108.099716,1680100,79.412323
"2011-05-09",108.222015,109.32267,107.798683,108.889931,949400,79.992844
"2011-05-10",109.247414,110.498589,109.002823,110.442146,1426700,81.133095
"2011-05-11",110.09407,110.507996,109.680153,109.78363,1884500,80.649353
"2011-05-12",109.238007,110.075256,108.570084,110.018814,1594500,80.822113
"2011-05-13",109.755409,109.774223,108.400749,108.438385,1638900,80.244606
"2011-05-16",108.447792,109.840073,108.137344,108.974602,1012200,80.641434
"2011-05-17",108.720604,108.86171,107.845718,108.711197,1450200,80.446472
"2011-05-18",108.692383,109.774223,107.949203,109.736595,1178300,81.205284
"2011-05-19",110.188148,110.291626,108.711197,109.350891,1490000,80.919846
"2011-05-20",109.153343,109.435562,107.610535,107.610535,2494300,79.632004
"2011-05-23",106.425209,107.093132,105.98307,106.302917,1991700,78.664368
"2011-05-24",106.50988,107.968018,106.387581,107.224838,1434600,79.346573
"2011-05-25",107.017876,108.17498,106.331139,107.685799,1476500,79.687668
"2011-05-26",107.281281,109.200378,106.754471,108.833488,1418700,80.53698
"2011-05-27",109.181564,109.595482,108.447792,109.360298,1150100,80.926826
"2011-05-31",110.263405,111.100662,109.68956,111.063026,2593200,82.186859
"2011-06-01",110.98777,110.98777,108.080902,108.381935,2641700,80.202835
"2011-06-02",108.363121,109.369705,107.638756,107.648163,1744900,79.659813
"2011-06-03",106.378174,109.2286,106.378174,108.494827,1652400,80.286377
"2011-06-06",108.353714,108.70179,107.149574,107.149574,1378000,79.290863
"2011-06-07",107.572906,109.463783,107.187202,108.17498,1701500,80.049675
"2011-06-08",107.779869,108.918159,107.685799,108.062088,1627600,79.966125
"2011-06-09",108.363121,108.570084,106.45343,106.857948,2002400,79.075081
"2011-06-10",106.349953,106.810913,104.16745,104.31797,2651300,77.195496
"2011-06-13",104.412041,105.729065,103.574791,105.014114,1754100,77.71064
"2011-06-14",106.255882,106.792099,105.37159,106.6698,2135700,78.935852
"2011-06-15",105.823143,106.105362,103.772339,104.778931,1989700,77.536613
"2011-06-16",104.524933,106.227661,104.280342,105.870178,2339800,78.344131
"2011-06-17",106.904984,107.450615,106.152397,107.243652,2678800,79.360497
"2011-06-20",106.735657,108.570084,106.585136,108.240829,1265500,80.098412
"2011-06-21",108.880524,109.002823,107.431793,108.146751,1521000,80.028793
"2011-06-22",107.676384,108.748825,107.375351,107.450615,1317600,79.513649
"2011-06-23",106.04892,106.133583,103.753525,105.343369,2540700,77.954292
"2011-06-24",105.343369,106.312325,104.863594,105.776108,2173800,78.274513
"2011-06-27",106.14299,107.224838,105.710251,107.017876,1226800,79.193428
"2011-06-28",107.337723,107.554092,106.396988,107.281281,1675600,79.388344
"2011-06-29",107.789276,109.078079,107.290688,108.880524,1346200,80.571777
"2011-06-30",108.993416,109.670746,108.099716,109.341484,1918300,80.91288
"2011-07-01",109.1063,111.646286,109.021637,111.542801,1647300,82.541885
"2011-07-05",111.523987,112.408279,110.912514,112.173096,1653000,83.008316
"2011-07-06",111.712135,113.254936,111.345253,113.104424,1730600,83.697479
"2011-07-07",113.904045,114.487297,113.245529,114.374413,1687600,84.637268
"2011-07-08",113.170273,114.16745,112.455315,113.988708,1263800,84.351875
"2011-07-11",112.756348,113.085609,111.853249,112.097839,1254300,82.952614
"2011-07-12",111.571022,113.715897,111.571022,112.182503,1355600,83.015244
"2011-07-13",112.521164,112.982124,111.157104,111.175919,1531400,82.270409
"2011-07-14",111.646286,111.947319,110.225777,110.555031,1211000,81.810905
"2011-07-15",110.903107,111.787392,110.141113,111.749763,1337600,82.695053
"2011-07-18",111.552208,111.618065,109.830666,110.874886,1376500,82.047607
"2011-07-19",111.317024,113.27375,111.053619,113.104424,1765400,83.697479
"2011-07-20",113.819382,113.819382,112.690498,113.358421,1348000,83.885452
"2011-07-21",114.092194,114.713074,113.471306,114.082787,1563800,84.421463
"2011-07-22",114.205078,114.835373,113.499527,114.62841,1027200,84.825241
